날짜,시간,온도,습도
2022-11-30,00:01:40,9.40,56.00
2022-11-30,00:06:40,9.30,55.70
2022-11-30,00:11:40,9.30,56.30
2022-11-30,00:16:41,9.30,56.10
2022-11-30,00:21:41,9.30,55.80
2022-11-30,00:26:41,9.30,56.50
2022-11-30,00:31:42,9.30,55.60
2022-11-30,00:36:42,9.10,54.90
2022-11-30,00:41:43,9.00,55.60
2022-11-30,00:46:43,8.90,55.20
2022-11-30,00:51:44,8.80,54.60
2022-11-30,00:56:44,8.70,55.30
2022-11-30,01:01:45,8.60,55.10
2022-11-30,01:06:45,8.50,54.80
2022-11-30,01:11:45,8.50,55.30
2022-11-30,01:16:45,8.50,55.90
2022-11-30,01:21:46,8.50,55.60
2022-11-30,01:26:46,8.30,55.10
2022-11-30,01:31:46,8.20,54.40
2022-11-30,01:36:46,8.10,55.40
2022-11-30,01:41:46,8.00,54.60
2022-11-30,01:46:47,7.90,54.70
2022-11-30,01:51:48,7.80,54.10
2022-11-30,01:56:48,7.70,55.10
2022-11-30,02:01:48,7.60,54.80
2022-11-30,02:06:49,7.60,55.00
2022-11-30,02:11:49,7.50,54.80
2022-11-30,02:16:49,7.50,55.20
2022-11-30,02:21:50,7.30,55.00
2022-11-30,02:26:50,7.20,55.00
2022-11-30,02:31:50,7.10,54.70
2022-11-30,02:36:51,6.90,53.80
2022-11-30,02:41:51,6.90,54.70
2022-11-30,02:46:51,6.90,55.30
2022-11-30,02:51:52,6.80,55.00
2022-11-30,02:56:52,6.70,54.80
2022-11-30,03:01:53,6.60,55.20
2022-11-30,03:06:53,6.60,53.30
2022-11-30,03:11:53,6.60,55.30
2022-11-30,03:16:54,6.60,55.60
2022-11-30,03:21:54,6.50,54.30
2022-11-30,03:26:55,6.50,55.00
2022-11-30,03:31:55,6.30,54.70
2022-11-30,03:36:56,6.30,55.10
2022-11-30,03:41:56,6.20,55.40
2022-11-30,03:46:57,6.20,55.10
2022-11-30,03:51:57,6.20,55.90
2022-11-30,03:56:58,6.20,56.30
2022-11-30,04:01:58,6.30,57.40
2022-11-30,04:06:59,6.30,55.40
2022-11-30,04:11:59,6.30,57.60
2022-11-30,04:16:59,6.30,57.60
2022-11-30,04:22:00,6.20,57.10
2022-11-30,04:27:00,6.30,57.00
2022-11-30,04:32:01,6.20,57.60
2022-11-30,04:37:01,6.20,57.40
2022-11-30,04:42:01,6.10,56.20
2022-11-30,04:47:01,5.90,55.80
2022-11-30,04:52:02,5.70,55.10
2022-11-30,04:57:03,5.50,55.10
2022-11-30,05:02:03,5.40,53.30
2022-11-30,05:07:03,5.20,53.40
2022-11-30,05:12:04,5.20,54.70
2022-11-30,05:17:04,5.10,53.60
2022-11-30,05:22:04,5.10,53.30
2022-11-30,05:27:05,4.90,53.10
2022-11-30,05:32:05,4.70,52.80
2022-11-30,05:37:06,4.70,52.00
2022-11-30,05:42:06,4.50,50.80
2022-11-30,05:47:06,4.40,52.20
2022-11-30,05:52:07,4.50,52.60
2022-11-30,05:57:07,4.40,51.60
2022-11-30,06:02:07,4.40,51.30
2022-11-30,06:07:08,4.20,51.20
2022-11-30,06:12:08,4.20,51.30
2022-11-30,06:17:08,4.20,52.20
2022-11-30,06:22:09,4.20,52.40
2022-11-30,06:27:09,4.20,51.10
2022-11-30,06:32:10,4.10,49.70
2022-11-30,06:37:10,4.00,51.40
2022-11-30,06:42:10,4.00,51.00
2022-11-30,06:47:11,3.90,49.70
2022-11-30,06:52:11,3.90,51.70
2022-11-30,06:57:12,3.90,51.20
2022-11-30,07:02:12,3.80,51.20
2022-11-30,07:07:12,3.80,52.10
2022-11-30,07:12:12,3.80,51.70
2022-11-30,07:17:13,3.80,51.60
2022-11-30,07:22:13,3.80,52.20
2022-11-30,07:27:13,3.90,53.20
2022-11-30,07:32:14,4.10,54.30
2022-11-30,07:37:14,4.20,54.50
2022-11-30,07:42:14,4.10,53.10
2022-11-30,07:47:14,4.20,55.10
2022-11-30,07:52:14,4.20,54.80
2022-11-30,07:57:15,4.20,54.90
2022-11-30,08:02:15,4.10,55.10
2022-11-30,08:07:15,4.00,52.80
2022-11-30,08:12:16,3.80,53.30
2022-11-30,08:17:16,3.80,53.80
2022-11-30,08:22:16,3.70,52.80
2022-11-30,08:27:17,3.70,53.10
2022-11-30,08:32:17,3.60,52.30
2022-11-30,08:37:17,3.60,52.50
2022-11-30,08:42:17,3.50,51.90
2022-11-30,08:47:18,3.40,51.80
2022-11-30,08:52:18,3.30,50.70
2022-11-30,08:57:19,3.40,52.00
2022-11-30,09:02:19,3.50,51.70
2022-11-30,09:07:19,3.80,52.20
2022-11-30,09:12:20,4.20,52.10
2022-11-30,09:17:20,4.60,52.00
2022-11-30,09:22:21,5.00,51.70
2022-11-30,09:27:21,5.40,51.50
2022-11-30,09:32:21,5.80,51.00
2022-11-30,09:37:22,6.20,52.50
2022-11-30,09:42:22,6.50,49.00
2022-11-30,09:47:23,6.50,48.60
2022-11-30,09:52:23,6.60,49.40
2022-11-30,09:57:24,6.80,48.80
2022-11-30,10:02:24,7.00,46.70
2022-11-30,10:07:25,7.10,47.20
2022-11-30,10:12:25,6.90,47.90
2022-11-30,10:17:26,6.80,47.60
2022-11-30,10:22:26,6.80,47.60
2022-11-30,10:27:26,6.70,45.70
2022-11-30,10:32:27,6.40,45.00
2022-11-30,10:37:27,6.20,45.90
2022-11-30,10:42:28,6.20,46.20
2022-11-30,10:47:29,6.20,45.10
2022-11-30,10:52:29,6.10,43.30
2022-11-30,10:57:29,5.90,44.40
2022-11-30,11:02:30,5.90,45.00
2022-11-30,11:07:30,5.90,44.90
2022-11-30,11:12:30,6.00,45.10
2022-11-30,11:17:31,6.20,45.70
2022-11-30,11:22:31,6.20,45.60
2022-11-30,11:27:32,6.30,45.20
2022-11-30,11:32:32,6.50,45.00
2022-11-30,11:37:33,6.50,45.20
2022-11-30,11:42:33,6.40,43.80
2022-11-30,11:47:34,6.30,43.20
2022-11-30,11:52:34,5.90,43.30
2022-11-30,11:57:35,5.80,44.30
2022-11-30,12:02:35,5.80,44.20
2022-11-30,12:07:35,5.70,43.90
2022-11-30,12:12:36,5.60,43.40
2022-11-30,12:17:36,5.50,42.80
2022-11-30,12:22:36,5.50,43.50
2022-11-30,12:27:36,5.50,43.70
2022-11-30,12:32:37,5.60,44.50
2022-11-30,12:37:37,5.60,44.20
2022-11-30,12:42:38,5.60,43.00
2022-11-30,12:47:38,5.70,43.00
2022-11-30,12:52:39,5.70,44.50
2022-11-30,12:57:39,5.60,44.80
2022-11-30,13:02:39,5.60,44.60
2022-11-30,13:07:40,5.50,42.90
2022-11-30,13:12:40,5.50,44.00
2022-11-30,13:17:40,5.50,43.20
2022-11-30,13:22:41,5.40,42.60
2022-11-30,13:27:41,5.50,44.20
2022-11-30,13:32:42,5.50,43.90
2022-11-30,13:37:42,5.60,43.90
2022-11-30,13:42:42,5.60,42.70
2022-11-30,13:47:43,5.50,43.00
2022-11-30,13:52:44,5.50,42.80
2022-11-30,13:57:44,5.50,42.90
2022-11-30,14:02:44,5.50,43.80
2022-11-30,14:07:45,5.50,44.50
