날짜,시간,온도,습도
2022-11-28,00:02:47,9.10,50.40
2022-11-28,00:07:47,9.10,52.00
2022-11-28,00:12:48,9.20,51.00
2022-11-28,00:17:48,9.00,49.80
2022-11-28,00:22:49,8.80,50.50
2022-11-28,00:27:49,8.70,50.50
2022-11-28,00:32:49,8.80,50.60
2022-11-28,00:37:50,8.90,52.10
2022-11-28,00:42:50,8.80,50.60
2022-11-28,00:47:51,8.60,49.60
2022-11-28,00:52:51,8.40,50.10
2022-11-28,00:57:52,8.20,50.60
2022-11-28,01:02:52,8.10,49.40
2022-11-28,01:07:53,8.20,50.30
2022-11-28,01:12:53,8.30,48.60
2022-11-28,01:17:54,8.30,50.30
2022-11-28,01:22:54,8.30,50.10
2022-11-28,01:27:55,8.20,48.40
2022-11-28,01:32:55,8.20,49.00
2022-11-28,01:37:55,8.10,48.80
2022-11-28,01:42:56,8.00,48.10
2022-11-28,01:47:56,8.00,48.50
2022-11-28,01:52:57,7.90,49.10
2022-11-28,01:57:57,7.90,49.30
2022-11-28,02:02:58,7.80,47.90
2022-11-28,02:07:58,7.70,48.00
2022-11-28,02:12:58,7.50,47.70
2022-11-28,02:17:59,7.40,47.80
2022-11-28,02:22:59,7.50,49.10
2022-11-28,02:28:00,7.50,47.90
2022-11-28,02:33:00,7.50,48.10
2022-11-28,02:38:01,7.50,47.60
2022-11-28,02:43:01,7.50,47.70
2022-11-28,02:48:02,7.60,48.70
2022-11-28,02:53:02,7.60,48.30
2022-11-28,02:58:03,7.60,49.20
2022-11-28,03:03:03,7.70,47.70
2022-11-28,03:08:03,7.60,49.80
2022-11-28,03:13:04,7.70,49.70
2022-11-28,03:18:04,7.70,49.30
2022-11-28,03:23:05,7.60,48.30
2022-11-28,03:28:05,7.60,48.50
2022-11-28,03:33:06,7.60,49.30
2022-11-28,03:38:06,7.50,49.60
2022-11-28,03:43:07,7.50,48.90
2022-11-28,03:48:07,7.40,48.50
2022-11-28,03:53:07,7.40,50.20
2022-11-28,03:58:08,7.40,49.40
2022-11-28,04:03:09,7.50,50.60
2022-11-28,04:08:09,7.40,49.30
2022-11-28,04:13:09,7.40,50.40
2022-11-28,04:18:10,7.40,50.30
2022-11-28,04:23:11,7.50,50.30
2022-11-28,04:28:11,7.40,49.80
2022-11-28,04:33:12,7.50,50.00
2022-11-28,04:38:12,7.40,49.80
2022-11-28,04:43:12,7.40,50.00
2022-11-28,04:48:13,7.40,49.80
2022-11-28,04:53:13,7.40,49.60
2022-11-28,04:58:13,7.40,50.50
2022-11-28,05:03:14,7.60,52.70
2022-11-28,05:08:14,7.80,51.10
2022-11-28,05:13:15,7.90,53.00
2022-11-28,05:18:16,7.90,51.70
2022-11-28,05:23:16,7.80,51.10
2022-11-28,05:28:17,7.80,52.00
2022-11-28,05:33:17,7.90,53.70
2022-11-28,05:38:17,7.90,52.50
2022-11-28,05:43:18,7.70,51.30
2022-11-28,05:48:18,7.40,52.60
2022-11-28,05:53:19,7.20,51.20
2022-11-28,05:58:19,7.10,51.40
2022-11-28,06:03:20,7.10,51.80
2022-11-28,06:08:20,7.00,51.10
2022-11-28,06:13:21,6.90,51.60
2022-11-28,06:18:21,6.70,51.90
2022-11-28,06:23:22,6.80,52.20
2022-11-28,06:28:22,6.80,51.30
2022-11-28,06:33:23,6.70,51.20
2022-11-28,06:38:23,6.60,50.90
2022-11-28,06:43:24,6.60,51.40
2022-11-28,06:48:24,6.60,51.40
2022-11-28,06:53:24,6.70,51.80
2022-11-28,06:58:25,6.70,52.40
2022-11-28,07:03:25,6.70,52.20
2022-11-28,07:08:26,6.70,52.10
2022-11-28,07:13:26,6.60,52.00
2022-11-28,07:18:27,6.60,52.30
2022-11-28,07:23:27,6.70,52.30
2022-11-28,07:28:28,6.80,52.70
2022-11-28,07:33:28,7.00,53.80
2022-11-28,07:38:28,7.10,52.80
2022-11-28,07:43:28,7.20,53.30
2022-11-28,07:48:28,7.40,53.80
2022-11-28,07:53:28,7.60,52.40
2022-11-28,07:58:29,7.70,51.70
2022-11-28,08:03:29,7.90,51.90
2022-11-28,08:08:30,8.10,51.10
2022-11-28,08:13:30,8.40,51.60
2022-11-28,08:18:31,8.80,51.10
2022-11-28,08:23:31,9.20,50.60
2022-11-28,08:28:31,9.60,50.20
2022-11-28,08:33:31,10.00,50.50
2022-11-28,08:38:32,10.40,49.30
2022-11-28,08:43:33,10.80,48.50
2022-11-28,08:48:33,11.20,47.90
2022-11-28,08:53:34,11.50,46.50
2022-11-28,08:58:34,11.80,46.40
2022-11-28,09:03:35,12.00,46.70
2022-11-28,09:08:35,12.20,46.40
2022-11-28,09:13:35,12.40,46.10
2022-11-28,09:18:36,12.70,45.40
2022-11-28,09:23:36,13.00,45.20
2022-11-28,09:28:37,13.20,45.20
2022-11-28,09:33:37,13.50,45.00
2022-11-28,09:38:38,13.80,43.80
2022-11-28,09:43:38,14.10,44.30
2022-11-28,09:48:39,14.30,43.70
2022-11-28,09:53:39,14.50,43.80
2022-11-28,09:58:40,14.70,44.10
2022-11-28,10:03:40,15.00,43.70
2022-11-28,10:08:41,15.20,43.50
2022-11-28,10:13:41,15.40,43.60
2022-11-28,10:18:42,15.70,43.50
2022-11-28,10:23:42,16.00,43.30
2022-11-28,10:28:42,16.20,43.30
2022-11-28,10:33:43,16.40,43.30
2022-11-28,10:38:43,16.60,43.10
2022-11-28,10:43:44,16.70,43.00
2022-11-28,10:48:44,16.90,42.80
2022-11-28,10:53:45,17.10,42.70
2022-11-28,10:58:45,17.20,42.60
2022-11-28,11:03:46,17.10,43.30
2022-11-28,11:08:46,16.90,43.70
2022-11-28,11:13:46,16.70,45.20
2022-11-28,11:18:46,16.50,45.10
2022-11-28,11:23:47,16.30,46.00
2022-11-28,11:28:47,16.10,47.30
2022-11-28,11:33:48,16.00,47.60
2022-11-28,11:38:48,15.90,47.50
2022-11-28,11:43:49,15.80,48.50
2022-11-28,11:48:49,15.70,48.50
2022-11-28,11:53:50,15.60,48.90
2022-11-28,11:58:50,15.60,49.40
2022-11-28,12:03:51,15.60,49.30
2022-11-28,12:08:51,15.50,50.20
