날짜,시간,온도,습도
2022-11-27,00:00:40,8.20,54.80
2022-11-27,00:05:40,8.50,55.30
2022-11-27,00:10:40,8.70,55.70
2022-11-27,00:15:41,8.90,55.10
2022-11-27,00:20:41,8.80,54.20
2022-11-27,00:25:42,8.90,56.10
2022-11-27,00:30:42,9.00,56.50
2022-11-27,00:35:43,9.00,56.60
2022-11-27,00:40:43,9.00,53.30
2022-11-27,00:45:43,8.60,56.50
2022-11-27,00:50:44,8.70,57.80
2022-11-27,00:55:44,8.70,54.40
2022-11-27,01:00:45,8.00,53.20
2022-11-27,01:05:45,7.40,54.10
2022-11-27,01:10:45,7.10,53.10
2022-11-27,01:15:46,7.00,54.40
2022-11-27,01:20:46,6.80,52.80
2022-11-27,01:25:47,6.60,52.90
2022-11-27,01:30:47,6.60,53.70
2022-11-27,01:35:48,6.60,51.70
2022-11-27,01:40:49,6.40,54.60
2022-11-27,01:45:49,6.30,52.90
2022-11-27,01:50:49,6.20,54.10
2022-11-27,01:55:50,5.90,52.10
2022-11-27,02:00:50,5.90,53.70
2022-11-27,02:05:51,5.80,52.60
2022-11-27,02:10:51,5.70,53.40
2022-11-27,02:15:52,5.80,52.90
2022-11-27,02:20:52,5.70,52.40
2022-11-27,02:25:53,5.70,52.70
2022-11-27,02:30:53,5.40,51.50
2022-11-27,02:35:54,5.40,53.40
2022-11-27,02:40:54,5.40,52.60
2022-11-27,02:45:55,5.40,52.50
2022-11-27,02:50:56,5.40,54.40
2022-11-27,02:55:56,5.60,53.40
2022-11-27,03:00:56,5.60,53.60
2022-11-27,03:05:57,5.60,52.80
2022-11-27,03:10:57,5.70,53.70
2022-11-27,03:15:58,5.40,52.30
2022-11-27,03:20:58,5.40,54.50
2022-11-27,03:25:58,5.40,54.80
2022-11-27,03:30:59,5.40,53.70
2022-11-27,03:35:59,5.40,55.00
2022-11-27,03:40:59,5.10,53.40
2022-11-27,03:46:00,5.20,54.00
2022-11-27,03:51:00,5.30,55.00
2022-11-27,03:56:01,5.40,53.90
2022-11-27,04:01:01,5.60,54.20
2022-11-27,04:06:02,5.40,54.50
2022-11-27,04:11:02,5.20,54.20
2022-11-27,04:16:03,5.30,56.10
2022-11-27,04:21:03,5.20,55.60
2022-11-27,04:26:04,5.00,54.30
2022-11-27,04:31:04,5.30,55.30
2022-11-27,04:36:05,5.40,57.50
2022-11-27,04:41:05,5.50,56.90
2022-11-27,04:46:06,5.60,56.20
2022-11-27,04:51:06,5.60,55.40
2022-11-27,04:56:07,5.50,56.50
2022-11-27,05:01:07,5.30,55.70
2022-11-27,05:06:08,5.40,55.70
2022-11-27,05:11:08,5.40,54.70
2022-11-27,05:16:09,5.10,55.40
2022-11-27,05:21:09,5.10,55.90
2022-11-27,05:26:10,5.00,56.00
2022-11-27,05:31:10,4.90,57.00
2022-11-27,05:36:11,4.80,56.00
2022-11-27,05:41:11,4.70,55.70
2022-11-27,05:46:11,4.70,57.30
2022-11-27,05:51:11,4.60,56.60
2022-11-27,05:56:11,4.40,56.50
2022-11-27,06:01:12,4.40,57.00
2022-11-27,06:06:13,4.50,57.00
2022-11-27,06:11:13,4.60,57.00
2022-11-27,06:16:13,4.60,57.30
2022-11-27,06:21:14,4.70,56.70
2022-11-27,06:26:14,4.60,56.90
2022-11-27,06:31:15,4.60,54.90
2022-11-27,06:36:15,4.40,55.60
2022-11-27,06:41:15,4.20,55.70
2022-11-27,06:46:16,4.20,56.00
2022-11-27,06:51:16,4.30,56.50
2022-11-27,06:56:17,4.40,56.00
2022-11-27,07:01:17,4.50,56.70
2022-11-27,07:06:18,4.50,56.80
2022-11-27,07:11:18,4.60,57.40
2022-11-27,07:16:19,4.90,58.90
2022-11-27,07:21:19,5.10,59.00
2022-11-27,07:26:20,5.40,56.60
2022-11-27,07:31:20,5.10,56.40
2022-11-27,07:36:20,5.10,59.10
2022-11-27,07:41:20,5.40,59.50
2022-11-27,07:46:21,5.60,57.70
2022-11-27,07:51:21,5.50,56.90
2022-11-27,07:56:21,5.80,57.10
2022-11-27,08:01:22,6.20,56.90
2022-11-27,08:06:22,6.60,55.10
2022-11-27,08:11:23,6.70,53.30
2022-11-27,08:16:23,6.90,53.50
2022-11-27,08:21:23,7.10,53.00
2022-11-27,08:26:23,7.10,51.20
2022-11-27,08:31:24,6.90,51.00
2022-11-27,08:36:24,7.00,51.30
2022-11-27,08:41:25,7.20,50.10
2022-11-27,08:46:25,7.40,50.10
2022-11-27,08:51:25,7.70,49.20
2022-11-27,08:56:25,7.90,49.80
2022-11-27,09:01:26,8.40,49.00
2022-11-27,09:06:26,8.90,50.20
2022-11-27,09:11:26,9.30,48.20
2022-11-27,09:16:27,9.70,50.30
2022-11-27,09:21:27,10.10,48.40
2022-11-27,09:26:28,10.40,48.40
2022-11-27,09:31:28,10.80,45.40
2022-11-27,09:36:29,11.10,44.80
2022-11-27,09:41:29,11.40,45.20
2022-11-27,09:46:29,11.60,43.80
2022-11-27,09:51:30,11.90,45.10
2022-11-27,09:56:30,12.10,43.40
2022-11-27,10:01:31,12.40,43.50
2022-11-27,10:06:31,12.60,44.50
2022-11-27,10:11:32,12.80,44.70
2022-11-27,10:16:32,13.00,44.30
2022-11-27,10:21:33,13.10,43.80
2022-11-27,10:26:33,13.20,44.90
2022-11-27,10:31:33,13.30,44.60
2022-11-27,10:36:34,13.40,45.50
2022-11-27,10:41:34,13.50,46.50
2022-11-27,10:46:35,13.50,45.20
2022-11-27,10:51:35,13.60,44.60
2022-11-27,10:56:36,13.70,45.70
2022-11-27,11:01:36,13.80,45.60
2022-11-27,11:06:37,14.00,45.30
2022-11-27,11:11:37,14.00,44.70
2022-11-27,11:16:37,14.10,44.00
2022-11-27,11:21:38,14.20,44.30
2022-11-27,11:26:38,14.30,44.20
2022-11-27,11:31:39,14.30,44.20
2022-11-27,11:36:39,14.30,43.70
2022-11-27,11:41:39,14.40,44.90
2022-11-27,11:46:40,14.40,43.60
2022-11-27,11:51:40,14.50,44.40
2022-11-27,11:56:41,14.60,43.60
2022-11-27,12:01:41,14.70,43.40
2022-11-27,12:06:42,14.80,43.90
2022-11-27,12:11:42,14.80,43.40
2022-11-27,12:16:43,14.80,43.30
2022-11-27,12:21:43,14.80,43.60
2022-11-27,12:26:43,14.90,43.30
2022-11-27,12:31:44,15.00,42.50
2022-11-27,12:36:45,15.10,44.60
2022-11-27,12:41:45,15.20,44.00
2022-11-27,12:46:46,15.20,41.70
2022-11-27,12:51:46,15.30,43.30
2022-11-27,12:56:47,15.40,42.40
2022-11-27,13:01:47,15.50,41.80
2022-11-27,13:06:47,15.60,41.50
2022-11-27,13:11:48,15.70,42.80
2022-11-27,13:16:48,15.80,41.30
2022-11-27,13:21:49,15.80,42.50
2022-11-27,13:26:49,15.90,41.80
2022-11-27,13:31:50,15.90,42.10
2022-11-27,13:36:50,16.00,42.00
2022-11-27,13:41:50,16.00,41.70
2022-11-27,13:46:51,16.00,42.00
2022-11-27,13:51:51,16.00,40.90
2022-11-27,13:56:52,16.00,42.00
2022-11-27,14:01:52,16.00,40.80
2022-11-27,14:06:53,16.10,40.20
2022-11-27,14:11:53,16.10,40.50
2022-11-27,14:16:54,16.20,39.40
2022-11-27,14:21:54,16.20,39.60
2022-11-27,14:26:55,16.10,41.30
2022-11-27,14:31:55,16.10,41.90
2022-11-27,14:36:56,16.00,43.00
2022-11-27,14:41:56,16.00,42.10
2022-11-27,14:46:57,16.10,40.80
2022-11-27,14:51:57,16.10,41.70
2022-11-27,14:56:57,16.10,42.30
2022-11-27,15:01:58,16.10,42.20
2022-11-27,15:06:58,16.00,41.60
2022-11-27,15:11:59,15.90,41.00
2022-11-27,15:17:00,15.80,43.00
2022-11-27,15:22:00,15.70,43.60
2022-11-27,15:27:01,15.60,41.30
2022-11-27,15:32:01,15.50,42.40
2022-11-27,15:37:02,15.50,44.00
2022-11-27,15:42:02,15.50,39.80
2022-11-27,15:47:03,15.50,41.20
2022-11-27,15:52:03,15.50,40.20
2022-11-27,15:57:04,15.40,40.60
2022-11-27,16:02:04,15.40,41.50
2022-11-27,16:07:05,15.40,41.80
2022-11-27,16:12:05,15.40,41.30
2022-11-27,16:17:06,15.30,41.60
2022-11-27,16:22:06,15.30,41.90
2022-11-27,16:27:06,15.20,42.50
2022-11-27,16:32:07,15.20,43.20
2022-11-27,16:37:07,15.10,42.00
2022-11-27,16:42:08,15.00,43.00
2022-11-27,16:47:08,14.80,44.80
2022-11-27,16:52:08,14.70,44.90
2022-11-27,16:57:09,14.60,44.90
2022-11-27,17:02:09,14.60,45.60
2022-11-27,17:07:09,14.50,48.20
2022-11-27,17:12:10,14.30,46.80
2022-11-27,17:17:10,14.20,48.60
2022-11-27,17:22:11,14.20,47.30
2022-11-27,17:27:11,14.00,48.90
2022-11-27,17:32:12,13.90,49.80
2022-11-27,17:37:12,13.80,49.90
2022-11-27,17:42:12,13.60,43.60
2022-11-27,17:47:13,13.30,45.80
2022-11-27,17:52:13,13.20,50.10
2022-11-27,17:57:14,13.30,51.10
2022-11-27,18:02:14,13.20,51.70
2022-11-27,18:07:14,13.20,52.30
2022-11-27,18:12:14,12.80,46.10
2022-11-27,18:17:14,12.60,48.10
2022-11-27,18:22:15,12.40,46.80
2022-11-27,18:27:15,12.20,46.20
2022-11-27,18:32:16,12.00,45.70
2022-11-27,18:37:16,12.00,50.60
2022-11-27,18:42:16,12.00,48.20
2022-11-27,18:47:17,12.00,47.10
2022-11-27,18:52:17,11.70,47.60
2022-11-27,18:57:17,11.50,47.70
2022-11-27,19:02:17,11.60,51.60
2022-11-27,19:07:18,11.70,49.00
2022-11-27,19:12:18,11.50,51.50
2022-11-27,19:17:19,11.50,52.20
2022-11-27,19:22:19,11.40,48.60
2022-11-27,19:27:20,11.30,49.40
2022-11-27,19:32:21,11.10,49.40
2022-11-27,19:37:21,10.90,48.30
2022-11-27,19:42:21,10.60,47.20
2022-11-27,19:47:22,10.40,47.50
2022-11-27,19:52:23,10.20,44.80
2022-11-27,19:57:23,10.10,45.80
2022-11-27,20:02:24,10.00,45.90
2022-11-27,20:07:24,9.90,45.80
2022-11-27,20:12:25,9.90,47.30
2022-11-27,20:17:25,10.00,46.90
2022-11-27,20:22:26,9.90,46.20
2022-11-27,20:27:26,9.70,46.10
2022-11-27,20:32:27,9.70,47.30
2022-11-27,20:37:27,9.70,47.00
2022-11-27,20:42:27,9.70,46.70
2022-11-27,20:47:28,9.70,46.80
2022-11-27,20:52:29,9.70,46.10
2022-11-27,20:57:29,9.60,45.80
2022-11-27,21:02:30,9.50,46.30
2022-11-27,21:07:30,9.50,45.70
2022-11-27,21:12:31,9.40,46.20
2022-11-27,21:17:31,9.20,45.10
2022-11-27,21:22:31,9.20,45.80
2022-11-27,21:27:32,9.20,45.50
2022-11-27,21:32:32,9.20,45.80
2022-11-27,21:37:33,9.30,46.00
2022-11-27,21:42:33,9.20,45.90
2022-11-27,21:47:34,9.20,46.20
2022-11-27,21:52:34,9.20,45.60
2022-11-27,21:57:35,9.20,46.50
2022-11-27,22:02:36,9.30,46.90
2022-11-27,22:07:36,9.20,46.30
2022-11-27,22:12:36,9.30,46.80
2022-11-27,22:17:37,9.20,46.40
2022-11-27,22:22:37,9.20,47.30
2022-11-27,22:27:38,9.10,46.40
2022-11-27,22:32:39,9.00,46.60
2022-11-27,22:37:39,8.90,47.30
2022-11-27,22:42:40,8.80,46.20
2022-11-27,22:47:40,8.70,46.50
2022-11-27,22:52:41,8.70,47.20
2022-11-27,22:57:41,8.70,46.30
2022-11-27,23:02:42,8.70,47.00
2022-11-27,23:07:42,8.80,48.20
2022-11-27,23:12:42,9.00,48.40
2022-11-27,23:17:43,9.10,48.40
2022-11-27,23:22:43,9.10,48.20
2022-11-27,23:27:44,9.00,47.90
2022-11-27,23:32:45,8.90,47.90
2022-11-27,23:37:45,9.00,49.30
2022-11-27,23:42:46,8.90,48.60
2022-11-27,23:47:46,8.80,48.80
2022-11-27,23:52:46,8.90,48.80
2022-11-27,23:57:47,9.00,51.20
