날짜,시간,온도,습도
2022-12-13,00:00:52,6.40,66.60
2022-12-13,00:05:52,6.50,66.50
2022-12-13,00:10:52,6.40,66.10
2022-12-13,00:15:53,6.40,66.20
2022-12-13,00:20:53,6.40,66.20
2022-12-13,00:25:54,6.40,66.40
2022-12-13,00:30:54,6.40,66.20
2022-12-13,00:35:55,6.40,66.10
2022-12-13,00:40:55,6.40,66.40
2022-12-13,00:45:55,6.40,65.90
2022-12-13,00:50:56,6.40,65.50
2022-12-13,00:55:57,6.20,65.50
2022-12-13,01:00:57,6.10,65.70
2022-12-13,01:05:57,6.00,65.40
2022-12-13,01:10:58,5.90,64.70
2022-12-13,01:15:58,5.80,64.80
2022-12-13,01:20:58,5.70,64.50
2022-12-13,01:25:59,5.60,64.20
2022-12-13,01:30:59,5.60,63.50
2022-12-13,01:36:00,5.50,63.50
2022-12-13,01:41:00,5.50,63.10
2022-12-13,01:46:00,5.50,62.50
2022-12-13,01:51:01,5.60,62.70
2022-12-13,01:56:01,5.60,62.10
2022-12-13,02:01:02,5.60,62.00
2022-12-13,02:06:02,5.60,62.20
2022-12-13,02:11:02,5.60,61.80
2022-12-13,02:16:02,5.60,61.40
2022-12-13,02:21:02,5.50,61.20
2022-12-13,02:26:03,5.60,61.60
2022-12-13,02:31:03,5.60,61.10
2022-12-13,02:36:03,5.60,61.60
2022-12-13,02:41:04,5.60,60.90
2022-12-13,02:46:04,5.60,61.80
2022-12-13,02:51:04,5.80,61.50
2022-12-13,02:56:05,5.90,62.20
2022-12-13,03:01:05,6.00,61.90
2022-12-13,03:06:06,6.10,62.00
2022-12-13,03:11:06,6.10,61.90
2022-12-13,03:16:06,6.20,61.80
2022-12-13,03:21:07,6.20,61.70
2022-12-13,03:26:07,6.10,62.00
2022-12-13,03:31:07,6.20,62.00
2022-12-13,03:36:08,6.20,62.20
2022-12-13,03:41:08,6.20,62.50
2022-12-13,03:46:09,6.30,62.60
2022-12-13,03:51:09,6.30,62.40
2022-12-13,03:56:10,6.40,62.50
2022-12-13,04:01:11,6.40,62.40
2022-12-13,04:06:11,6.50,62.70
2022-12-13,04:11:11,6.50,62.50
2022-12-13,04:16:11,6.50,62.80
2022-12-13,04:21:12,6.50,62.60
2022-12-13,04:26:12,6.40,62.70
2022-12-13,04:31:12,6.40,62.50
2022-12-13,04:36:13,6.30,61.60
2022-12-13,04:41:13,6.30,61.60
2022-12-13,04:46:14,6.20,61.80
2022-12-13,04:51:14,6.10,61.50
2022-12-13,04:56:14,6.00,61.80
2022-12-13,05:01:15,5.90,62.50
2022-12-13,05:06:15,5.90,62.60
2022-12-13,05:11:15,6.00,62.50
2022-12-13,05:16:16,6.00,62.70
2022-12-13,05:21:16,5.90,62.40
2022-12-13,05:26:16,5.90,62.60
2022-12-13,05:31:17,5.90,62.70
2022-12-13,05:36:17,5.80,62.50
2022-12-13,05:41:18,5.80,62.50
2022-12-13,05:46:18,5.80,62.40
2022-12-13,05:51:18,5.80,62.00
2022-12-13,05:56:19,5.80,61.60
2022-12-13,06:01:19,5.80,61.40
2022-12-13,06:06:19,5.90,62.00
2022-12-13,06:11:20,5.90,62.40
2022-12-13,06:16:20,6.00,62.10
2022-12-13,06:21:21,6.00,62.10
2022-12-13,06:26:21,6.00,62.30
2022-12-13,06:31:22,6.00,62.50
2022-12-13,06:36:22,6.10,62.30
2022-12-13,06:41:22,6.10,62.50
2022-12-13,06:46:23,6.00,62.30
2022-12-13,06:51:23,6.00,62.80
2022-12-13,06:56:23,5.90,62.80
2022-12-13,07:01:24,5.90,62.70
2022-12-13,07:06:24,5.90,62.80
2022-12-13,07:11:24,5.80,63.10
2022-12-13,07:16:25,5.80,63.40
2022-12-13,07:21:25,5.70,63.50
2022-12-13,07:26:25,5.70,63.60
2022-12-13,07:31:26,5.70,63.60
2022-12-13,07:36:26,5.70,64.00
2022-12-13,07:41:26,5.60,64.40
2022-12-13,07:46:27,5.60,64.50
2022-12-13,07:51:27,5.60,64.40
2022-12-13,07:56:27,5.70,64.50
2022-12-13,08:01:28,5.60,64.30
2022-12-13,08:06:28,5.60,63.90
2022-12-13,08:11:29,5.50,64.30
2022-12-13,08:16:29,5.40,64.80
2022-12-13,08:21:29,5.40,64.70
2022-12-13,08:26:30,5.40,64.90
2022-12-13,08:31:30,5.50,64.80
2022-12-13,08:36:30,5.50,64.90
2022-12-13,08:41:31,5.50,64.70
2022-12-13,08:46:31,5.60,64.70
2022-12-13,08:51:31,5.60,64.20
2022-12-13,08:56:32,5.70,64.10
2022-12-13,09:01:32,5.70,64.10
2022-12-13,09:06:32,5.80,63.90
2022-12-13,09:11:33,5.90,63.90
2022-12-13,09:16:33,5.90,63.90
2022-12-13,09:21:33,6.00,63.90
2022-12-13,09:26:33,6.00,63.70
2022-12-13,09:31:34,6.10,64.00
2022-12-13,09:36:34,6.10,63.60
2022-12-13,09:41:35,6.10,63.50
2022-12-13,09:46:35,6.10,64.00
2022-12-13,09:51:36,6.10,64.20
2022-12-13,09:56:36,6.10,64.60
2022-12-13,10:01:36,6.10,64.60
2022-12-13,10:06:37,6.10,64.70
2022-12-13,10:11:37,6.10,64.90
2022-12-13,10:16:38,6.10,65.00
2022-12-13,10:21:38,6.10,65.30
2022-12-13,10:26:38,6.10,65.10
2022-12-13,10:31:39,6.10,64.70
2022-12-13,10:36:39,6.10,64.80
2022-12-13,10:41:39,6.00,64.80
