날짜,시간,온도,습도
2022-12-14,00:02:37,1.70,67.00
2022-12-14,00:07:37,1.60,67.30
2022-12-14,00:12:37,1.60,67.50
2022-12-14,00:17:38,1.50,67.70
2022-12-14,00:22:38,1.40,67.90
2022-12-14,00:27:38,1.30,67.10
2022-12-14,00:32:39,1.20,67.30
2022-12-14,00:37:39,1.10,65.40
2022-12-14,00:42:39,0.90,65.00
2022-12-14,00:47:40,0.90,65.20
2022-12-14,00:52:40,0.70,63.70
2022-12-14,00:57:41,0.50,63.30
2022-12-14,01:02:41,0.40,63.00
2022-12-14,01:07:41,0.40,63.00
2022-12-14,01:12:42,0.40,61.90
2022-12-14,01:17:42,0.20,62.10
2022-12-14,01:22:42,0.20,62.60
2022-12-14,01:27:43,0.20,62.00
2022-12-14,01:32:43,0.10,61.50
2022-12-14,01:37:43,0.10,61.30
2022-12-14,01:42:43,0.10,61.10
2022-12-14,01:47:44,-0.09,60.30
2022-12-14,01:52:44,-0.19,60.60
2022-12-14,01:57:45,-0.19,60.10
2022-12-14,02:02:45,-0.29,59.50
2022-12-14,02:07:45,-0.29,59.80
2022-12-14,02:12:46,-0.39,60.80
2022-12-14,02:17:46,-0.39,59.70
2022-12-14,02:22:46,-0.49,60.20
2022-12-14,02:27:46,-0.59,60.20
2022-12-14,02:32:47,-0.49,59.60
2022-12-14,02:37:47,-0.79,59.50
2022-12-14,02:42:47,-0.79,59.60
2022-12-14,02:47:48,-0.69,60.20
2022-12-14,02:52:48,-0.69,59.80
2022-12-14,02:57:49,-0.59,60.30
2022-12-14,03:02:49,-0.69,59.10
2022-12-14,03:07:49,-0.69,60.30
2022-12-14,03:12:50,-0.69,59.90
2022-12-14,03:17:50,-0.69,60.70
2022-12-14,03:22:51,-0.79,59.90
2022-12-14,03:27:51,-0.79,60.50
2022-12-14,03:32:51,-0.89,60.20
2022-12-14,03:37:52,-0.89,60.60
2022-12-14,03:42:52,-0.99,59.10
2022-12-14,03:47:53,-1.09,60.00
2022-12-14,03:52:53,-1.19,59.60
2022-12-14,03:57:53,-1.19,59.90
2022-12-14,04:02:53,-1.39,59.80
2022-12-14,04:07:54,-1.39,59.90
2022-12-14,04:12:54,-1.49,59.90
2022-12-14,04:17:54,-1.59,59.60
2022-12-14,04:22:54,-1.59,59.60
2022-12-14,04:27:54,-1.59,59.40
2022-12-14,04:32:55,-1.69,60.30
2022-12-14,04:37:55,-1.79,59.60
2022-12-14,04:42:55,-1.89,61.10
2022-12-14,04:47:56,-1.79,60.40
2022-12-14,04:52:56,-1.79,60.00
2022-12-14,04:57:56,-1.99,59.40
2022-12-14,05:02:57,-2.09,59.90
2022-12-14,05:07:57,-1.99,60.80
2022-12-14,05:12:58,-2.09,59.00
2022-12-14,05:17:58,-2.09,59.70
2022-12-14,05:22:58,-2.09,59.90
2022-12-14,05:27:58,-2.09,60.10
2022-12-14,05:32:59,-2.19,58.90
2022-12-14,05:37:59,-2.39,58.60
2022-12-14,05:42:59,-2.49,59.00
2022-12-14,05:48:00,-2.49,58.60
2022-12-14,05:53:00,-2.49,58.80
2022-12-14,05:58:00,-2.49,58.20
2022-12-14,06:03:01,-2.29,58.90
2022-12-14,06:08:01,-2.39,59.00
2022-12-14,06:13:02,-2.29,59.50
2022-12-14,06:18:02,-2.19,59.00
2022-12-14,06:23:02,-1.99,60.20
2022-12-14,06:28:03,-1.79,61.50
2022-12-14,06:33:03,-1.69,61.40
2022-12-14,06:38:04,-1.69,60.80
2022-12-14,06:43:04,-1.79,61.40
2022-12-14,06:48:04,-1.69,61.90
2022-12-14,06:53:05,-1.59,62.30
2022-12-14,06:58:05,-1.59,61.90
2022-12-14,07:03:05,-1.59,62.00
2022-12-14,07:08:06,-1.49,61.90
2022-12-14,07:13:06,-1.39,63.10
2022-12-14,07:18:06,-1.39,61.60
2022-12-14,07:23:07,-1.49,62.20
2022-12-14,07:28:07,-1.49,62.70
2022-12-14,07:33:07,-1.39,63.60
2022-12-14,07:38:07,-1.39,63.40
2022-12-14,07:43:07,-1.49,62.90
2022-12-14,07:48:08,-1.49,63.30
2022-12-14,07:53:08,-1.49,63.40
2022-12-14,07:58:08,-1.49,62.40
2022-12-14,08:03:08,-1.39,63.90
2022-12-14,08:08:09,-1.09,64.50
2022-12-14,08:13:09,-0.79,63.90
2022-12-14,08:18:09,-0.39,64.10
2022-12-14,08:23:10,-0.09,63.70
2022-12-14,08:28:10,0.30,62.80
2022-12-14,08:33:10,0.60,62.30
2022-12-14,08:38:10,1.00,61.80
2022-12-14,08:43:11,1.30,62.10
2022-12-14,08:48:11,1.60,62.10
2022-12-14,08:53:11,1.90,60.10
2022-12-14,08:58:12,2.20,60.80
2022-12-14,09:03:12,2.40,58.80
2022-12-14,09:08:13,2.30,58.70
2022-12-14,09:13:13,2.50,58.40
2022-12-14,09:18:14,2.70,58.30
2022-12-14,09:23:14,2.60,55.40
2022-12-14,09:28:14,2.60,57.00
2022-12-14,09:33:15,2.80,57.60
2022-12-14,09:38:15,2.90,56.30
2022-12-14,09:43:16,2.90,53.80
2022-12-14,09:48:16,3.10,55.80
2022-12-14,09:53:16,3.10,53.80
2022-12-14,09:58:17,3.00,53.00
2022-12-14,10:03:17,2.70,53.20
2022-12-14,10:08:17,2.50,51.60
2022-12-14,10:13:18,2.30,52.90
2022-12-14,10:18:18,2.10,52.00
2022-12-14,10:23:18,2.10,53.10
2022-12-14,10:28:18,2.10,52.00
2022-12-14,10:33:19,2.00,51.90
2022-12-14,10:38:19,1.90,52.70
2022-12-14,10:43:20,1.70,51.20
2022-12-14,10:48:20,1.50,51.30
2022-12-14,10:53:20,1.40,51.20
2022-12-14,10:58:21,1.20,51.00
2022-12-14,11:03:21,1.10,51.30
2022-12-14,11:08:22,1.10,50.50
2022-12-14,11:13:22,1.00,51.30
