날짜,시간,온도,습도
2022-12-21,00:04:09,2.90,66.50
2022-12-21,00:09:10,2.60,69.40
2022-12-21,00:14:10,2.80,71.40
2022-12-21,00:19:10,2.90,71.50
2022-12-21,00:24:10,3.00,71.40
2022-12-21,00:29:11,3.00,71.00
2022-12-21,00:34:11,3.00,71.20
2022-12-21,00:39:11,2.70,71.00
2022-12-21,00:44:12,2.50,67.40
2022-12-21,00:49:12,2.10,65.40
2022-12-21,00:54:13,1.70,65.20
2022-12-21,00:59:13,1.80,68.70
2022-12-21,01:04:14,1.60,64.60
2022-12-21,01:09:14,1.30,65.30
2022-12-21,01:14:14,1.20,66.30
2022-12-21,01:19:15,1.10,64.70
2022-12-21,01:24:15,1.10,65.40
2022-12-21,01:29:15,1.20,67.30
2022-12-21,01:34:16,1.50,69.00
2022-12-21,01:39:16,1.90,69.70
2022-12-21,01:44:16,2.20,69.90
2022-12-21,01:49:17,2.40,67.60
2022-12-21,01:54:17,2.20,66.90
2022-12-21,01:59:17,2.10,68.60
2022-12-21,02:04:18,2.10,67.60
2022-12-21,02:09:18,1.80,66.40
2022-12-21,02:14:18,1.70,67.10
2022-12-21,02:19:19,1.70,68.10
2022-12-21,02:24:19,1.60,66.70
2022-12-21,02:29:19,1.40,66.20
2022-12-21,02:34:20,1.40,65.50
2022-12-21,02:39:20,1.20,64.90
2022-12-21,02:44:21,1.10,65.30
2022-12-21,02:49:21,1.20,65.10
2022-12-21,02:54:21,1.30,65.60
2022-12-21,02:59:22,1.30,64.60
2022-12-21,03:04:22,1.20,64.90
2022-12-21,03:09:23,1.40,66.00
2022-12-21,03:14:23,1.50,67.60
2022-12-21,03:19:23,1.60,65.40
2022-12-21,03:24:23,1.40,65.20
2022-12-21,03:29:24,1.50,64.90
2022-12-21,03:34:24,1.50,66.30
2022-12-21,03:39:25,1.40,66.50
2022-12-21,03:44:25,1.70,68.70
2022-12-21,03:49:25,1.90,69.00
2022-12-21,03:54:26,2.00,68.70
2022-12-21,03:59:26,2.20,68.90
2022-12-21,04:04:27,2.20,68.30
2022-12-21,04:09:27,2.30,68.60
2022-12-21,04:14:27,2.30,68.90
2022-12-21,04:19:27,2.40,69.40
2022-12-21,04:24:28,2.50,69.20
2022-12-21,04:29:28,2.50,69.60
2022-12-21,04:34:28,2.50,69.40
2022-12-21,04:39:29,2.50,68.40
2022-12-21,04:44:29,2.20,65.40
2022-12-21,04:49:29,2.00,65.30
2022-12-21,04:54:30,1.90,67.00
2022-12-21,04:59:30,1.90,67.60
2022-12-21,05:04:30,2.00,68.00
2022-12-21,05:09:31,2.00,69.10
2022-12-21,05:14:31,2.10,66.20
2022-12-21,05:19:31,2.10,67.10
2022-12-21,05:24:32,2.00,65.80
2022-12-21,05:29:32,2.10,66.60
2022-12-21,05:34:33,2.20,69.70
2022-12-21,05:39:33,2.40,69.70
2022-12-21,05:44:33,2.60,70.10
2022-12-21,05:49:33,2.70,70.40
2022-12-21,05:54:34,2.80,70.00
2022-12-21,05:59:34,2.80,69.70
2022-12-21,06:04:34,2.80,69.70
2022-12-21,06:09:35,2.80,70.10
2022-12-21,06:14:35,2.70,70.10
2022-12-21,06:19:36,2.80,70.80
2022-12-21,06:24:36,2.80,71.00
2022-12-21,06:29:36,2.80,70.70
2022-12-21,06:34:37,2.70,70.80
