날짜,시간,온도,습도
2022-12-25,00:00:59,-1.19,73.00
2022-12-25,00:05:59,-1.19,73.40
2022-12-25,00:11:00,-0.99,73.80
2022-12-25,00:16:00,-0.99,74.20
2022-12-25,00:21:00,-1.09,73.30
2022-12-25,00:26:01,-1.09,74.10
2022-12-25,00:31:01,-1.19,74.10
2022-12-25,00:36:01,-1.29,74.30
2022-12-25,00:41:02,-1.29,74.50
2022-12-25,00:46:02,-1.19,74.50
2022-12-25,00:51:03,-1.19,74.60
2022-12-25,00:56:03,-1.19,74.90
2022-12-25,01:01:04,-1.19,75.40
2022-12-25,01:06:04,-1.19,75.30
2022-12-25,01:11:05,-1.19,75.40
2022-12-25,01:16:05,-1.19,75.30
2022-12-25,01:21:06,-1.19,75.50
2022-12-25,01:26:06,-1.09,75.70
2022-12-25,01:31:07,-1.09,74.00
2022-12-25,01:36:07,-1.19,76.00
2022-12-25,01:41:08,-1.29,75.30
2022-12-25,01:46:08,-1.19,75.90
2022-12-25,01:51:08,-1.19,76.20
2022-12-25,01:56:08,-1.29,76.00
2022-12-25,02:01:09,-1.39,76.10
2022-12-25,02:06:09,-1.49,75.20
2022-12-25,02:11:09,-1.69,73.90
2022-12-25,02:16:10,-1.79,73.70
2022-12-25,02:21:10,-1.89,74.10
2022-12-25,02:26:11,-1.89,74.10
2022-12-25,02:31:11,-1.79,74.50
2022-12-25,02:36:12,-1.69,74.90
2022-12-25,02:41:12,-1.59,75.40
2022-12-25,02:46:12,-1.39,75.10
2022-12-25,02:51:13,-1.29,75.90
2022-12-25,02:56:13,-1.29,75.70
2022-12-25,03:01:13,-1.29,75.50
2022-12-25,03:06:13,-1.39,76.30
2022-12-25,03:11:14,-1.39,76.30
2022-12-25,03:16:14,-1.29,76.40
2022-12-25,03:21:14,-1.39,76.20
2022-12-25,03:26:15,-1.49,76.60
2022-12-25,03:31:15,-1.59,76.30
2022-12-25,03:36:16,-1.59,76.30
2022-12-25,03:41:16,-1.49,75.20
2022-12-25,03:46:16,-1.39,76.20
2022-12-25,03:51:17,-1.39,76.70
2022-12-25,03:56:17,-1.29,76.80
2022-12-25,04:01:17,-1.29,77.00
2022-12-25,04:06:18,-1.29,77.10
2022-12-25,04:11:18,-1.19,77.30
2022-12-25,04:16:18,-1.19,77.60
2022-12-25,04:21:18,-1.19,77.70
2022-12-25,04:26:19,-1.29,77.70
2022-12-25,04:31:19,-1.29,77.70
2022-12-25,04:36:20,-1.39,77.70
2022-12-25,04:41:20,-1.39,77.80
2022-12-25,04:46:20,-1.39,77.10
2022-12-25,04:51:20,-1.49,76.40
2022-12-25,04:56:21,-1.49,77.30
2022-12-25,05:01:21,-1.59,77.00
2022-12-25,05:06:22,-1.69,76.50
2022-12-25,05:11:22,-1.79,76.70
2022-12-25,05:16:22,-1.89,76.10
2022-12-25,05:21:23,-2.09,76.20
2022-12-25,05:26:23,-2.19,75.20
2022-12-25,05:31:24,-2.29,74.70
2022-12-25,05:36:24,-2.29,75.70
2022-12-25,05:41:25,-2.39,76.00
2022-12-25,05:46:25,-2.39,75.30
2022-12-25,05:51:25,-2.39,75.90
2022-12-25,05:56:26,-2.39,75.80
2022-12-25,06:01:26,-2.29,75.70
2022-12-25,06:06:27,-2.29,74.80
2022-12-25,06:11:27,-2.19,76.40
2022-12-25,06:16:28,-2.19,76.50
2022-12-25,06:21:28,-2.19,74.90
2022-12-25,06:26:28,-2.19,76.90
2022-12-25,06:31:29,-1.99,77.10
2022-12-25,06:36:29,-1.99,76.50
2022-12-25,06:41:30,-1.99,76.20
2022-12-25,06:46:30,-2.09,76.70
2022-12-25,06:51:31,-2.29,74.00
2022-12-25,06:56:31,-2.39,77.20
2022-12-25,07:01:31,-2.19,77.30
2022-12-25,07:06:32,-2.09,77.00
2022-12-25,07:11:32,-2.09,77.30
2022-12-25,07:16:32,-2.19,77.30
2022-12-25,07:21:32,-2.19,76.40
2022-12-25,07:26:32,-2.19,76.50
2022-12-25,07:31:33,-2.19,76.90
2022-12-25,07:36:33,-2.19,76.60
2022-12-25,07:41:34,-2.19,76.50
2022-12-25,07:46:34,-2.19,76.80
2022-12-25,07:51:34,-2.09,76.70
2022-12-25,07:56:35,-2.19,76.70
2022-12-25,08:01:35,-2.09,76.80
