날짜,시간,온도,습도
2022-12-10,00:04:18,6.20,65.80
2022-12-10,00:09:19,6.30,65.60
2022-12-10,00:14:19,6.40,65.70
2022-12-10,00:19:19,6.50,65.80
2022-12-10,00:24:20,6.60,66.00
2022-12-10,00:29:21,6.40,63.90
2022-12-10,00:34:21,6.20,65.70
2022-12-10,00:39:21,6.00,66.00
2022-12-10,00:44:21,5.80,67.20
2022-12-10,00:49:22,5.90,65.20
2022-12-10,00:54:22,5.70,66.10
2022-12-10,00:59:23,5.50,66.80
2022-12-10,01:04:23,5.20,67.10
2022-12-10,01:09:24,4.90,67.30
2022-12-10,01:14:24,5.00,67.60
2022-12-10,01:19:24,4.80,67.00
2022-12-10,01:24:25,4.70,66.90
2022-12-10,01:29:25,4.80,68.30
2022-12-10,01:34:25,4.90,67.40
2022-12-10,01:39:25,4.90,67.80
2022-12-10,01:44:26,4.80,66.30
2022-12-10,01:49:26,4.60,67.00
2022-12-10,01:54:26,4.70,67.70
2022-12-10,01:59:27,4.70,67.50
2022-12-10,02:04:27,4.70,68.40
2022-12-10,02:09:27,4.80,67.90
2022-12-10,02:14:28,4.90,66.90
2022-12-10,02:19:28,4.90,67.90
2022-12-10,02:24:29,5.10,67.90
2022-12-10,02:29:29,5.10,66.20
2022-12-10,02:34:29,5.10,67.60
2022-12-10,02:39:30,5.30,68.00
2022-12-10,02:44:30,5.50,67.80
2022-12-10,02:49:30,5.50,67.90
2022-12-10,02:54:31,5.50,66.30
2022-12-10,02:59:31,4.90,67.00
2022-12-10,03:04:32,5.00,68.40
2022-12-10,03:09:32,5.30,68.90
2022-12-10,03:14:32,5.40,68.60
2022-12-10,03:19:33,5.40,66.70
2022-12-10,03:24:33,5.10,69.50
2022-12-10,03:29:34,5.20,68.10
2022-12-10,03:34:34,5.20,69.10
2022-12-10,03:39:34,4.70,67.60
2022-12-10,03:44:35,4.50,68.30
2022-12-10,03:49:35,4.50,68.60
2022-12-10,03:54:35,4.40,68.60
2022-12-10,03:59:35,4.20,70.60
