날짜,시간,온도,습도
2022-12-24,00:04:17,-3.59,68.80
2022-12-24,00:09:18,-3.59,68.60
2022-12-24,00:14:18,-3.59,68.70
2022-12-24,00:19:18,-3.49,69.30
2022-12-24,00:24:19,-3.39,70.00
2022-12-24,00:29:19,-3.19,70.30
2022-12-24,00:34:20,-3.19,70.10
2022-12-24,00:39:20,-3.19,70.60
2022-12-24,00:44:20,-3.19,69.80
2022-12-24,00:49:21,-3.39,69.10
2022-12-24,00:54:21,-3.49,69.90
2022-12-24,00:59:21,-3.39,69.90
2022-12-24,01:04:22,-3.39,69.60
2022-12-24,01:09:22,-3.39,69.80
2022-12-24,01:14:22,-3.59,69.20
2022-12-24,01:19:23,-3.59,69.30
2022-12-24,01:24:23,-3.79,69.10
2022-12-24,01:29:23,-3.69,69.40
2022-12-24,01:34:23,-3.69,69.80
2022-12-24,01:39:24,-3.69,69.50
2022-12-24,01:44:24,-3.69,69.60
2022-12-24,01:49:25,-3.69,69.40
2022-12-24,01:54:25,-3.69,69.50
2022-12-24,01:59:26,-3.79,69.30
2022-12-24,02:04:26,-3.89,68.80
2022-12-24,02:09:26,-3.99,68.70
2022-12-24,02:14:27,-4.09,69.20
2022-12-24,02:19:27,-4.09,69.30
2022-12-24,02:24:28,-3.99,69.40
2022-12-24,02:29:28,-3.99,69.40
2022-12-24,02:34:28,-3.99,69.10
2022-12-24,02:39:29,-3.99,69.80
2022-12-24,02:44:29,-3.89,69.90
2022-12-24,02:49:30,-3.69,70.40
2022-12-24,02:54:30,-3.59,70.50
2022-12-24,02:59:31,-3.49,71.20
2022-12-24,03:04:31,-3.39,71.40
2022-12-24,03:09:32,-3.29,71.80
2022-12-24,03:14:32,-3.29,72.40
2022-12-24,03:19:32,-3.29,72.20
2022-12-24,03:24:33,-3.39,70.90
2022-12-24,03:29:33,-3.39,72.00
2022-12-24,03:34:34,-3.39,71.70
2022-12-24,03:39:34,-3.39,71.80
2022-12-24,03:44:35,-3.49,71.00
2022-12-24,03:49:35,-3.49,71.60
2022-12-24,03:54:36,-3.39,72.10
2022-12-24,03:59:36,-3.59,68.80
2022-12-24,04:04:37,-3.69,72.90
2022-12-24,04:09:37,-3.59,73.40
2022-12-24,04:14:37,-3.39,73.30
2022-12-24,04:19:38,-3.29,73.50
2022-12-24,04:24:38,-3.29,73.40
2022-12-24,04:29:39,-3.19,73.60
2022-12-24,04:34:39,-3.19,73.60
2022-12-24,04:39:39,-3.09,73.80
2022-12-24,04:44:40,-3.39,72.60
2022-12-24,04:49:40,-4.19,70.70
2022-12-24,04:54:40,-4.69,71.60
2022-12-24,04:59:41,-4.39,76.00
2022-12-24,05:04:41,-4.29,70.90
2022-12-24,05:09:42,-4.59,73.80
2022-12-24,05:14:42,-4.49,72.90
2022-12-24,05:19:43,-4.39,75.50
2022-12-24,05:24:43,-4.19,74.10
2022-12-24,05:29:43,-3.99,73.40
2022-12-24,05:34:44,-3.89,74.20
2022-12-24,05:39:44,-3.99,70.00
2022-12-24,05:44:45,-3.99,74.20
2022-12-24,05:49:45,-3.99,73.80
2022-12-24,05:54:45,-4.19,69.30
2022-12-24,05:59:46,-4.39,73.90
2022-12-24,06:04:46,-4.09,74.90
2022-12-24,06:09:46,-3.89,74.60
2022-12-24,06:14:47,-3.79,74.50
2022-12-24,06:19:47,-3.79,73.10
2022-12-24,06:24:47,-3.79,73.10
2022-12-24,06:29:48,-4.19,70.00
2022-12-24,06:34:48,-5.29,71.70
2022-12-24,06:39:48,-5.39,73.30
2022-12-24,06:44:49,-5.09,76.80
2022-12-24,06:49:49,-4.69,74.90
2022-12-24,06:54:50,-4.39,75.70
2022-12-24,06:59:50,-4.19,74.80
2022-12-24,07:04:50,-4.09,74.70
2022-12-24,07:09:51,-3.99,74.60
2022-12-24,07:14:51,-3.89,74.60
2022-12-24,07:19:51,-3.79,74.50
2022-12-24,07:24:52,-3.69,74.60
2022-12-24,07:29:52,-3.69,73.70
2022-12-24,07:34:52,-4.29,72.40
2022-12-24,07:39:52,-4.39,75.70
2022-12-24,07:44:52,-4.79,75.00
2022-12-24,07:49:52,-5.19,71.30
2022-12-24,07:54:52,-5.99,72.70
2022-12-24,07:59:52,-5.99,74.40
2022-12-24,08:04:52,-6.39,71.80
2022-12-24,08:09:52,-6.29,74.00
2022-12-24,08:14:53,-6.29,72.70
2022-12-24,08:19:53,-5.89,76.90
2022-12-24,08:24:53,-5.49,74.00
