날짜,시간,온도,습도
2022-12-15,00:04:12,-1.29,67.70
2022-12-15,00:09:12,-1.09,68.20
2022-12-15,00:14:13,-1.19,67.20
2022-12-15,00:19:13,-1.29,68.10
2022-12-15,00:24:13,-1.19,68.30
2022-12-15,00:29:13,-1.19,68.40
2022-12-15,00:34:14,-1.09,67.80
2022-12-15,00:39:14,-1.29,66.20
2022-12-15,00:44:15,-1.29,68.00
2022-12-15,00:49:15,-1.19,67.70
2022-12-15,00:54:15,-1.29,67.00
2022-12-15,00:59:16,-1.19,68.70
2022-12-15,01:04:16,-1.19,68.60
2022-12-15,01:09:16,-1.19,68.40
2022-12-15,01:14:17,-1.09,69.30
2022-12-15,01:19:17,-1.19,69.00
2022-12-15,01:24:17,-1.19,68.90
2022-12-15,01:29:18,-1.19,68.90
2022-12-15,01:34:18,-1.19,69.20
2022-12-15,01:39:18,-1.09,69.30
2022-12-15,01:44:19,-1.09,69.20
2022-12-15,01:49:19,-1.29,67.20
2022-12-15,01:54:19,-1.29,69.40
2022-12-15,01:59:19,-1.29,69.60
2022-12-15,02:04:19,-1.29,69.20
2022-12-15,02:09:20,-1.19,69.30
2022-12-15,02:14:20,-1.19,68.90
2022-12-15,02:19:20,-1.39,68.50
2022-12-15,02:24:20,-1.39,68.90
2022-12-15,02:29:21,-1.49,68.10
2022-12-15,02:34:21,-1.59,68.00
2022-12-15,02:39:22,-1.59,68.10
2022-12-15,02:44:22,-1.59,67.90
2022-12-15,02:49:22,-1.59,68.40
2022-12-15,02:54:23,-1.39,69.00
2022-12-15,02:59:23,-1.29,68.90
2022-12-15,03:04:24,-1.19,69.30
2022-12-15,03:09:24,-1.19,68.90
2022-12-15,03:14:24,-1.19,69.40
2022-12-15,03:19:24,-1.19,68.70
2022-12-15,03:24:25,-1.29,68.90
2022-12-15,03:29:25,-1.29,68.60
2022-12-15,03:34:26,-1.29,68.30
2022-12-15,03:39:26,-1.39,68.20
2022-12-15,03:44:27,-1.39,68.10
2022-12-15,03:49:27,-1.39,68.40
2022-12-15,03:54:27,-1.39,68.60
2022-12-15,03:59:28,-1.29,69.10
2022-12-15,04:04:28,-1.29,68.60
2022-12-15,04:09:28,-1.29,68.40
2022-12-15,04:14:28,-1.39,68.90
2022-12-15,04:19:28,-1.29,68.80
2022-12-15,04:24:29,-1.19,69.10
2022-12-15,04:29:29,-1.29,69.20
2022-12-15,04:34:29,-1.29,69.00
2022-12-15,04:39:29,-1.39,69.20
2022-12-15,04:44:30,-1.29,69.50
2022-12-15,04:49:30,-1.29,69.60
2022-12-15,04:54:30,-1.29,69.70
2022-12-15,04:59:31,-1.39,69.40
2022-12-15,05:04:31,-1.49,68.50
2022-12-15,05:09:31,-1.59,68.70
2022-12-15,05:14:31,-1.59,69.60
2022-12-15,05:19:32,-1.49,69.70
2022-12-15,05:24:32,-1.49,69.70
2022-12-15,05:29:32,-1.49,70.00
2022-12-15,05:34:32,-1.39,70.00
2022-12-15,05:39:33,-1.29,70.20
2022-12-15,05:44:33,-1.19,70.40
2022-12-15,05:49:33,-1.09,70.30
2022-12-15,05:54:33,-0.99,70.80
2022-12-15,05:59:34,-0.99,70.80
2022-12-15,06:04:34,-0.99,71.20
2022-12-15,06:09:34,-1.09,70.90
2022-12-15,06:14:35,-1.09,70.70
2022-12-15,06:19:35,-1.09,70.60
2022-12-15,06:24:35,-1.09,71.10
2022-12-15,06:29:36,-1.19,71.40
2022-12-15,06:34:36,-1.29,70.90
2022-12-15,06:39:37,-1.39,71.10
2022-12-15,06:44:37,-1.39,71.10
2022-12-15,06:49:37,-1.49,70.60
2022-12-15,06:54:38,-1.59,71.00
2022-12-15,06:59:38,-1.49,70.70
2022-12-15,07:04:38,-1.59,70.60
2022-12-15,07:09:39,-1.59,70.30
2022-12-15,07:14:39,-1.69,70.80
2022-12-15,07:19:40,-1.79,69.40
2022-12-15,07:24:40,-1.89,70.30
2022-12-15,07:29:40,-1.89,70.30
2022-12-15,07:34:42,-1.89,70.30
2022-12-15,07:39:42,-1.89,70.20
2022-12-15,07:44:42,-1.99,69.70
2022-12-15,07:49:42,-2.09,68.50
2022-12-15,07:54:42,-2.19,69.40
2022-12-15,07:59:43,-2.09,69.40
2022-12-15,08:04:43,-1.99,69.70
2022-12-15,08:09:43,-1.89,69.90
2022-12-15,08:14:43,-1.79,70.10
2022-12-15,08:19:44,-1.59,70.60
2022-12-15,08:24:44,-1.49,70.80
2022-12-15,08:29:44,-1.19,71.60
2022-12-15,08:34:44,-0.89,73.30
2022-12-15,08:39:45,-0.69,73.20
2022-12-15,08:44:45,-0.49,74.50
2022-12-15,08:49:46,-0.29,75.30
2022-12-15,08:54:46,-0.09,75.60
2022-12-15,08:59:46,0.10,76.10
2022-12-15,09:04:47,0.30,75.50
2022-12-15,09:09:47,0.30,75.10
2022-12-15,09:14:47,0.40,75.00
2022-12-15,09:19:48,0.40,74.50
2022-12-15,09:24:48,0.10,71.40
2022-12-15,09:29:48,0.10,75.20
2022-12-15,09:34:48,0.20,74.20
2022-12-15,09:39:49,0.20,74.40
2022-12-15,09:44:49,0.30,73.10
2022-12-15,09:49:49,0.40,73.70
2022-12-15,09:54:50,0.20,73.40
2022-12-15,09:59:50,0.30,74.20
2022-12-15,10:04:50,0.50,74.00
2022-12-15,10:09:51,0.50,73.60
2022-12-15,10:14:51,0.70,73.40
2022-12-15,10:19:51,0.70,73.50
2022-12-15,10:24:52,0.80,73.50
2022-12-15,10:29:52,1.00,73.70
2022-12-15,10:34:53,1.10,73.60
2022-12-15,10:39:53,1.20,73.60
2022-12-15,10:44:53,1.30,73.60
2022-12-15,10:49:53,1.30,73.80
2022-12-15,10:54:54,1.40,74.00
2022-12-15,10:59:54,1.40,73.70
2022-12-15,11:04:54,1.40,74.20
2022-12-15,11:09:55,1.50,74.30
2022-12-15,11:14:55,1.60,74.30
2022-12-15,11:19:55,1.60,73.00
2022-12-15,11:24:56,1.50,72.80
2022-12-15,11:29:56,1.60,73.50
2022-12-15,11:34:56,1.60,73.60
2022-12-15,11:39:57,1.60,74.70
2022-12-15,11:44:57,1.80,74.70
2022-12-15,11:49:58,2.00,74.80
2022-12-15,11:54:58,2.10,74.60
2022-12-15,11:59:58,2.20,74.70
2022-12-15,12:04:58,2.20,73.90
2022-12-15,12:09:59,2.40,74.50
2022-12-15,12:14:59,2.50,74.20
2022-12-15,12:19:59,2.70,75.10
2022-12-15,12:25:00,2.80,75.50
2022-12-15,12:30:00,2.90,75.00
2022-12-15,12:35:00,3.00,75.10
2022-12-15,12:40:01,2.90,74.70
2022-12-15,12:45:01,3.00,75.50
2022-12-15,12:50:02,3.00,75.30
2022-12-15,12:55:02,2.90,74.40
2022-12-15,13:00:02,3.00,75.00
2022-12-15,13:05:03,3.10,75.10
2022-12-15,13:10:03,3.10,74.50
2022-12-15,13:15:03,3.00,73.60
2022-12-15,13:20:03,3.00,74.50
2022-12-15,13:25:04,3.00,73.10
2022-12-15,13:30:04,2.90,73.90
2022-12-15,13:35:04,3.10,74.70
2022-12-15,13:40:05,3.20,74.50
2022-12-15,13:45:05,3.30,74.10
2022-12-15,13:50:06,3.30,73.60
2022-12-15,13:55:06,3.40,74.90
2022-12-15,14:00:06,3.40,74.40
2022-12-15,14:05:07,3.60,74.20
2022-12-15,14:10:07,3.70,74.10
