날짜,시간,온도,습도
2022-12-11,00:01:02,6.60,67.00
2022-12-11,00:06:03,6.60,66.00
2022-12-11,00:11:03,6.60,67.10
2022-12-11,00:16:03,6.70,67.60
2022-12-11,00:21:04,6.70,67.70
2022-12-11,00:26:04,6.70,67.30
2022-12-11,00:31:05,6.70,68.00
2022-12-11,00:36:05,6.60,67.90
2022-12-11,00:41:05,6.50,67.10
2022-12-11,00:46:06,6.40,66.60
2022-12-11,00:51:06,6.20,66.00
2022-12-11,00:56:07,6.20,65.60
2022-12-11,01:01:07,6.10,65.80
2022-12-11,01:06:08,6.10,65.70
2022-12-11,01:11:08,6.10,65.10
2022-12-11,01:16:09,6.10,65.70
2022-12-11,01:21:09,6.20,65.60
2022-12-11,01:26:09,6.20,66.00
2022-12-11,01:31:09,6.30,66.60
2022-12-11,01:36:10,6.30,66.30
2022-12-11,01:41:10,6.30,66.60
2022-12-11,01:46:11,6.30,66.90
2022-12-11,01:51:11,6.30,66.80
2022-12-11,01:56:12,6.30,67.30
2022-12-11,02:01:12,6.30,67.30
2022-12-11,02:06:13,6.30,67.40
2022-12-11,02:11:13,6.30,67.70
2022-12-11,02:16:14,6.30,67.40
2022-12-11,02:21:14,6.30,67.60
2022-12-11,02:26:15,6.30,67.20
2022-12-11,02:31:15,6.30,66.90
2022-12-11,02:36:16,6.30,67.20
2022-12-11,02:41:16,6.30,67.10
2022-12-11,02:46:17,6.30,67.50
2022-12-11,02:51:17,6.40,67.70
2022-12-11,02:56:17,6.40,67.40
2022-12-11,03:01:18,6.30,67.20
2022-12-11,03:06:18,6.30,67.70
2022-12-11,03:11:19,6.30,67.50
2022-12-11,03:16:19,6.30,67.30
2022-12-11,03:21:19,6.30,66.80
2022-12-11,03:26:20,6.20,67.10
2022-12-11,03:31:20,6.20,67.40
2022-12-11,03:36:20,6.20,67.20
2022-12-11,03:41:20,6.00,66.60
2022-12-11,03:46:20,5.90,67.20
2022-12-11,03:51:21,5.90,66.40
2022-12-11,03:56:21,6.00,68.30
2022-12-11,04:01:21,6.10,67.20
2022-12-11,04:06:22,6.10,67.00
2022-12-11,04:11:22,5.90,69.00
2022-12-11,04:16:23,5.90,66.60
2022-12-11,04:21:23,5.80,69.10
2022-12-11,04:26:24,5.80,69.00
2022-12-11,04:31:24,5.80,68.20
2022-12-11,04:36:25,5.70,68.70
2022-12-11,04:41:25,5.60,68.00
2022-12-11,04:46:25,5.60,68.00
2022-12-11,04:51:26,5.50,67.70
2022-12-11,04:56:26,5.50,67.90
2022-12-11,05:01:26,5.50,67.90
2022-12-11,05:06:27,5.50,68.10
2022-12-11,05:11:27,5.40,68.40
2022-12-11,05:16:27,5.40,68.40
2022-12-11,05:21:28,5.50,68.50
2022-12-11,05:26:28,5.50,68.70
2022-12-11,05:31:29,5.50,68.70
2022-12-11,05:36:29,5.50,68.90
2022-12-11,05:41:29,5.50,69.00
2022-12-11,05:46:30,5.50,68.60
2022-12-11,05:51:30,5.40,68.60
2022-12-11,05:56:31,5.30,68.40
2022-12-11,06:01:31,5.20,68.40
2022-12-11,06:06:31,5.10,67.50
2022-12-11,06:11:32,5.00,68.10
2022-12-11,06:16:32,4.90,68.30
2022-12-11,06:21:33,4.90,68.40
2022-12-11,06:26:33,5.00,68.40
2022-12-11,06:31:33,5.00,68.60
2022-12-11,06:36:34,5.00,68.30
2022-12-11,06:41:34,5.00,68.50
2022-12-11,06:46:35,4.90,68.20
2022-12-11,06:51:35,4.80,68.60
2022-12-11,06:56:36,4.80,68.70
2022-12-11,07:01:36,4.80,68.80
2022-12-11,07:06:36,4.80,68.40
2022-12-11,07:11:37,4.80,68.80
2022-12-11,07:16:37,4.80,69.10
2022-12-11,07:21:38,4.80,69.20
2022-12-11,07:26:38,4.80,69.40
2022-12-11,07:31:38,4.80,69.10
2022-12-11,07:36:38,4.60,68.60
2022-12-11,07:41:39,4.50,68.80
2022-12-11,07:46:39,4.50,69.10
2022-12-11,07:51:39,4.40,68.70
2022-12-11,07:56:39,4.20,68.50
2022-12-11,08:01:40,4.20,69.10
2022-12-11,08:06:40,4.20,69.30
2022-12-11,08:11:40,4.40,68.80
2022-12-11,08:16:41,4.40,68.40
2022-12-11,08:21:41,4.60,68.40
2022-12-11,08:26:41,4.80,69.00
2022-12-11,08:31:42,5.10,68.90
2022-12-11,08:36:42,5.30,68.80
2022-12-11,08:41:42,5.60,68.70
2022-12-11,08:46:43,5.90,68.30
2022-12-11,08:51:43,6.10,68.40
2022-12-11,08:56:43,6.30,68.10
2022-12-11,09:01:43,6.60,67.70
2022-12-11,09:06:44,6.80,67.50
2022-12-11,09:11:44,7.00,66.80
2022-12-11,09:16:45,7.20,65.60
2022-12-11,09:21:45,7.30,65.00
2022-12-11,09:26:45,7.50,64.40
2022-12-11,09:31:46,7.70,63.80
2022-12-11,09:36:46,7.80,62.10
2022-12-11,09:41:47,8.00,63.60
2022-12-11,09:46:47,8.20,63.30
2022-12-11,09:51:47,8.40,63.50
2022-12-11,09:56:48,8.70,60.20
2022-12-11,10:01:48,8.90,61.10
2022-12-11,10:06:49,9.10,61.90
2022-12-11,10:11:49,9.30,60.30
2022-12-11,10:16:49,9.60,59.70
2022-12-11,10:21:50,9.70,59.50
2022-12-11,10:26:50,9.90,59.80
2022-12-11,10:31:50,10.10,58.30
2022-12-11,10:36:51,10.20,59.10
2022-12-11,10:41:51,10.40,58.30
2022-12-11,10:46:52,10.60,56.10
2022-12-11,10:51:52,10.80,55.20
2022-12-11,10:56:52,10.80,54.80
2022-12-11,11:01:53,11.00,56.70
2022-12-11,11:06:53,11.10,55.70
2022-12-11,11:11:54,11.20,54.30
2022-12-11,11:16:54,11.30,55.20
2022-12-11,11:21:55,11.40,54.70
2022-12-11,11:26:55,11.50,54.30
2022-12-11,11:31:55,11.50,54.20
2022-12-11,11:36:56,11.50,52.40
2022-12-11,11:41:56,11.50,53.10
2022-12-11,11:46:56,11.50,54.50
2022-12-11,11:51:57,11.60,53.50
2022-12-11,11:56:57,11.60,54.20
2022-12-11,12:01:57,11.60,53.10
2022-12-11,12:06:58,11.60,52.50
2022-12-11,12:11:58,11.70,52.40
2022-12-11,12:16:58,11.80,52.80
2022-12-11,12:21:59,11.70,52.80
2022-12-11,12:26:59,11.80,52.70
2022-12-11,12:32:00,11.90,52.60
2022-12-11,12:37:00,11.90,52.10
2022-12-11,12:42:00,12.00,51.40
2022-12-11,12:47:01,12.00,52.10
2022-12-11,12:52:01,12.10,51.40
2022-12-11,12:57:01,12.10,52.00
2022-12-11,13:02:01,12.10,51.60
2022-12-11,13:07:02,12.20,51.20
2022-12-11,13:12:02,12.30,51.60
2022-12-11,13:17:03,12.30,50.90
2022-12-11,13:22:03,12.40,51.30
2022-12-11,13:27:03,12.40,50.40
2022-12-11,13:32:04,12.40,51.70
2022-12-11,13:37:04,12.20,49.70
