날짜,시간,온도,습도
2022-12-16,00:00:47,2.50,71.10
2022-12-16,00:05:48,2.50,71.60
2022-12-16,00:10:48,2.60,71.40
2022-12-16,00:15:48,2.60,71.30
2022-12-16,00:20:48,2.60,70.90
2022-12-16,00:25:49,2.50,71.30
2022-12-16,00:30:49,2.50,71.30
2022-12-16,00:35:49,2.40,71.20
2022-12-16,00:40:50,2.40,71.40
2022-12-16,00:45:50,2.30,71.00
2022-12-16,00:50:50,2.30,71.20
2022-12-16,00:55:51,2.30,71.50
2022-12-16,01:00:51,2.30,71.10
2022-12-16,01:05:52,2.30,70.70
2022-12-16,01:10:52,2.30,70.70
2022-12-16,01:15:52,2.20,70.00
2022-12-16,01:20:53,2.20,69.90
2022-12-16,01:25:53,2.20,69.30
2022-12-16,01:30:54,2.10,68.60
2022-12-16,01:35:54,2.10,69.40
2022-12-16,01:40:54,2.20,70.20
2022-12-16,01:45:54,2.20,69.50
2022-12-16,01:50:55,2.30,69.60
2022-12-16,01:55:55,2.20,68.50
2022-12-16,02:00:55,2.20,67.70
2022-12-16,02:05:56,2.20,68.80
2022-12-16,02:10:56,2.20,68.30
2022-12-16,02:15:57,2.10,68.80
2022-12-16,02:20:57,2.10,68.10
2022-12-16,02:25:57,2.10,69.00
2022-12-16,02:30:58,2.00,68.20
2022-12-16,02:35:58,2.00,68.50
2022-12-16,02:40:58,2.00,68.50
2022-12-16,02:45:59,1.90,68.40
2022-12-16,02:50:59,1.90,68.80
2022-12-16,02:56:00,1.90,68.90
2022-12-16,03:01:00,1.90,68.50
2022-12-16,03:06:00,1.80,68.00
2022-12-16,03:11:01,1.60,67.30
2022-12-16,03:16:01,1.50,66.90
2022-12-16,03:21:02,1.40,66.00
2022-12-16,03:26:02,1.30,66.70
2022-12-16,03:31:02,1.20,64.60
2022-12-16,03:36:03,1.20,65.50
2022-12-16,03:41:03,1.30,64.90
2022-12-16,03:46:03,1.30,65.00
2022-12-16,03:51:04,1.30,64.70
2022-12-16,03:56:04,1.30,65.30
2022-12-16,04:01:04,1.30,65.50
2022-12-16,04:06:05,1.40,66.10
2022-12-16,04:11:05,1.40,65.60
2022-12-16,04:16:05,1.40,65.60
2022-12-16,04:21:06,1.40,65.40
2022-12-16,04:26:06,1.40,65.50
2022-12-16,04:31:06,1.50,66.20
2022-12-16,04:36:06,1.40,65.50
2022-12-16,04:41:06,1.40,66.30
2022-12-16,04:46:07,1.50,66.70
2022-12-16,04:51:07,1.40,66.50
