날짜,시간,온도,습도
2022-12-22,00:00:51,3.40,75.10
2022-12-22,00:05:52,3.30,74.70
2022-12-22,00:10:52,3.40,74.80
2022-12-22,00:15:52,3.40,74.70
2022-12-22,00:20:52,3.30,74.00
2022-12-22,00:25:52,3.20,74.10
2022-12-22,00:30:53,3.10,74.10
2022-12-22,00:35:53,3.10,74.40
2022-12-22,00:40:53,3.10,74.60
2022-12-22,00:45:54,3.10,74.30
2022-12-22,00:50:54,3.10,74.50
2022-12-22,00:55:54,3.10,73.80
2022-12-22,01:00:55,3.00,74.00
2022-12-22,01:05:55,2.90,74.60
2022-12-22,01:10:56,3.00,74.40
2022-12-22,01:15:56,3.00,74.20
2022-12-22,01:20:57,3.00,73.80
2022-12-22,01:25:57,2.90,74.00
2022-12-22,01:30:57,2.80,73.70
2022-12-22,01:35:58,2.80,73.60
2022-12-22,01:40:58,2.80,74.00
2022-12-22,01:45:59,2.70,73.50
2022-12-22,01:50:59,2.70,73.40
2022-12-22,01:56:00,2.60,73.50
2022-12-22,02:01:00,2.60,73.60
2022-12-22,02:06:00,2.50,72.90
2022-12-22,02:11:00,2.40,73.10
2022-12-22,02:16:01,2.40,73.40
2022-12-22,02:21:01,2.50,73.60
2022-12-22,02:26:01,2.40,73.10
2022-12-22,02:31:02,2.40,72.60
2022-12-22,02:36:02,2.30,72.50
2022-12-22,02:41:02,2.30,72.90
2022-12-22,02:46:02,2.40,73.20
2022-12-22,02:51:03,2.40,72.90
2022-12-22,02:56:03,2.40,73.00
2022-12-22,03:01:03,2.40,73.20
2022-12-22,03:06:03,2.50,73.30
2022-12-22,03:11:04,2.50,73.20
2022-12-22,03:16:04,2.60,73.40
2022-12-22,03:21:05,2.60,73.20
2022-12-22,03:26:05,2.60,72.70
2022-12-22,03:31:05,2.50,72.80
2022-12-22,03:36:06,2.50,72.30
2022-12-22,03:41:06,2.50,72.90
2022-12-22,03:46:06,2.40,72.20
2022-12-22,03:51:07,2.30,71.40
2022-12-22,03:56:07,2.10,71.40
2022-12-22,04:01:08,2.00,71.90
2022-12-22,04:06:08,1.90,71.80
2022-12-22,04:11:09,1.90,72.10
2022-12-22,04:16:09,1.80,71.60
2022-12-22,04:21:09,1.60,71.10
2022-12-22,04:26:09,1.60,71.70
2022-12-22,04:31:10,1.40,70.60
