날짜,시간,온도,습도
2022-12-06,00:02:26,3.90,63.10
2022-12-06,00:07:26,3.80,63.90
2022-12-06,00:12:26,3.80,63.50
2022-12-06,00:17:27,3.80,63.70
2022-12-06,00:22:27,3.80,63.40
2022-12-06,00:27:27,3.80,64.30
2022-12-06,00:32:28,3.70,62.70
2022-12-06,00:37:28,3.70,61.20
2022-12-06,00:42:29,3.60,61.90
2022-12-06,00:47:29,3.70,62.00
2022-12-06,00:52:29,3.70,64.20
2022-12-06,00:57:30,3.70,64.20
2022-12-06,01:02:30,3.70,63.20
2022-12-06,01:07:30,3.70,63.00
2022-12-06,01:12:31,3.70,63.20
2022-12-06,01:17:31,3.70,64.20
2022-12-06,01:22:31,3.70,64.30
2022-12-06,01:27:32,3.60,63.30
2022-12-06,01:32:32,3.50,63.50
2022-12-06,01:37:33,3.40,63.00
2022-12-06,01:42:33,3.30,63.10
2022-12-06,01:47:33,3.30,64.10
2022-12-06,01:52:33,3.50,64.40
2022-12-06,01:57:34,3.60,64.70
2022-12-06,02:02:34,3.70,64.80
2022-12-06,02:07:34,3.70,64.10
2022-12-06,02:12:35,3.70,64.80
2022-12-06,02:17:35,3.80,64.90
2022-12-06,02:22:35,3.80,64.90
2022-12-06,02:27:36,3.90,64.80
2022-12-06,02:32:36,3.90,65.10
2022-12-06,02:37:37,3.90,64.50
2022-12-06,02:42:37,3.90,64.60
2022-12-06,02:47:37,3.90,65.40
2022-12-06,02:52:37,3.90,65.20
2022-12-06,02:57:38,3.80,65.10
2022-12-06,03:02:38,3.60,64.30
2022-12-06,03:07:39,3.50,64.60
2022-12-06,03:12:39,3.40,64.70
2022-12-06,03:17:39,3.40,63.90
2022-12-06,03:22:39,3.40,64.40
2022-12-06,03:27:40,3.50,64.40
2022-12-06,03:32:40,3.50,63.60
2022-12-06,03:37:40,3.40,63.30
2022-12-06,03:42:41,3.40,63.90
2022-12-06,03:47:41,3.40,62.70
2022-12-06,03:52:42,3.10,62.90
2022-12-06,03:57:42,2.90,62.20
2022-12-06,04:02:42,2.80,63.30
2022-12-06,04:07:43,2.90,65.50
2022-12-06,04:12:43,3.10,65.20
2022-12-06,04:17:43,3.20,65.90
2022-12-06,04:22:44,3.20,65.70
2022-12-06,04:27:44,3.20,65.30
2022-12-06,04:32:45,3.20,65.00
2022-12-06,04:37:45,3.20,66.70
2022-12-06,04:42:45,3.30,66.60
2022-12-06,04:47:46,3.20,67.00
2022-12-06,04:52:46,3.10,64.80
2022-12-06,04:57:46,3.10,64.70
2022-12-06,05:02:47,3.10,67.40
2022-12-06,05:07:47,3.20,66.10
2022-12-06,05:12:47,3.20,67.10
2022-12-06,05:17:48,3.20,66.70
2022-12-06,05:22:48,3.10,65.80
2022-12-06,05:27:49,3.00,66.50
2022-12-06,05:32:49,3.10,66.50
2022-12-06,05:37:49,3.00,66.30
2022-12-06,05:42:50,2.90,67.00
2022-12-06,05:47:50,3.00,66.70
2022-12-06,05:52:50,3.10,67.10
2022-12-06,05:57:51,3.10,67.40
2022-12-06,06:02:51,3.20,67.80
2022-12-06,06:07:51,3.10,67.10
2022-12-06,06:12:52,3.10,68.00
2022-12-06,06:17:52,3.10,68.00
2022-12-06,06:22:52,3.10,67.00
2022-12-06,06:27:53,2.90,66.80
2022-12-06,06:32:53,2.60,66.50
2022-12-06,06:37:54,2.50,66.70
2022-12-06,06:42:54,2.40,66.70
2022-12-06,06:47:55,2.20,66.50
2022-12-06,06:52:55,2.20,66.70
2022-12-06,06:57:55,2.30,66.60
2022-12-06,07:02:56,2.40,66.90
2022-12-06,07:07:56,2.50,67.10
2022-12-06,07:12:57,2.60,66.90
2022-12-06,07:17:57,2.70,67.40
2022-12-06,07:22:57,2.70,67.60
2022-12-06,07:27:59,2.70,67.60
2022-12-06,07:33:00,2.60,67.30
2022-12-06,07:38:00,2.60,67.40
2022-12-06,07:43:00,2.50,67.00
2022-12-06,07:48:00,2.60,67.70
2022-12-06,07:53:00,2.60,67.90
