날짜,시간,온도,습도
2022-12-19,00:00:45,-1.99,66.70
2022-12-19,00:05:46,-1.89,66.70
2022-12-19,00:10:46,-1.79,67.40
2022-12-19,00:15:46,-1.69,67.40
2022-12-19,00:20:46,-1.69,67.50
2022-12-19,00:25:47,-1.59,67.90
2022-12-19,00:30:48,-1.49,68.50
2022-12-19,00:35:48,-1.49,68.80
2022-12-19,00:40:48,-1.39,69.10
2022-12-19,00:45:49,-1.29,69.30
2022-12-19,00:50:49,-1.69,69.90
2022-12-19,00:55:49,-1.59,70.30
2022-12-19,01:00:50,-1.49,70.40
2022-12-19,01:05:50,-1.59,69.40
2022-12-19,01:10:50,-1.69,69.70
2022-12-19,01:15:50,-1.59,69.50
2022-12-19,01:20:51,-1.79,69.10
2022-12-19,01:25:51,-1.89,68.00
2022-12-19,01:30:51,-1.89,68.80
2022-12-19,01:35:52,-1.89,68.10
2022-12-19,01:40:52,-1.99,68.30
2022-12-19,01:45:53,-1.89,68.80
2022-12-19,01:50:53,-1.89,68.60
2022-12-19,01:55:53,-1.79,69.10
2022-12-19,02:00:54,-1.79,68.70
2022-12-19,02:05:54,-1.89,68.20
2022-12-19,02:10:54,-1.89,68.20
2022-12-19,02:15:55,-1.89,68.20
2022-12-19,02:20:55,-1.99,68.20
2022-12-19,02:25:55,-1.89,68.70
2022-12-19,02:30:55,-1.99,68.30
2022-12-19,02:35:55,-1.99,67.90
2022-12-19,02:40:56,-2.09,67.50
2022-12-19,02:45:56,-2.09,68.40
2022-12-19,02:50:56,-2.09,67.50
2022-12-19,02:55:57,-2.09,68.00
2022-12-19,03:00:57,-2.19,68.40
2022-12-19,03:05:58,-2.09,69.40
2022-12-19,03:10:58,-1.99,69.30
2022-12-19,03:15:58,-1.99,68.10
2022-12-19,03:20:59,-1.99,69.70
2022-12-19,03:25:59,-1.99,69.50
2022-12-19,03:30:59,-1.89,69.70
2022-12-19,03:36:00,-1.99,69.50
2022-12-19,03:41:00,-1.99,69.00
2022-12-19,03:46:00,-1.99,69.60
2022-12-19,03:51:01,-1.99,69.10
2022-12-19,03:56:01,-1.99,69.20
2022-12-19,04:01:01,-1.99,68.80
2022-12-19,04:06:02,-1.99,69.00
2022-12-19,04:11:02,-1.99,69.40
2022-12-19,04:16:02,-1.99,69.30
2022-12-19,04:21:02,-1.99,69.00
2022-12-19,04:26:02,-1.99,69.20
2022-12-19,04:31:03,-1.89,70.10
2022-12-19,04:36:03,-1.89,69.30
2022-12-19,04:41:03,-1.89,70.30
2022-12-19,04:46:04,-1.79,69.90
2022-12-19,04:51:04,-1.89,69.80
2022-12-19,04:56:05,-1.89,69.50
2022-12-19,05:01:05,-1.89,70.70
2022-12-19,05:06:06,-1.89,70.20
2022-12-19,05:11:06,-1.89,70.40
2022-12-19,05:16:06,-1.79,70.80
2022-12-19,05:21:06,-1.89,69.10
2022-12-19,05:26:07,-1.99,69.70
2022-12-19,05:31:07,-1.99,69.90
2022-12-19,05:36:07,-1.99,70.20
2022-12-19,05:41:08,-1.99,70.20
2022-12-19,05:46:08,-2.09,68.60
2022-12-19,05:51:08,-2.19,68.80
2022-12-19,05:56:09,-2.29,68.40
2022-12-19,06:01:09,-2.39,68.80
2022-12-19,06:06:10,-2.39,69.10
2022-12-19,06:11:10,-2.29,69.00
2022-12-19,06:16:10,-2.19,69.70
2022-12-19,06:21:11,-2.19,68.70
2022-12-19,06:26:11,-2.39,67.90
2022-12-19,06:31:12,-2.39,67.90
2022-12-19,06:36:12,-2.59,67.10
2022-12-19,06:41:13,-2.49,67.90
2022-12-19,06:46:13,-2.39,68.50
2022-12-19,06:51:13,-2.29,68.60
2022-12-19,06:56:14,-2.29,67.90
2022-12-19,07:01:14,-2.19,68.80
2022-12-19,07:06:15,-2.09,69.00
