날짜,시간,온도,습도
2022-12-27,00:04:37,0.90,73.00
2022-12-27,00:09:38,0.80,72.80
2022-12-27,00:14:38,0.70,72.90
2022-12-27,00:19:39,0.60,73.00
2022-12-27,00:24:39,0.50,72.30
2022-12-27,00:29:40,0.30,72.10
2022-12-27,00:34:40,0.20,72.30
2022-12-27,00:39:41,0.20,72.80
2022-12-27,00:44:41,0.20,73.20
2022-12-27,00:49:42,0.20,73.10
2022-12-27,00:54:42,0.20,72.80
2022-12-27,00:59:42,0.00,72.60
2022-12-27,01:04:43,0.00,73.10
2022-12-27,01:09:43,0.00,73.10
2022-12-27,01:14:44,0.00,73.10
2022-12-27,01:19:44,0.00,73.00
2022-12-27,01:24:44,0.00,73.40
2022-12-27,01:29:44,0.00,73.40
2022-12-27,01:34:45,0.00,73.80
2022-12-27,01:39:45,0.10,74.00
2022-12-27,01:44:46,0.10,74.40
2022-12-27,01:49:46,0.20,74.60
2022-12-27,01:54:47,0.20,74.90
2022-12-27,01:59:47,0.10,75.00
2022-12-27,02:04:47,0.10,74.70
2022-12-27,02:09:48,0.00,74.00
2022-12-27,02:14:49,-0.09,74.60
2022-12-27,02:19:49,-0.09,74.90
2022-12-27,02:24:49,-0.09,75.00
2022-12-27,02:29:49,-0.19,74.80
2022-12-27,02:34:49,-0.29,74.20
2022-12-27,02:39:50,-0.49,73.20
2022-12-27,02:44:51,-0.59,73.00
2022-12-27,02:49:51,-0.79,73.30
2022-12-27,02:54:52,-0.79,72.90
2022-12-27,02:59:52,-0.89,72.90
2022-12-27,03:04:53,-0.99,72.80
2022-12-27,03:09:53,-1.09,72.60
2022-12-27,03:14:53,-1.09,73.10
2022-12-27,03:19:54,-1.29,72.50
2022-12-27,03:24:54,-1.29,72.60
2022-12-27,03:29:54,-1.39,72.70
2022-12-27,03:34:55,-1.49,72.50
2022-12-27,03:39:55,-1.59,73.10
2022-12-27,03:44:55,-1.49,72.90
2022-12-27,03:49:56,-1.59,72.80
2022-12-27,03:54:56,-1.59,73.20
2022-12-27,03:59:57,-1.49,73.20
2022-12-27,04:04:57,-1.49,73.30
2022-12-27,04:09:57,-1.49,73.10
2022-12-27,04:14:58,-1.49,72.70
2022-12-27,04:19:58,-1.59,72.80
2022-12-27,04:24:58,-1.59,72.70
2022-12-27,04:29:58,-1.59,73.10
2022-12-27,04:34:58,-1.69,72.90
2022-12-27,04:39:58,-1.59,73.30
2022-12-27,04:44:58,-1.59,73.70
2022-12-27,04:49:59,-1.49,73.30
2022-12-27,04:54:59,-1.59,73.10
2022-12-27,04:59:59,-1.59,73.60
2022-12-27,05:05:00,-1.59,73.50
2022-12-27,05:10:00,-1.59,72.90
2022-12-27,05:15:01,-1.69,73.30
2022-12-27,05:20:01,-1.69,73.10
2022-12-27,05:25:02,-1.79,72.80
2022-12-27,05:30:02,-1.89,72.80
2022-12-27,05:35:03,-1.89,73.00
2022-12-27,05:40:03,-1.89,72.80
2022-12-27,05:45:03,-1.99,72.80
2022-12-27,05:50:04,-2.09,72.60
2022-12-27,05:55:04,-2.19,72.80
2022-12-27,06:00:05,-2.29,72.60
2022-12-27,06:05:05,-2.19,73.10
2022-12-27,06:10:06,-2.19,73.20
2022-12-27,06:15:06,-2.09,73.20
2022-12-27,06:20:07,-2.19,72.60
2022-12-27,06:25:07,-2.19,72.90
2022-12-27,06:30:07,-2.19,72.90
2022-12-27,06:35:08,-2.19,73.30
2022-12-27,06:40:08,-2.09,73.30
2022-12-27,06:45:09,-2.19,73.00
2022-12-27,06:50:09,-2.29,72.70
2022-12-27,06:55:09,-2.39,72.50
2022-12-27,07:00:09,-2.39,73.20
2022-12-27,07:05:10,-2.29,73.40
2022-12-27,07:10:10,-2.19,73.80
2022-12-27,07:15:10,-2.09,74.30
2022-12-27,07:20:11,-1.99,74.40
2022-12-27,07:25:11,-1.99,74.20
2022-12-27,07:30:11,-1.99,74.00
2022-12-27,07:35:11,-2.09,73.70
2022-12-27,07:40:12,-2.09,73.40
2022-12-27,07:45:12,-2.09,74.50
2022-12-27,07:50:12,-2.09,74.10
2022-12-27,07:55:13,-2.09,73.40
2022-12-27,08:00:13,-2.19,73.50
2022-12-27,08:05:14,-2.19,73.40
2022-12-27,08:10:14,-2.19,73.60
