날짜,시간,온도,습도
2022-12-27,00:04:37,0.10,70.10
2022-12-27,00:09:38,-0.29,70.30
2022-12-27,00:14:38,-0.19,71.80
2022-12-27,00:19:39,-0.29,71.00
2022-12-27,00:24:39,-0.59,71.00
2022-12-27,00:29:40,-0.89,71.20
2022-12-27,00:34:40,-0.99,71.80
2022-12-27,00:39:41,-0.99,72.40
2022-12-27,00:44:41,-0.69,74.00
2022-12-27,00:49:42,-0.59,71.40
2022-12-27,00:54:42,-0.79,71.80
2022-12-27,00:59:42,-0.89,73.50
2022-12-27,01:04:43,-0.69,72.70
2022-12-27,01:09:43,-0.59,72.00
2022-12-27,01:14:44,-0.69,72.30
2022-12-27,01:19:44,-0.89,70.30
2022-12-27,01:24:44,-0.99,71.10
2022-12-27,01:29:44,-0.99,73.00
2022-12-27,01:34:45,-0.99,73.60
2022-12-27,01:39:45,-0.69,72.60
2022-12-27,01:44:46,-0.79,72.80
2022-12-27,01:49:46,-0.79,72.50
2022-12-27,01:54:47,-0.89,73.00
2022-12-27,01:59:47,-0.89,73.40
2022-12-27,02:04:47,-0.99,74.30
2022-12-27,02:09:48,-0.99,73.80
2022-12-27,02:14:49,-0.99,73.10
2022-12-27,02:19:49,-0.99,72.60
2022-12-27,02:24:49,-1.19,73.50
2022-12-27,02:29:49,-1.19,73.60
2022-12-27,02:34:49,-1.59,72.90
2022-12-27,02:39:50,-1.69,73.60
2022-12-27,02:44:51,-1.89,73.40
2022-12-27,02:49:51,-1.89,74.20
2022-12-27,02:54:52,-1.99,73.50
2022-12-27,02:59:52,-2.19,72.70
2022-12-27,03:04:53,-2.39,72.80
2022-12-27,03:09:53,-2.49,73.80
2022-12-27,03:14:53,-2.29,74.10
2022-12-27,03:19:54,-2.49,73.90
2022-12-27,03:24:54,-2.39,73.90
2022-12-27,03:29:54,-2.49,72.70
2022-12-27,03:34:55,-2.69,73.00
2022-12-27,03:39:55,-2.69,74.50
2022-12-27,03:44:55,-2.69,73.50
2022-12-27,03:49:56,-2.79,73.40
2022-12-27,03:54:56,-2.69,74.50
2022-12-27,03:59:57,-2.39,74.00
2022-12-27,04:04:57,-2.19,74.00
2022-12-27,04:09:57,-2.19,73.30
2022-12-27,04:14:58,-2.29,72.40
2022-12-27,04:19:58,-2.39,73.30
2022-12-27,04:24:58,-2.49,72.20
2022-12-27,04:29:58,-2.59,73.50
2022-12-27,04:34:58,-2.69,73.10
2022-12-27,04:39:58,-2.69,73.70
2022-12-27,04:44:58,-2.59,74.40
2022-12-27,04:49:59,-2.59,73.30
2022-12-27,04:54:59,-2.59,74.20
2022-12-27,04:59:59,-2.69,73.10
2022-12-27,05:05:00,-2.69,74.00
2022-12-27,05:10:00,-2.69,74.80
2022-12-27,05:15:01,-2.49,74.00
2022-12-27,05:20:01,-2.49,74.00
2022-12-27,05:25:02,-2.59,73.20
2022-12-27,05:30:02,-2.69,73.10
2022-12-27,05:35:03,-2.89,73.10
2022-12-27,05:40:03,-3.19,72.90
2022-12-27,05:45:03,-3.19,73.40
2022-12-27,05:50:04,-3.29,73.40
2022-12-27,05:55:04,-3.39,74.70
2022-12-27,06:00:05,-3.29,74.50
2022-12-27,06:05:05,-3.09,74.40
2022-12-27,06:10:06,-2.99,72.80
2022-12-27,06:15:06,-3.09,73.10
2022-12-27,06:20:07,-3.29,73.50
2022-12-27,06:25:07,-3.09,74.60
