날짜,시간,온도,습도
2022-12-28,00:01:19,2.60,72.00
2022-12-28,00:06:19,2.50,71.40
2022-12-28,00:11:20,2.50,72.20
2022-12-28,00:16:20,2.50,72.60
2022-12-28,00:21:20,2.50,72.40
2022-12-28,00:26:21,2.60,73.30
2022-12-28,00:31:21,2.60,73.90
2022-12-28,00:36:21,2.70,74.20
2022-12-28,00:41:22,2.70,74.50
2022-12-28,00:46:22,2.70,74.80
2022-12-28,00:51:22,2.60,74.50
2022-12-28,00:56:23,2.50,74.10
2022-12-28,01:01:23,2.40,74.50
2022-12-28,01:06:23,2.40,74.40
2022-12-28,01:11:24,2.40,74.30
2022-12-28,01:16:24,2.50,74.70
2022-12-28,01:21:24,2.50,74.00
2022-12-28,01:26:24,2.40,74.80
2022-12-28,01:31:25,2.40,73.90
2022-12-28,01:36:25,2.40,74.40
2022-12-28,01:41:25,2.40,74.80
2022-12-28,01:46:25,2.50,74.80
2022-12-28,01:51:26,2.50,75.10
2022-12-28,01:56:26,2.50,75.60
2022-12-28,02:01:26,2.50,75.50
2022-12-28,02:06:26,2.50,75.60
2022-12-28,02:11:27,2.50,75.80
2022-12-28,02:16:27,2.50,76.00
2022-12-28,02:21:27,2.50,75.30
2022-12-28,02:26:27,2.50,76.00
2022-12-28,02:31:28,2.50,74.90
2022-12-28,02:36:28,2.50,76.40
2022-12-28,02:41:29,2.40,76.20
2022-12-28,02:46:29,2.40,76.20
2022-12-28,02:51:29,2.40,76.30
2022-12-28,02:56:29,2.30,76.30
2022-12-28,03:01:29,2.30,75.60
2022-12-28,03:06:30,2.10,75.00
2022-12-28,03:11:30,2.10,74.70
2022-12-28,03:16:31,2.00,74.60
2022-12-28,03:21:31,2.00,75.50
2022-12-28,03:26:31,2.10,75.60
2022-12-28,03:31:31,2.10,75.90
2022-12-28,03:36:32,2.10,76.10
2022-12-28,03:41:32,2.10,76.10
2022-12-28,03:46:32,2.00,74.90
2022-12-28,03:51:33,2.00,74.40
2022-12-28,03:56:33,2.00,75.00
2022-12-28,04:01:34,1.90,74.30
2022-12-28,04:06:34,1.80,74.90
2022-12-28,04:11:34,1.90,76.60
2022-12-28,04:16:35,1.90,76.40
2022-12-28,04:21:35,1.90,76.30
2022-12-28,04:26:35,1.80,76.60
2022-12-28,04:31:36,1.70,76.30
2022-12-28,04:36:36,1.60,75.90
2022-12-28,04:41:37,1.50,75.70
2022-12-28,04:46:37,1.40,74.50
2022-12-28,04:51:37,1.40,75.10
2022-12-28,04:56:37,1.40,75.70
2022-12-28,05:01:38,1.40,75.80
2022-12-28,05:06:38,1.40,76.20
2022-12-28,05:11:39,1.40,76.00
2022-12-28,05:16:39,1.40,76.00
2022-12-28,05:21:39,1.40,76.10
2022-12-28,05:26:40,1.30,76.00
2022-12-28,05:31:40,1.40,76.20
2022-12-28,05:36:40,1.40,76.30
2022-12-28,05:41:41,1.40,76.30
2022-12-28,05:46:41,1.30,75.30
2022-12-28,05:51:41,1.30,75.40
2022-12-28,05:56:42,1.30,77.10
2022-12-28,06:01:42,1.30,77.00
2022-12-28,06:06:43,1.40,77.10
2022-12-28,06:11:43,1.30,76.90
2022-12-28,06:16:43,1.30,75.70
2022-12-28,06:21:44,1.30,77.20
2022-12-28,06:26:44,1.30,77.40
2022-12-28,06:31:44,1.20,76.40
2022-12-28,06:36:45,1.30,77.30
2022-12-28,06:41:45,1.20,77.00
2022-12-28,06:46:46,1.20,77.40
2022-12-28,06:51:46,1.10,77.20
2022-12-28,06:56:47,1.10,77.00
2022-12-28,07:01:47,1.10,77.00
2022-12-28,07:06:47,1.10,77.00
2022-12-28,07:11:47,1.10,76.90
2022-12-28,07:16:48,1.10,76.90
2022-12-28,07:21:48,1.10,76.10
2022-12-28,07:26:48,1.00,76.90
2022-12-28,07:31:48,1.10,76.50
2022-12-28,07:36:48,1.10,77.50
2022-12-28,07:41:49,1.20,77.60
2022-12-28,07:46:49,1.10,76.80
2022-12-28,07:51:49,1.00,76.50
2022-12-28,07:56:49,1.00,76.30
2022-12-28,08:01:49,1.00,76.30
2022-12-28,08:06:50,0.90,76.90
2022-12-28,08:11:50,1.00,77.00
2022-12-28,08:16:50,1.10,77.30
2022-12-28,08:21:50,1.20,77.40
2022-12-28,08:26:51,1.20,77.40
2022-12-28,08:31:51,1.30,77.70
2022-12-28,08:36:52,1.40,77.90
2022-12-28,08:41:52,1.50,77.90
2022-12-28,08:46:52,1.60,77.80
2022-12-28,08:51:53,1.80,78.50
2022-12-28,08:56:53,2.00,78.60
2022-12-28,09:01:54,2.10,79.40
2022-12-28,09:06:54,2.30,79.70
2022-12-28,09:11:54,2.40,80.40
2022-12-28,09:16:55,2.60,80.80
2022-12-28,09:21:55,2.80,81.00
2022-12-28,09:26:56,2.90,80.30
2022-12-28,09:31:56,3.10,79.90
2022-12-28,09:36:56,3.20,79.40
2022-12-28,09:41:57,3.40,79.80
2022-12-28,09:46:57,3.60,79.30
2022-12-28,09:51:57,3.80,79.40
2022-12-28,09:56:58,4.00,78.00
2022-12-28,10:01:58,4.00,78.50
2022-12-28,10:06:58,4.20,76.80
2022-12-28,10:11:59,4.30,78.10
2022-12-28,10:16:59,4.30,75.90
2022-12-28,10:21:59,4.40,76.40
2022-12-28,10:26:59,4.50,75.70
2022-12-28,10:32:00,4.60,75.00
2022-12-28,10:37:00,4.80,74.00
2022-12-28,10:42:00,4.80,72.30
2022-12-28,10:47:01,4.90,70.40
2022-12-28,10:52:01,4.80,71.00
2022-12-28,10:57:01,4.70,70.40
2022-12-28,11:02:02,4.80,69.10
2022-12-28,11:07:02,4.90,69.00
2022-12-28,11:12:03,5.00,68.00
2022-12-28,11:17:03,5.20,69.10
2022-12-28,11:22:03,5.40,67.90
2022-12-28,11:27:03,5.50,66.00
2022-12-28,11:32:04,5.50,66.40
2022-12-28,11:37:04,5.60,65.80
2022-12-28,11:42:05,5.70,65.70
2022-12-28,11:47:05,5.80,64.40
2022-12-28,11:52:05,5.80,62.70
2022-12-28,11:57:05,5.70,62.60
2022-12-28,12:02:06,5.60,64.60
2022-12-28,12:07:06,5.40,63.70
2022-12-28,12:12:07,5.30,64.10
2022-12-28,12:17:07,5.30,62.30
2022-12-28,12:22:08,5.20,62.00
2022-12-28,12:27:08,5.00,61.70
