날짜,시간,온도,습도
2022-12-10,00:04:18,6.20,66.70
2022-12-10,00:09:19,6.30,66.80
2022-12-10,00:14:19,6.40,66.90
2022-12-10,00:19:19,6.40,67.00
2022-12-10,00:24:20,6.40,66.00
2022-12-10,00:29:21,6.30,67.70
2022-12-10,00:34:21,6.40,67.60
2022-12-10,00:39:21,6.40,67.40
2022-12-10,00:44:21,6.30,67.30
2022-12-10,00:49:22,6.30,67.70
2022-12-10,00:54:22,6.20,67.70
2022-12-10,00:59:23,6.10,67.50
2022-12-10,01:04:23,5.90,67.40
2022-12-10,01:09:24,5.80,67.50
2022-12-10,01:14:24,5.70,67.60
2022-12-10,01:19:24,5.60,67.60
2022-12-10,01:24:25,5.60,67.80
2022-12-10,01:29:25,5.60,67.90
2022-12-10,01:34:25,5.70,67.80
2022-12-10,01:39:25,5.60,67.70
2022-12-10,01:44:26,5.60,67.40
2022-12-10,01:49:26,5.50,67.70
2022-12-10,01:54:26,5.30,67.70
2022-12-10,01:59:27,5.30,67.70
2022-12-10,02:04:27,5.20,67.80
2022-12-10,02:09:27,5.20,67.70
2022-12-10,02:14:28,5.20,68.00
2022-12-10,02:19:28,5.20,67.90
2022-12-10,02:24:29,5.30,68.20
2022-12-10,02:29:29,5.40,68.20
2022-12-10,02:34:29,5.50,68.40
2022-12-10,02:39:30,5.50,68.40
2022-12-10,02:44:30,5.50,68.60
2022-12-10,02:49:30,5.60,68.70
2022-12-10,02:54:31,5.60,68.70
2022-12-10,02:59:31,5.60,68.10
2022-12-10,03:04:32,5.50,68.90
2022-12-10,03:09:32,5.50,68.90
2022-12-10,03:14:32,5.50,69.10
2022-12-10,03:19:33,5.60,69.10
2022-12-10,03:24:33,5.50,69.00
2022-12-10,03:29:34,5.50,69.50
2022-12-10,03:34:34,5.50,69.30
2022-12-10,03:39:34,5.40,69.00
2022-12-10,03:44:35,5.20,68.90
2022-12-10,03:49:35,5.10,69.00
2022-12-10,03:54:35,5.10,69.10
2022-12-10,03:59:35,5.10,69.30
2022-12-10,04:04:36,5.10,69.00
2022-12-10,04:09:36,4.90,69.10
2022-12-10,04:14:36,4.90,69.40
2022-12-10,04:19:37,4.90,69.30
2022-12-10,04:24:37,5.00,69.50
2022-12-10,04:29:37,5.10,69.50
2022-12-10,04:34:38,5.00,69.40
2022-12-10,04:39:38,5.10,69.60
2022-12-10,04:44:38,5.10,69.70
2022-12-10,04:49:39,5.10,69.70
2022-12-10,04:54:39,5.10,70.10
2022-12-10,04:59:39,5.00,69.20
2022-12-10,05:04:40,4.80,69.20
2022-12-10,05:09:41,4.60,69.30
2022-12-10,05:14:41,4.40,69.30
2022-12-10,05:19:41,4.30,69.70
2022-12-10,05:24:42,4.30,69.80
2022-12-10,05:29:42,4.40,69.50
2022-12-10,05:34:43,4.30,69.60
2022-12-10,05:39:43,4.20,69.60
2022-12-10,05:44:44,4.20,69.70
2022-12-10,05:49:44,4.10,69.40
2022-12-10,05:54:44,4.00,69.90
2022-12-10,05:59:45,4.00,69.80
2022-12-10,06:04:45,4.10,70.00
2022-12-10,06:09:45,4.20,69.70
2022-12-10,06:14:46,4.20,69.80
2022-12-10,06:19:46,4.20,69.80
2022-12-10,06:24:46,4.10,69.50
2022-12-10,06:29:47,4.10,69.40
2022-12-10,06:34:47,4.00,69.60
2022-12-10,06:39:48,4.00,69.60
2022-12-10,06:44:48,4.00,69.40
2022-12-10,06:49:48,3.80,69.50
2022-12-10,06:54:48,3.80,69.60
2022-12-10,06:59:49,3.70,69.20
2022-12-10,07:04:49,3.70,69.60
2022-12-10,07:09:50,3.70,69.70
2022-12-10,07:14:50,3.60,69.70
2022-12-10,07:19:50,3.60,69.90
2022-12-10,07:24:51,3.70,70.20
2022-12-10,07:29:51,3.80,70.00
2022-12-10,07:34:51,3.70,69.70
2022-12-10,07:39:52,3.60,69.50
2022-12-10,07:44:52,3.50,69.60
2022-12-10,07:49:52,3.50,69.60
2022-12-10,07:54:52,3.50,69.30
2022-12-10,07:59:52,3.50,69.10
2022-12-10,08:04:53,3.60,69.40
2022-12-10,08:09:53,3.70,69.20
2022-12-10,08:14:54,3.80,68.90
2022-12-10,08:19:54,3.90,69.00
2022-12-10,08:24:54,4.10,68.80
2022-12-10,08:29:54,4.30,68.90
2022-12-10,08:34:55,4.60,69.10
2022-12-10,08:39:55,4.80,68.60
2022-12-10,08:44:56,5.00,68.30
2022-12-10,08:49:56,5.30,67.80
