날짜,시간,온도,습도
2022-12-06,00:02:26,4.30,63.30
2022-12-06,00:07:26,4.30,63.40
2022-12-06,00:12:26,4.20,62.90
2022-12-06,00:17:27,4.20,62.70
2022-12-06,00:22:27,4.20,63.20
2022-12-06,00:27:27,4.20,62.80
2022-12-06,00:32:28,4.10,62.30
2022-12-06,00:37:28,4.10,62.70
2022-12-06,00:42:29,4.10,62.90
2022-12-06,00:47:29,4.20,63.40
2022-12-06,00:52:29,4.10,63.10
2022-12-06,00:57:30,4.10,63.10
2022-12-06,01:02:30,4.10,62.70
2022-12-06,01:07:30,4.10,62.80
2022-12-06,01:12:31,4.00,62.50
2022-12-06,01:17:31,4.00,62.40
2022-12-06,01:22:31,4.00,62.30
2022-12-06,01:27:32,3.80,61.80
2022-12-06,01:32:32,3.80,61.50
2022-12-06,01:37:33,3.60,61.30
2022-12-06,01:42:33,3.60,62.50
2022-12-06,01:47:33,3.70,62.80
2022-12-06,01:52:33,3.80,62.50
2022-12-06,01:57:34,3.90,62.60
2022-12-06,02:02:34,4.00,62.80
2022-12-06,02:07:34,3.90,62.80
2022-12-06,02:12:35,4.00,62.90
2022-12-06,02:17:35,4.00,63.00
2022-12-06,02:22:35,4.10,62.90
2022-12-06,02:27:36,4.10,63.10
2022-12-06,02:32:36,4.10,63.50
2022-12-06,02:37:37,4.10,63.50
2022-12-06,02:42:37,4.10,62.90
2022-12-06,02:47:37,3.90,61.90
2022-12-06,02:52:37,3.60,61.20
2022-12-06,02:57:38,3.20,61.10
2022-12-06,03:02:38,2.80,59.40
2022-12-06,03:07:39,2.50,59.80
2022-12-06,03:12:39,2.50,61.30
2022-12-06,03:17:39,2.60,63.80
2022-12-06,03:22:39,3.10,64.40
2022-12-06,03:27:40,3.30,63.90
2022-12-06,03:32:40,3.40,62.90
2022-12-06,03:37:40,3.40,62.30
2022-12-06,03:42:41,3.50,62.30
2022-12-06,03:47:41,3.50,62.60
2022-12-06,03:52:42,3.50,62.80
2022-12-06,03:57:42,3.40,62.30
2022-12-06,04:02:42,3.40,63.10
2022-12-06,04:07:43,3.40,63.20
2022-12-06,04:12:43,3.50,63.40
2022-12-06,04:17:43,3.50,63.30
2022-12-06,04:22:44,3.50,64.00
2022-12-06,04:27:44,3.50,64.20
2022-12-06,04:32:45,3.50,64.40
2022-12-06,04:37:45,3.50,64.50
2022-12-06,04:42:45,3.60,64.80
2022-12-06,04:47:46,3.60,65.00
2022-12-06,04:52:46,3.70,65.10
2022-12-06,04:57:46,3.60,65.20
2022-12-06,05:02:47,3.60,65.30
2022-12-06,05:07:47,3.60,65.20
2022-12-06,05:12:47,3.60,65.10
2022-12-06,05:17:48,3.50,64.00
2022-12-06,05:22:48,3.40,63.70
2022-12-06,05:27:49,3.30,64.40
2022-12-06,05:32:49,3.10,65.10
2022-12-06,05:37:49,3.20,65.10
2022-12-06,05:42:50,3.30,64.90
2022-12-06,05:47:50,3.00,60.90
2022-12-06,05:52:50,2.90,65.40
2022-12-06,05:57:51,3.10,66.40
2022-12-06,06:02:51,3.10,63.70
2022-12-06,06:07:51,2.40,62.80
2022-12-06,06:12:52,2.30,67.80
2022-12-06,06:17:52,2.70,68.10
2022-12-06,06:22:52,2.20,64.00
2022-12-06,06:27:53,1.90,65.80
2022-12-06,06:32:53,1.90,64.90
2022-12-06,06:37:54,1.40,63.70
2022-12-06,06:42:54,1.10,64.40
2022-12-06,06:47:55,0.90,63.70
2022-12-06,06:52:55,1.30,68.10
2022-12-06,06:57:55,1.50,66.50
2022-12-06,07:02:56,1.70,65.80
2022-12-06,07:07:56,1.80,68.30
2022-12-06,07:12:57,2.10,67.90
2022-12-06,07:17:57,2.40,67.60
2022-12-06,07:22:57,2.60,67.00
2022-12-06,07:27:59,2.70,66.70
2022-12-06,07:33:00,2.70,66.20
2022-12-06,07:38:00,2.70,66.40
2022-12-06,07:43:00,2.70,65.90
2022-12-06,07:48:00,2.50,66.20
2022-12-06,07:53:00,2.70,66.70
2022-12-06,07:58:00,2.80,65.80
2022-12-06,08:03:00,3.00,65.80
2022-12-06,08:08:01,3.00,63.60
2022-12-06,08:13:01,3.20,66.70
2022-12-06,08:18:02,3.50,66.10
2022-12-06,08:23:02,3.80,66.10
2022-12-06,08:28:02,4.10,65.10
2022-12-06,08:33:03,4.20,64.40
2022-12-06,08:38:03,4.40,64.40
2022-12-06,08:43:04,4.50,63.60
2022-12-06,08:48:04,4.70,62.70
2022-12-06,08:53:05,4.80,62.60
2022-12-06,08:58:05,4.90,62.70
2022-12-06,09:03:05,5.10,62.50
2022-12-06,09:08:06,5.20,62.60
2022-12-06,09:13:06,5.40,62.80
2022-12-06,09:18:06,5.50,63.10
2022-12-06,09:23:06,5.60,62.60
2022-12-06,09:28:07,5.60,62.70
2022-12-06,09:33:07,5.70,62.50
2022-12-06,09:38:08,5.80,62.70
2022-12-06,09:43:08,5.90,62.30
2022-12-06,09:48:08,6.00,62.30
2022-12-06,09:53:08,6.10,62.40
2022-12-06,09:58:09,6.20,62.10
2022-12-06,10:03:09,6.20,61.40
2022-12-06,10:08:09,6.20,61.70
2022-12-06,10:13:10,6.20,61.70
2022-12-06,10:18:11,6.40,62.00
2022-12-06,10:23:11,6.50,62.00
2022-12-06,10:28:11,6.60,62.20
2022-12-06,10:33:12,6.80,62.20
2022-12-06,10:38:12,6.80,62.20
2022-12-06,10:43:13,6.80,62.10
2022-12-06,10:48:13,6.80,62.20
2022-12-06,10:53:14,6.70,61.90
2022-12-06,10:58:14,6.70,62.20
2022-12-06,11:03:14,6.50,62.00
2022-12-06,11:08:15,6.40,62.70
2022-12-06,11:13:15,6.40,62.70
2022-12-06,11:18:16,6.40,62.80
2022-12-06,11:23:16,6.30,63.00
2022-12-06,11:28:16,6.30,63.00
2022-12-06,11:33:17,6.20,63.10
2022-12-06,11:38:17,6.20,63.00
2022-12-06,11:43:18,6.10,62.80
2022-12-06,11:48:18,6.00,63.50
2022-12-06,11:53:18,6.00,63.60
2022-12-06,11:58:18,5.90,63.50
2022-12-06,12:03:19,5.90,64.10
2022-12-06,12:08:19,5.80,63.90
2022-12-06,12:13:20,5.80,64.40
2022-12-06,12:18:20,5.80,64.60
2022-12-06,12:23:21,5.80,64.90
2022-12-06,12:28:21,5.70,65.20
2022-12-06,12:33:22,5.60,65.00
2022-12-06,12:38:22,5.60,65.30
2022-12-06,12:43:23,5.50,65.50
2022-12-06,12:48:23,5.40,64.00
2022-12-06,12:53:23,5.20,66.40
2022-12-06,12:58:24,5.20,66.00
2022-12-06,13:03:24,5.40,67.30
2022-12-06,13:08:25,5.70,66.50
2022-12-06,13:13:25,6.00,66.40
2022-12-06,13:18:25,6.30,65.70
2022-12-06,13:23:26,6.40,65.60
2022-12-06,13:28:26,6.60,65.60
2022-12-06,13:33:27,6.80,64.70
2022-12-06,13:38:27,6.90,64.80
2022-12-06,13:43:28,7.00,64.70
2022-12-06,13:48:28,7.10,64.00
2022-12-06,13:53:28,7.10,63.80
2022-12-06,13:58:29,7.20,63.50
2022-12-06,14:03:29,7.20,63.20
2022-12-06,14:08:30,7.10,63.20
2022-12-06,14:13:30,7.20,63.40
2022-12-06,14:18:30,7.20,63.10
2022-12-06,14:23:31,7.20,62.80
2022-12-06,14:28:31,7.20,61.30
2022-12-06,14:33:32,7.20,61.20
2022-12-06,14:38:32,7.20,60.90
2022-12-06,14:43:32,7.20,59.70
2022-12-06,14:48:33,7.20,60.00
2022-12-06,14:53:33,7.20,59.10
2022-12-06,14:58:34,7.10,58.60
2022-12-06,15:03:34,7.10,58.90
2022-12-06,15:08:34,7.10,58.50
2022-12-06,15:13:34,7.10,58.40
2022-12-06,15:18:35,7.00,58.20
2022-12-06,15:23:35,7.00,58.40
2022-12-06,15:28:35,7.00,57.90
2022-12-06,15:33:36,7.10,57.60
2022-12-06,15:38:36,7.10,58.50
2022-12-06,15:43:37,7.10,58.10
2022-12-06,15:48:37,7.00,58.20
2022-12-06,15:53:37,6.90,58.20
2022-12-06,15:58:37,6.90,58.70
2022-12-06,16:03:38,6.80,58.20
2022-12-06,16:08:38,6.70,59.20
2022-12-06,16:13:38,6.60,58.80
2022-12-06,16:18:38,6.50,59.30
2022-12-06,16:23:39,6.30,58.70
2022-12-06,16:28:39,6.20,58.60
2022-12-06,16:33:39,6.10,59.10
2022-12-06,16:38:40,6.00,59.10
2022-12-06,16:43:40,5.90,59.00
