날짜,시간,온도,습도
2022-12-07,00:04:10,5.80,64.20
2022-12-07,00:09:10,5.80,64.30
2022-12-07,00:14:10,5.80,64.60
2022-12-07,00:19:11,5.80,64.10
2022-12-07,00:24:11,5.70,64.10
2022-12-07,00:29:11,5.70,64.10
2022-12-07,00:34:12,5.60,64.30
2022-12-07,00:39:12,5.60,64.30
2022-12-07,00:44:13,5.60,64.30
2022-12-07,00:49:13,5.60,64.30
2022-12-07,00:54:13,5.60,64.30
2022-12-07,00:59:14,5.50,64.50
2022-12-07,01:04:14,5.60,64.60
2022-12-07,01:09:14,5.60,64.30
2022-12-07,01:14:15,5.60,64.30
2022-12-07,01:19:15,5.60,64.30
2022-12-07,01:24:15,5.60,64.10
2022-12-07,01:29:16,5.60,64.50
2022-12-07,01:34:16,5.70,64.60
2022-12-07,01:39:17,5.80,64.80
2022-12-07,01:44:17,5.80,64.90
2022-12-07,01:49:18,5.80,64.50
2022-12-07,01:54:18,5.80,64.60
2022-12-07,01:59:18,5.70,64.70
2022-12-07,02:04:19,5.70,64.70
2022-12-07,02:09:19,5.60,64.90
2022-12-07,02:14:20,5.50,64.90
2022-12-07,02:19:20,5.50,65.00
2022-12-07,02:24:21,5.60,64.90
2022-12-07,02:29:21,5.70,64.90
2022-12-07,02:34:22,5.80,64.90
2022-12-07,02:39:22,5.90,65.00
2022-12-07,02:44:22,6.00,65.00
2022-12-07,02:49:23,6.00,65.00
2022-12-07,02:54:23,6.00,64.70
2022-12-07,02:59:24,6.10,65.30
2022-12-07,03:04:24,6.10,65.10
2022-12-07,03:09:24,6.10,65.00
2022-12-07,03:14:25,6.00,65.40
2022-12-07,03:19:25,6.00,65.50
2022-12-07,03:24:26,5.90,65.00
2022-12-07,03:29:26,5.90,65.40
2022-12-07,03:34:26,5.80,65.70
2022-12-07,03:39:27,5.80,65.80
2022-12-07,03:44:27,5.80,65.60
2022-12-07,03:49:28,5.80,65.30
2022-12-07,03:54:28,5.80,65.80
2022-12-07,03:59:28,5.70,65.90
2022-12-07,04:04:29,5.70,66.00
2022-12-07,04:09:29,5.70,66.10
2022-12-07,04:14:30,5.70,65.90
2022-12-07,04:19:30,5.70,66.40
2022-12-07,04:24:30,5.70,66.50
2022-12-07,04:29:31,5.70,66.30
2022-12-07,04:34:31,5.70,66.40
2022-12-07,04:39:31,5.70,66.80
2022-12-07,04:44:32,5.70,66.80
2022-12-07,04:49:32,5.80,66.70
2022-12-07,04:54:32,5.70,66.70
2022-12-07,04:59:33,5.70,66.50
2022-12-07,05:04:33,5.70,66.80
2022-12-07,05:09:33,5.70,66.70
2022-12-07,05:14:34,5.80,66.40
2022-12-07,05:19:34,5.70,66.70
2022-12-07,05:24:34,5.70,66.70
2022-12-07,05:29:35,5.70,66.80
2022-12-07,05:34:35,5.70,66.90
2022-12-07,05:39:35,5.70,66.80
2022-12-07,05:44:36,5.60,66.60
2022-12-07,05:49:36,5.70,67.10
2022-12-07,05:54:37,5.70,67.10
2022-12-07,05:59:37,5.80,67.00
2022-12-07,06:04:37,5.80,67.10
2022-12-07,06:09:38,5.80,66.90
2022-12-07,06:14:38,5.80,66.80
2022-12-07,06:19:38,5.80,66.80
2022-12-07,06:24:38,5.90,67.00
2022-12-07,06:29:38,5.90,66.90
2022-12-07,06:34:39,5.90,66.70
2022-12-07,06:39:39,5.90,66.90
2022-12-07,06:44:40,5.90,66.40
2022-12-07,06:49:40,5.90,66.60
2022-12-07,06:54:40,6.00,66.20
2022-12-07,06:59:41,5.90,66.30
2022-12-07,07:04:41,6.00,66.20
2022-12-07,07:09:41,6.00,66.30
2022-12-07,07:14:41,6.00,66.10
2022-12-07,07:19:42,6.00,65.70
2022-12-07,07:24:42,6.10,66.20
2022-12-07,07:29:42,6.10,66.00
2022-12-07,07:34:42,6.20,66.00
2022-12-07,07:39:42,6.20,66.00
2022-12-07,07:44:43,6.20,65.90
2022-12-07,07:49:43,6.20,65.30
2022-12-07,07:54:44,6.10,65.20
2022-12-07,07:59:44,6.10,64.80
2022-12-07,08:04:44,6.00,63.80
2022-12-07,08:09:45,5.90,64.00
2022-12-07,08:14:45,6.00,63.90
2022-12-07,08:19:46,6.00,63.50
2022-12-07,08:24:47,6.00,63.50
2022-12-07,08:29:47,6.10,63.30
2022-12-07,08:34:47,6.10,63.20
2022-12-07,08:39:48,6.20,63.10
2022-12-07,08:44:48,6.30,63.60
2022-12-07,08:49:49,6.30,63.40
2022-12-07,08:54:49,6.40,63.70
2022-12-07,08:59:50,6.50,63.40
2022-12-07,09:04:50,6.60,63.40
2022-12-07,09:09:51,6.60,63.50
2022-12-07,09:14:51,6.60,63.20
2022-12-07,09:19:51,6.70,63.00
2022-12-07,09:24:52,6.80,63.20
2022-12-07,09:29:52,6.90,62.90
2022-12-07,09:34:52,7.00,63.10
2022-12-07,09:39:53,7.10,62.80
2022-12-07,09:44:54,7.10,62.50
2022-12-07,09:49:54,7.10,63.00
2022-12-07,09:54:54,7.20,62.50
2022-12-07,09:59:55,7.30,62.90
2022-12-07,10:04:55,7.30,61.90
2022-12-07,10:09:55,7.30,62.40
2022-12-07,10:14:56,7.30,62.60
2022-12-07,10:19:56,7.30,62.30
2022-12-07,10:24:56,7.30,62.40
2022-12-07,10:29:56,7.30,62.20
2022-12-07,10:34:56,7.30,61.80
2022-12-07,10:39:57,7.30,61.70
2022-12-07,10:44:57,7.30,61.80
2022-12-07,10:49:57,7.40,61.90
2022-12-07,10:54:57,7.40,61.70
2022-12-07,10:59:58,7.40,61.30
2022-12-07,11:04:58,7.50,61.00
2022-12-07,11:09:59,7.60,61.20
2022-12-07,11:14:59,7.60,61.00
2022-12-07,11:19:59,7.70,60.90
2022-12-07,11:25:00,7.80,59.90
2022-12-07,11:30:00,7.70,59.20
2022-12-07,11:35:00,7.70,59.00
2022-12-07,11:40:01,7.70,58.40
2022-12-07,11:45:01,7.80,58.30
2022-12-07,11:50:02,8.00,58.10
2022-12-07,11:55:02,8.10,58.00
2022-12-07,12:00:02,8.20,57.10
