날짜,시간,온도,습도
2022-12-17,00:02:26,2.60,68.80
2022-12-17,00:07:26,2.60,68.30
2022-12-17,00:12:27,2.60,68.50
2022-12-17,00:17:27,2.60,69.20
2022-12-17,00:22:27,2.60,68.40
2022-12-17,00:27:28,2.60,69.10
2022-12-17,00:32:28,2.60,69.50
2022-12-17,00:37:28,2.60,69.80
2022-12-17,00:42:29,2.60,69.70
2022-12-17,00:47:29,2.60,69.50
2022-12-17,00:52:29,2.60,69.90
2022-12-17,00:57:30,2.50,68.80
2022-12-17,01:02:30,2.50,69.00
2022-12-17,01:07:30,2.50,69.60
2022-12-17,01:12:30,2.50,69.80
2022-12-17,01:17:31,2.50,69.20
2022-12-17,01:22:31,2.50,70.00
2022-12-17,01:27:31,2.50,69.60
2022-12-17,01:32:32,2.50,69.30
2022-12-17,01:37:32,2.40,70.20
2022-12-17,01:42:32,2.40,70.20
2022-12-17,01:47:33,2.40,69.60
2022-12-17,01:52:33,2.30,69.80
2022-12-17,01:57:34,2.30,69.90
2022-12-17,02:02:34,2.20,69.10
2022-12-17,02:07:34,2.20,69.50
2022-12-17,02:12:35,2.10,69.00
2022-12-17,02:17:35,2.10,69.50
2022-12-17,02:22:35,2.00,69.10
2022-12-17,02:27:36,2.00,69.40
2022-12-17,02:32:36,1.90,68.90
2022-12-17,02:37:36,1.80,68.50
2022-12-17,02:42:37,1.70,68.20
2022-12-17,02:47:37,1.60,67.60
2022-12-17,02:52:37,1.50,67.90
2022-12-17,02:57:38,1.40,67.90
2022-12-17,03:02:38,1.40,67.70
2022-12-17,03:07:39,1.40,68.40
2022-12-17,03:12:39,1.40,69.00
2022-12-17,03:17:39,1.50,69.20
2022-12-17,03:22:39,1.50,69.10
2022-12-17,03:27:39,1.50,69.60
2022-12-17,03:32:40,1.50,69.50
2022-12-17,03:37:40,1.50,69.50
2022-12-17,03:42:41,1.50,69.60
2022-12-17,03:47:41,1.20,67.00
2022-12-17,03:52:42,1.20,70.70
2022-12-17,03:57:42,1.30,69.90
2022-12-17,04:02:42,1.30,69.90
2022-12-17,04:07:43,1.40,70.50
2022-12-17,04:12:43,1.40,70.60
2022-12-17,04:17:43,1.40,70.30
2022-12-17,04:22:43,1.40,70.50
2022-12-17,04:27:44,1.40,70.70
2022-12-17,04:32:44,1.30,70.40
2022-12-17,04:37:44,1.20,69.80
2022-12-17,04:42:45,1.20,70.40
2022-12-17,04:47:45,1.20,70.30
2022-12-17,04:52:45,1.20,70.50
2022-12-17,04:57:46,1.30,70.20
2022-12-17,05:02:46,1.30,70.70
2022-12-17,05:07:46,1.20,70.70
