날짜,시간,온도,습도
2022-12-23,00:02:34,-3.39,63.80
2022-12-23,00:07:34,-3.49,63.50
2022-12-23,00:12:35,-3.49,64.00
2022-12-23,00:17:35,-3.69,63.70
2022-12-23,00:22:35,-3.69,64.60
2022-12-23,00:27:35,-3.59,65.00
2022-12-23,00:32:36,-3.59,64.60
2022-12-23,00:37:36,-3.59,65.30
2022-12-23,00:42:36,-3.49,64.60
2022-12-23,00:47:37,-3.59,64.60
2022-12-23,00:52:37,-3.69,64.70
2022-12-23,00:57:37,-3.59,65.20
2022-12-23,01:02:38,-3.49,64.80
2022-12-23,01:07:38,-3.49,66.20
2022-12-23,01:12:39,-3.39,64.30
2022-12-23,01:17:39,-3.49,65.30
2022-12-23,01:22:39,-3.59,65.20
2022-12-23,01:27:39,-3.39,66.80
2022-12-23,01:32:40,-3.29,67.10
2022-12-23,01:37:40,-3.09,67.70
2022-12-23,01:42:41,-2.99,67.90
2022-12-23,01:47:41,-2.89,68.20
2022-12-23,01:52:42,-2.79,67.60
2022-12-23,01:57:42,-2.89,67.60
2022-12-23,02:02:42,-2.89,67.70
2022-12-23,02:07:43,-2.89,68.60
2022-12-23,02:12:43,-2.89,69.00
2022-12-23,02:17:43,-2.89,69.30
2022-12-23,02:22:43,-2.89,69.60
2022-12-23,02:27:44,-2.79,69.40
2022-12-23,02:32:44,-2.79,69.50
2022-12-23,02:37:45,-2.69,70.30
2022-12-23,02:42:45,-2.89,70.50
2022-12-23,02:47:45,-2.89,69.50
2022-12-23,02:52:46,-2.89,69.10
2022-12-23,02:57:46,-2.99,68.00
2022-12-23,03:02:46,-3.09,68.60
2022-12-23,03:07:46,-3.09,68.70
2022-12-23,03:12:47,-2.99,69.20
2022-12-23,03:17:47,-2.99,68.80
2022-12-23,03:22:48,-3.09,69.20
2022-12-23,03:27:48,-3.29,69.90
2022-12-23,03:32:48,-3.09,70.20
2022-12-23,03:37:49,-2.99,70.30
2022-12-23,03:42:49,-2.99,69.60
2022-12-23,03:47:50,-2.99,69.30
2022-12-23,03:52:50,-2.99,69.70
2022-12-23,03:57:51,-3.19,68.80
2022-12-23,04:02:51,-3.39,68.60
2022-12-23,04:07:51,-3.39,69.60
2022-12-23,04:12:52,-3.29,69.50
2022-12-23,04:17:52,-3.29,69.30
2022-12-23,04:22:53,-3.29,69.70
2022-12-23,04:27:53,-3.19,69.80
2022-12-23,04:32:53,-3.19,70.10
2022-12-23,04:37:54,-3.19,69.10
2022-12-23,04:42:54,-3.19,69.60
2022-12-23,04:47:55,-3.39,69.00
2022-12-23,04:52:55,-3.39,69.30
2022-12-23,04:57:55,-3.39,68.70
2022-12-23,05:02:56,-3.39,69.60
2022-12-23,05:07:56,-3.29,69.80
2022-12-23,05:12:56,-3.29,69.60
2022-12-23,05:17:57,-3.29,69.10
2022-12-23,05:22:57,-3.29,69.30
2022-12-23,05:27:58,-3.19,70.30
2022-12-23,05:32:58,-3.09,70.70
2022-12-23,05:37:59,-3.09,70.70
2022-12-23,05:42:59,-3.09,70.50
2022-12-23,05:47:59,-3.29,69.50
2022-12-23,05:52:59,-3.29,72.10
2022-12-23,05:58:00,-3.09,72.20
2022-12-23,06:03:00,-2.99,72.30
2022-12-23,06:08:00,-2.89,72.30
2022-12-23,06:13:00,-2.89,72.20
2022-12-23,06:18:00,-2.89,71.60
2022-12-23,06:23:01,-2.99,70.90
2022-12-23,06:28:01,-3.09,71.50
