날짜,시간,온도,습도
2022-12-09,00:02:36,5.90,61.60
2022-12-09,00:07:36,5.80,61.40
2022-12-09,00:12:36,5.60,61.20
2022-12-09,00:17:37,5.50,61.10
2022-12-09,00:22:37,5.50,61.30
2022-12-09,00:27:37,5.50,61.50
2022-12-09,00:32:38,5.40,61.50
2022-12-09,00:37:38,5.40,61.10
2022-12-09,00:42:38,5.20,61.10
2022-12-09,00:47:38,5.20,60.80
2022-12-09,00:52:39,5.30,61.30
2022-12-09,00:57:39,5.20,60.90
2022-12-09,01:02:39,5.20,61.60
2022-12-09,01:07:39,5.20,61.80
2022-12-09,01:12:40,5.30,62.40
2022-12-09,01:17:40,5.40,62.20
2022-12-09,01:22:40,5.40,62.50
2022-12-09,01:27:41,5.50,62.90
2022-12-09,01:32:41,5.60,63.20
2022-12-09,01:37:41,5.60,63.00
2022-12-09,01:42:42,5.50,63.40
2022-12-09,01:47:42,5.40,63.10
2022-12-09,01:52:42,5.20,63.00
2022-12-09,01:57:43,5.00,62.80
2022-12-09,02:02:43,4.80,62.40
2022-12-09,02:07:43,4.70,62.60
2022-12-09,02:12:44,4.60,62.40
2022-12-09,02:17:44,4.50,62.10
2022-12-09,02:22:45,4.40,61.80
2022-12-09,02:27:45,4.40,61.80
2022-12-09,02:32:45,4.30,61.20
2022-12-09,02:37:46,4.20,61.00
2022-12-09,02:42:46,4.20,61.00
2022-12-09,02:47:47,4.20,61.30
2022-12-09,02:52:47,4.30,61.30
2022-12-09,02:57:47,4.40,61.60
2022-12-09,03:02:48,4.60,62.20
2022-12-09,03:07:48,4.70,62.00
2022-12-09,03:12:48,4.60,62.50
2022-12-09,03:17:49,4.60,62.40
2022-12-09,03:22:49,4.60,62.70
2022-12-09,03:27:50,4.50,62.10
2022-12-09,03:32:50,4.50,62.30
2022-12-09,03:37:50,4.50,62.20
2022-12-09,03:42:51,4.60,62.40
2022-12-09,03:47:51,4.70,62.70
2022-12-09,03:52:51,4.60,62.90
2022-12-09,03:57:52,4.60,62.80
2022-12-09,04:02:52,4.40,62.50
2022-12-09,04:07:52,4.30,62.40
2022-12-09,04:12:53,4.20,62.50
2022-12-09,04:17:53,4.20,62.20
2022-12-09,04:22:53,4.10,62.20
2022-12-09,04:27:54,4.00,61.60
2022-12-09,04:32:54,4.00,62.00
