날짜,시간,온도,습도
2022-12-11,00:01:02,6.40,66.50
2022-12-11,00:06:03,6.50,65.80
2022-12-11,00:11:03,6.60,66.40
2022-12-11,00:16:03,6.70,65.60
2022-12-11,00:21:04,6.70,66.40
2022-12-11,00:26:04,6.80,66.60
2022-12-11,00:31:05,6.80,65.20
2022-12-11,00:36:05,6.40,62.90
2022-12-11,00:41:05,6.10,63.20
2022-12-11,00:46:06,5.70,62.90
2022-12-11,00:51:06,5.60,64.60
2022-12-11,00:56:07,5.50,63.60
2022-12-11,01:01:07,5.50,62.80
2022-12-11,01:06:08,5.60,65.10
2022-12-11,01:11:08,5.80,64.70
2022-12-11,01:16:09,6.00,65.60
2022-12-11,01:21:09,6.10,65.10
2022-12-11,01:26:09,6.20,65.30
2022-12-11,01:31:09,6.20,62.70
2022-12-11,01:36:10,6.20,65.10
2022-12-11,01:41:10,6.40,65.50
2022-12-11,01:46:11,6.40,65.40
2022-12-11,01:51:11,6.40,65.70
2022-12-11,01:56:12,6.40,66.00
2022-12-11,02:01:12,6.40,65.20
2022-12-11,02:06:13,6.40,66.20
2022-12-11,02:11:13,6.40,64.20
2022-12-11,02:16:14,6.30,63.80
2022-12-11,02:21:14,6.30,66.20
2022-12-11,02:26:15,6.40,65.70
2022-12-11,02:31:15,6.40,65.50
2022-12-11,02:36:16,6.20,65.00
2022-12-11,02:41:16,6.30,66.00
2022-12-11,02:46:17,6.40,65.60
2022-12-11,02:51:17,6.40,65.80
2022-12-11,02:56:17,6.40,64.40
2022-12-11,03:01:18,6.40,65.90
2022-12-11,03:06:18,6.40,66.00
2022-12-11,03:11:19,6.40,66.20
2022-12-11,03:16:19,6.50,65.60
2022-12-11,03:21:19,6.40,65.10
2022-12-11,03:26:20,6.30,65.30
2022-12-11,03:31:20,6.30,65.10
2022-12-11,03:36:20,6.40,65.90
2022-12-11,03:41:20,6.40,66.00
2022-12-11,03:46:20,6.40,66.00
2022-12-11,03:51:21,6.40,66.00
2022-12-11,03:56:21,6.40,66.30
2022-12-11,04:01:21,6.40,66.50
2022-12-11,04:06:22,6.40,66.70
2022-12-11,04:11:22,6.40,66.40
2022-12-11,04:16:23,6.00,67.10
2022-12-11,04:21:23,5.90,63.90
2022-12-11,04:26:24,5.80,65.40
2022-12-11,04:31:24,5.40,65.10
2022-12-11,04:36:25,5.40,67.60
2022-12-11,04:41:25,5.10,64.60
2022-12-11,04:46:25,5.20,67.80
2022-12-11,04:51:26,5.40,67.30
2022-12-11,04:56:26,5.50,66.40
2022-12-11,05:01:26,5.50,66.90
2022-12-11,05:06:27,5.20,65.20
2022-12-11,05:11:27,5.40,67.50
2022-12-11,05:16:27,5.40,66.90
2022-12-11,05:21:28,5.50,67.30
2022-12-11,05:26:28,5.60,67.00
