날짜,시간,온도,습도
2022-12-31,00:01:12,2.20,74.40
2022-12-31,00:06:12,2.10,73.80
2022-12-31,00:11:13,2.10,74.30
2022-12-31,00:16:13,2.10,74.60
2022-12-31,00:21:14,2.10,75.20
2022-12-31,00:26:14,2.10,75.10
2022-12-31,00:31:14,2.10,74.70
2022-12-31,00:36:15,2.00,74.10
2022-12-31,00:41:15,1.90,74.00
2022-12-31,00:46:16,1.90,74.20
2022-12-31,00:51:16,1.80,74.80
2022-12-31,00:56:16,1.90,75.20
2022-12-31,01:01:17,1.90,75.60
2022-12-31,01:06:17,2.00,75.70
2022-12-31,01:11:17,2.00,76.00
2022-12-31,01:16:18,2.00,75.90
2022-12-31,01:21:18,2.00,76.00
2022-12-31,01:26:18,2.00,75.80
2022-12-31,01:31:19,2.00,76.40
2022-12-31,01:36:19,2.00,76.40
2022-12-31,01:41:20,2.00,74.60
2022-12-31,01:46:20,1.90,77.10
2022-12-31,01:51:20,2.00,76.90
2022-12-31,01:56:20,1.90,77.30
2022-12-31,02:01:21,1.90,77.30
2022-12-31,02:06:22,1.90,77.10
2022-12-31,02:11:22,1.80,77.30
2022-12-31,02:16:23,1.80,77.00
2022-12-31,02:21:23,1.70,76.80
2022-12-31,02:26:23,1.60,76.90
2022-12-31,02:31:23,1.60,76.70
2022-12-31,02:36:23,1.50,76.00
2022-12-31,02:41:24,1.40,75.60
2022-12-31,02:46:24,1.30,75.50
2022-12-31,02:51:25,1.20,75.10
2022-12-31,02:56:25,1.20,75.30
2022-12-31,03:01:25,1.20,75.20
2022-12-31,03:06:26,1.10,75.70
2022-12-31,03:11:26,1.20,75.80
2022-12-31,03:16:26,1.20,75.90
2022-12-31,03:21:26,1.20,76.40
2022-12-31,03:26:27,1.20,76.50
2022-12-31,03:31:27,1.20,76.50
2022-12-31,03:36:28,1.20,76.40
2022-12-31,03:41:28,1.20,76.70
2022-12-31,03:46:28,1.10,76.00
2022-12-31,03:51:29,1.10,75.30
2022-12-31,03:56:29,0.80,75.10
2022-12-31,04:01:29,0.70,75.70
2022-12-31,04:06:30,0.70,76.20
2022-12-31,04:11:30,0.60,75.60
2022-12-31,04:16:30,0.60,75.50
2022-12-31,04:21:30,0.40,75.00
2022-12-31,04:26:30,0.40,74.80
2022-12-31,04:31:31,0.40,75.40
2022-12-31,04:36:31,0.40,75.70
2022-12-31,04:41:31,0.30,74.50
2022-12-31,04:46:31,0.20,74.90
2022-12-31,04:51:32,0.20,75.10
2022-12-31,04:56:32,0.20,75.20
2022-12-31,05:01:32,0.20,74.50
2022-12-31,05:06:33,0.20,75.00
2022-12-31,05:11:33,0.30,76.00
