날짜,시간,온도,습도
2022-12-25,00:00:59,-2.19,71.90
2022-12-25,00:05:59,-1.89,73.70
2022-12-25,00:11:00,-1.69,70.60
2022-12-25,00:16:00,-1.59,71.40
2022-12-25,00:21:00,-1.79,70.60
2022-12-25,00:26:01,-2.09,72.40
2022-12-25,00:31:01,-1.99,72.40
2022-12-25,00:36:01,-1.89,71.70
2022-12-25,00:41:02,-1.89,73.10
2022-12-25,00:46:02,-1.69,74.90
2022-12-25,00:51:03,-1.49,73.20
2022-12-25,00:56:03,-1.89,72.70
2022-12-25,01:01:04,-1.99,71.60
2022-12-25,01:06:04,-2.09,72.70
2022-12-25,01:11:05,-1.99,75.00
2022-12-25,01:16:05,-1.79,75.10
2022-12-25,01:21:06,-1.49,75.60
2022-12-25,01:26:06,-1.19,75.40
2022-12-25,01:31:07,-1.09,75.30
2022-12-25,01:36:07,-1.19,72.40
2022-12-25,01:41:08,-1.19,74.90
2022-12-25,01:46:08,-1.69,71.30
2022-12-25,01:51:08,-2.19,71.50
2022-12-25,01:56:08,-2.39,73.30
2022-12-25,02:01:09,-2.39,74.10
2022-12-25,02:06:09,-2.49,71.80
2022-12-25,02:11:09,-2.69,72.10
2022-12-25,02:16:10,-2.89,73.60
2022-12-25,02:21:10,-2.49,75.80
2022-12-25,02:26:11,-2.19,74.70
2022-12-25,02:31:11,-1.99,74.50
2022-12-25,02:36:12,-1.99,73.00
2022-12-25,02:41:12,-1.69,75.10
2022-12-25,02:46:12,-1.49,75.00
2022-12-25,02:51:13,-1.39,73.70
2022-12-25,02:56:13,-1.59,72.80
2022-12-25,03:01:13,-1.69,73.30
2022-12-25,03:06:13,-1.49,72.80
2022-12-25,03:11:14,-1.49,75.30
2022-12-25,03:16:14,-1.59,72.90
2022-12-25,03:21:14,-1.79,72.50
2022-12-25,03:26:15,-1.69,75.50
2022-12-25,03:31:15,-1.59,75.00
2022-12-25,03:36:16,-1.59,74.50
2022-12-25,03:41:16,-1.49,75.20
2022-12-25,03:46:16,-1.39,75.20
2022-12-25,03:51:17,-1.39,72.50
2022-12-25,03:56:17,-1.29,75.20
2022-12-25,04:01:17,-1.19,75.00
2022-12-25,04:06:18,-1.09,75.70
2022-12-25,04:11:18,-1.09,75.60
2022-12-25,04:16:18,-1.09,75.30
2022-12-25,04:21:18,-1.09,75.60
2022-12-25,04:26:19,-1.19,74.20
2022-12-25,04:31:19,-1.69,75.40
2022-12-25,04:36:20,-1.49,76.00
2022-12-25,04:41:20,-1.39,76.20
2022-12-25,04:46:20,-1.39,75.90
2022-12-25,04:51:20,-1.39,76.20
2022-12-25,04:56:21,-1.49,74.50
