날짜,시간,온도,습도
2022-12-26,00:02:48,1.20,72.50
2022-12-26,00:07:49,1.30,73.10
2022-12-26,00:12:49,1.30,73.60
2022-12-26,00:17:49,1.40,73.90
2022-12-26,00:22:50,1.40,74.00
2022-12-26,00:27:50,1.20,69.80
2022-12-26,00:32:50,0.70,72.60
2022-12-26,00:37:51,0.90,74.80
2022-12-26,00:42:51,0.70,73.60
2022-12-26,00:47:52,0.90,74.60
2022-12-26,00:52:52,0.40,71.30
2022-12-26,00:57:53,0.30,73.00
2022-12-26,01:02:53,0.50,74.90
2022-12-26,01:07:54,0.70,75.20
2022-12-26,01:12:54,0.80,75.00
2022-12-26,01:17:55,0.90,74.90
2022-12-26,01:22:55,1.00,74.90
2022-12-26,01:27:56,1.00,73.20
2022-12-26,01:32:56,1.00,75.00
2022-12-26,01:37:56,1.00,74.90
2022-12-26,01:42:57,0.90,74.80
2022-12-26,01:47:57,0.90,74.80
2022-12-26,01:52:57,0.80,74.60
2022-12-26,01:57:58,0.40,71.40
2022-12-26,02:02:59,-0.29,70.90
2022-12-26,02:07:59,-0.79,71.40
2022-12-26,02:12:59,-0.89,72.80
2022-12-26,02:18:00,-1.19,72.90
2022-12-26,02:23:00,-1.69,70.70
2022-12-26,02:28:01,-1.99,70.80
2022-12-26,02:33:01,-2.09,72.60
2022-12-26,02:38:02,-2.09,72.60
2022-12-26,02:43:02,-2.19,71.30
2022-12-26,02:48:02,-1.99,73.50
2022-12-26,02:53:03,-2.19,72.10
2022-12-26,02:58:04,-2.19,71.50
2022-12-26,03:03:04,-2.29,73.40
2022-12-26,03:08:04,-2.29,72.90
2022-12-26,03:13:05,-2.49,72.20
2022-12-26,03:18:05,-2.39,73.30
2022-12-26,03:23:05,-2.39,72.90
2022-12-26,03:28:05,-2.59,72.40
2022-12-26,03:33:06,-2.59,72.80
2022-12-26,03:38:06,-2.49,72.30
2022-12-26,03:43:07,-2.69,71.00
2022-12-26,03:48:07,-2.79,71.60
2022-12-26,03:53:07,-2.69,72.80
2022-12-26,03:58:08,-2.69,71.80
2022-12-26,04:03:09,-2.79,72.30
2022-12-26,04:08:09,-2.69,72.70
2022-12-26,04:13:10,-2.89,71.20
2022-12-26,04:18:10,-2.89,72.20
2022-12-26,04:23:11,-3.09,72.40
2022-12-26,04:28:11,-3.19,72.60
2022-12-26,04:33:11,-3.19,73.20
