날짜,시간,온도,습도
2022-12-30,00:04:33,0.80,63.30
2022-12-30,00:09:33,0.30,67.40
2022-12-30,00:14:33,0.30,65.90
2022-12-30,00:19:33,0.10,65.80
2022-12-30,00:24:34,0.10,68.20
2022-12-30,00:29:34,0.40,69.80
2022-12-30,00:34:34,0.70,70.00
2022-12-30,00:39:35,0.60,65.50
2022-12-30,00:44:35,0.40,67.20
2022-12-30,00:49:35,0.60,71.50
2022-12-30,00:54:35,0.90,69.30
2022-12-30,00:59:36,1.10,71.20
2022-12-30,01:04:37,1.20,70.60
2022-12-30,01:09:37,1.20,70.40
2022-12-30,01:14:37,1.20,69.30
2022-12-30,01:19:38,0.90,69.60
2022-12-30,01:24:38,0.80,66.10
2022-12-30,01:29:39,0.80,65.70
2022-12-30,01:34:39,0.70,69.00
2022-12-30,01:39:39,0.50,67.00
2022-12-30,01:44:40,0.50,66.90
2022-12-30,01:49:40,0.70,68.20
2022-12-30,01:54:40,0.90,70.80
2022-12-30,01:59:41,1.10,71.30
2022-12-30,02:04:41,1.20,69.70
2022-12-30,02:09:41,1.10,69.10
2022-12-30,02:14:42,1.20,69.70
2022-12-30,02:19:42,1.10,69.30
2022-12-30,02:24:43,0.90,67.90
2022-12-30,02:29:43,0.70,69.90
2022-12-30,02:34:43,0.90,70.30
2022-12-30,02:39:43,0.80,70.20
2022-12-30,02:44:44,1.00,70.80
2022-12-30,02:49:44,1.00,71.20
2022-12-30,02:54:45,1.00,70.50
2022-12-30,02:59:45,0.90,70.60
2022-12-30,03:04:45,0.60,65.30
2022-12-30,03:09:46,0.50,70.30
2022-12-30,03:14:46,0.70,71.10
2022-12-30,03:19:46,0.60,68.20
2022-12-30,03:24:47,0.20,65.80
2022-12-30,03:29:47,-0.29,68.40
2022-12-30,03:34:47,-0.19,68.60
2022-12-30,03:39:48,0.30,73.00
2022-12-30,03:44:48,0.30,70.20
2022-12-30,03:49:49,0.20,70.30
2022-12-30,03:54:49,-0.19,68.70
2022-12-30,03:59:50,-0.19,69.30
2022-12-30,04:04:50,-0.19,69.60
2022-12-30,04:09:50,-0.09,70.10
2022-12-30,04:14:51,0.20,69.50
2022-12-30,04:19:51,0.10,67.90
2022-12-30,04:24:51,-0.29,67.20
2022-12-30,04:29:52,-0.49,67.40
2022-12-30,04:34:52,-0.49,69.90
2022-12-30,04:39:52,-0.39,69.80
2022-12-30,04:44:53,-0.49,68.10
2022-12-30,04:49:53,-0.19,72.60
2022-12-30,04:54:53,-0.19,69.90
2022-12-30,04:59:53,0.00,72.30
2022-12-30,05:04:53,0.20,71.50
2022-12-30,05:09:54,0.50,72.70
2022-12-30,05:14:54,0.70,72.70
2022-12-30,05:19:55,0.70,73.00
2022-12-30,05:24:55,0.80,72.70
2022-12-30,05:29:56,0.80,72.10
2022-12-30,05:34:56,0.90,72.80
2022-12-30,05:39:56,1.00,72.50
2022-12-30,05:44:57,0.90,71.80
2022-12-30,05:49:57,0.90,71.30
2022-12-30,05:54:57,0.80,69.70
2022-12-30,05:59:58,0.70,71.00
2022-12-30,06:04:58,0.60,71.40
2022-12-30,06:09:58,0.70,69.40
2022-12-30,06:14:59,0.40,71.90
2022-12-30,06:19:59,0.80,73.00
2022-12-30,06:24:59,0.50,69.90
2022-12-30,06:30:00,0.70,73.60
2022-12-30,06:35:00,0.90,73.60
2022-12-30,06:40:00,0.90,70.70
2022-12-30,06:45:01,0.30,68.20
2022-12-30,06:50:01,0.20,71.50
2022-12-30,06:55:01,0.50,73.70
2022-12-30,07:00:02,0.70,72.10
2022-12-30,07:05:03,0.70,72.80
2022-12-30,07:10:03,0.70,70.90
2022-12-30,07:15:03,0.90,72.90
2022-12-30,07:20:03,1.00,73.10
2022-12-30,07:25:04,1.00,72.60
2022-12-30,07:30:04,0.80,68.80
2022-12-30,07:35:04,0.70,72.70
2022-12-30,07:40:04,0.70,70.70
2022-12-30,07:45:04,0.70,71.60
2022-12-30,07:50:05,0.80,73.30
2022-12-30,07:55:05,0.80,71.10
2022-12-30,08:00:05,0.70,73.40
2022-12-30,08:05:06,0.80,72.70
2022-12-30,08:10:06,0.80,73.50
2022-12-30,08:15:06,0.80,72.70
2022-12-30,08:20:07,1.10,72.00
2022-12-30,08:25:07,1.00,73.30
2022-12-30,08:30:07,1.40,71.60
2022-12-30,08:35:08,1.40,72.60
2022-12-30,08:40:08,1.90,75.00
2022-12-30,08:45:08,1.90,71.80
2022-12-30,08:50:09,2.20,75.20
2022-12-30,08:55:09,2.00,74.80
2022-12-30,09:00:10,2.30,73.00
2022-12-30,09:05:10,2.40,72.50
2022-12-30,09:10:10,2.70,75.20
2022-12-30,09:15:11,3.20,75.20
2022-12-30,09:20:11,3.60,74.50
2022-12-30,09:25:12,3.90,73.70
2022-12-30,09:30:12,4.20,73.00
2022-12-30,09:35:12,4.30,71.70
2022-12-30,09:40:13,4.40,71.30
2022-12-30,09:45:13,4.70,71.80
2022-12-30,09:50:14,4.90,70.40
2022-12-30,09:55:14,5.00,70.30
2022-12-30,10:00:15,5.00,70.00
2022-12-30,10:05:16,5.00,69.80
2022-12-30,10:10:16,5.00,70.60
2022-12-30,10:15:16,5.10,69.20
2022-12-30,10:20:17,5.30,69.00
2022-12-30,10:25:17,5.60,68.70
2022-12-30,10:30:17,5.90,69.40
2022-12-30,10:35:18,6.20,68.70
2022-12-30,10:40:18,6.40,67.10
2022-12-30,10:45:18,6.60,68.30
2022-12-30,10:50:18,6.90,68.00
2022-12-30,10:55:19,7.00,67.40
2022-12-30,11:00:19,7.20,66.90
2022-12-30,11:05:19,7.20,66.10
2022-12-30,11:10:19,7.30,65.30
2022-12-30,11:15:19,7.30,64.40
2022-12-30,11:20:19,7.30,65.10
2022-12-30,11:25:19,7.50,64.10
2022-12-30,11:30:20,7.50,62.60
2022-12-30,11:35:20,7.50,64.80
2022-12-30,11:40:21,7.70,65.60
2022-12-30,11:45:21,7.70,63.10
2022-12-30,11:50:22,7.70,61.90
2022-12-30,11:55:22,7.80,64.20
2022-12-30,12:00:22,7.90,63.10
2022-12-30,12:05:23,7.90,63.80
2022-12-30,12:10:23,8.00,64.10
2022-12-30,12:15:23,8.10,60.50
2022-12-30,12:20:24,8.00,63.10
2022-12-30,12:25:24,8.00,61.70
2022-12-30,12:30:25,8.00,61.60
2022-12-30,12:35:25,8.00,62.50
2022-12-30,12:40:25,8.20,61.00
2022-12-30,12:45:26,8.10,62.00
2022-12-30,12:50:26,8.10,61.20
2022-12-30,12:55:27,8.10,60.30
2022-12-30,13:00:27,8.00,62.30
2022-12-30,13:05:28,7.80,60.30
2022-12-30,13:10:28,7.60,61.30
2022-12-30,13:15:28,7.30,62.20
2022-12-30,13:20:28,7.10,62.30
2022-12-30,13:25:28,6.90,62.60
2022-12-30,13:30:29,6.70,62.30
2022-12-30,13:35:29,6.60,62.00
2022-12-30,13:40:29,6.60,62.20
2022-12-30,13:45:29,6.60,61.60
2022-12-30,13:50:30,6.70,61.00
2022-12-30,13:55:30,6.90,60.90
2022-12-30,14:00:31,6.90,59.50
2022-12-30,14:05:31,6.80,59.10
2022-12-30,14:10:31,6.80,58.90
2022-12-30,14:15:32,6.90,59.30
2022-12-30,14:20:32,6.80,58.40
2022-12-30,14:25:32,6.80,59.30
2022-12-30,14:30:32,6.90,59.40
2022-12-30,14:35:33,6.90,59.10
2022-12-30,14:40:34,6.90,60.00
2022-12-30,14:45:34,6.80,59.20
2022-12-30,14:50:34,6.80,59.70
2022-12-30,14:55:35,6.70,60.40
2022-12-30,15:00:35,6.70,60.00
2022-12-30,15:05:35,6.70,60.40
2022-12-30,15:10:36,6.70,60.10
2022-12-30,15:15:36,6.60,60.30
2022-12-30,15:20:37,6.60,60.70
2022-12-30,15:25:37,6.60,60.60
2022-12-30,15:30:37,6.70,61.30
2022-12-30,15:35:38,6.70,60.30
2022-12-30,15:40:38,6.70,61.00
2022-12-30,15:45:38,6.60,59.60
2022-12-30,15:50:39,6.50,60.40
2022-12-30,15:55:39,6.50,60.10
2022-12-30,16:00:39,6.50,61.10
2022-12-30,16:05:40,6.50,60.70
2022-12-30,16:10:40,6.40,60.90
2022-12-30,16:15:40,6.30,61.10
2022-12-30,16:20:41,6.30,61.60
2022-12-30,16:25:41,6.30,60.70
2022-12-30,16:30:41,6.30,61.10
2022-12-30,16:35:42,6.30,62.40
2022-12-30,16:40:42,6.20,61.70
2022-12-30,16:45:43,6.20,63.00
2022-12-30,16:50:43,6.20,62.80
2022-12-30,16:55:43,6.00,63.40
2022-12-30,17:00:44,5.90,63.20
2022-12-30,17:05:44,5.80,63.60
2022-12-30,17:10:45,5.70,64.50
2022-12-30,17:15:45,5.50,63.90
2022-12-30,17:20:45,5.40,65.30
2022-12-30,17:25:45,5.20,65.10
2022-12-30,17:30:46,5.00,64.80
2022-12-30,17:35:46,4.90,65.60
2022-12-30,17:40:46,4.80,65.80
2022-12-30,17:45:47,4.70,66.00
2022-12-30,17:50:47,4.60,66.10
2022-12-30,17:55:47,4.50,67.30
2022-12-30,18:00:48,4.50,67.30
2022-12-30,18:05:48,4.50,67.90
2022-12-30,18:10:48,4.50,68.10
2022-12-30,18:15:48,4.50,67.90
2022-12-30,18:20:48,4.40,68.00
2022-12-30,18:25:49,4.30,67.80
2022-12-30,18:30:49,4.20,67.30
2022-12-30,18:35:49,4.20,68.00
2022-12-30,18:40:50,4.10,68.20
2022-12-30,18:45:50,4.10,68.90
2022-12-30,18:50:50,4.20,69.40
2022-12-30,18:55:50,4.20,68.50
2022-12-30,19:00:51,4.00,70.40
2022-12-30,19:05:51,4.10,70.10
2022-12-30,19:10:51,4.10,69.50
2022-12-30,19:15:52,4.10,70.40
2022-12-30,19:20:52,4.10,71.00
2022-12-30,19:25:53,4.10,71.00
2022-12-30,19:30:53,4.10,71.00
2022-12-30,19:35:53,4.10,71.30
2022-12-30,19:40:53,4.10,71.80
2022-12-30,19:45:53,4.10,71.70
2022-12-30,19:50:53,4.10,72.20
2022-12-30,19:55:54,4.10,72.30
2022-12-30,20:00:54,4.10,72.20
2022-12-30,20:05:55,4.00,72.60
2022-12-30,20:10:55,4.00,72.20
2022-12-30,20:15:55,3.90,72.20
2022-12-30,20:20:56,3.90,72.50
2022-12-30,20:25:56,3.80,72.30
2022-12-30,20:30:57,3.80,72.30
2022-12-30,20:35:57,3.80,72.40
2022-12-30,20:40:57,3.70,71.40
2022-12-30,20:45:58,3.70,71.80
2022-12-30,20:50:58,3.70,72.40
2022-12-30,20:55:58,3.70,71.80
2022-12-30,21:00:59,3.70,72.60
2022-12-30,21:05:59,3.70,72.90
2022-12-30,21:11:00,3.70,72.90
2022-12-30,21:16:00,3.70,73.30
2022-12-30,21:21:00,3.70,73.30
2022-12-30,21:26:01,3.60,73.60
2022-12-30,21:31:01,3.50,72.70
2022-12-30,21:36:01,3.40,72.30
2022-12-30,21:41:02,3.40,71.90
2022-12-30,21:46:02,3.30,71.80
2022-12-30,21:51:03,3.30,71.90
2022-12-30,21:56:03,3.20,72.40
2022-12-30,22:01:04,3.20,71.70
2022-12-30,22:06:04,3.10,72.70
2022-12-30,22:11:04,3.10,72.10
2022-12-30,22:16:05,3.00,71.60
2022-12-30,22:21:05,3.00,71.50
2022-12-30,22:26:06,2.90,71.00
2022-12-30,22:31:06,2.80,71.70
2022-12-30,22:36:06,2.80,72.00
2022-12-30,22:41:07,2.90,72.40
2022-12-30,22:46:07,2.90,72.50
2022-12-30,22:51:07,2.80,72.50
2022-12-30,22:56:08,2.90,72.80
2022-12-30,23:01:08,2.90,73.10
2022-12-30,23:06:09,2.90,73.30
2022-12-30,23:11:09,2.90,73.40
2022-12-30,23:16:09,2.80,72.00
2022-12-30,23:21:10,2.70,71.20
2022-12-30,23:26:10,2.60,71.40
2022-12-30,23:31:10,2.60,72.00
2022-12-30,23:36:11,2.60,72.30
2022-12-30,23:41:11,2.60,72.70
2022-12-30,23:46:11,2.60,72.70
2022-12-30,23:51:11,2.60,72.90
2022-12-30,23:56:12,2.60,72.90
