날짜,시간,온도,습도
2022-12-02,00:00:24,2.80,62.70
2022-12-02,00:05:25,2.80,63.30
2022-12-02,00:10:25,2.70,62.90
2022-12-02,00:15:26,2.70,63.40
2022-12-02,00:20:26,2.80,64.10
2022-12-02,00:25:27,2.90,64.40
2022-12-02,00:30:27,3.00,64.60
2022-12-02,00:35:27,3.00,64.10
2022-12-02,00:40:28,3.10,64.80
2022-12-02,00:45:28,3.00,64.90
2022-12-02,00:50:28,3.10,65.40
2022-12-02,00:55:28,3.10,65.60
2022-12-02,01:00:29,3.20,65.80
2022-12-02,01:05:29,3.20,66.00
2022-12-02,01:10:30,3.20,65.70
2022-12-02,01:15:30,3.20,66.30
2022-12-02,01:20:31,3.20,65.90
2022-12-02,01:25:31,3.10,65.30
2022-12-02,01:30:31,3.10,65.40
2022-12-02,01:35:32,3.00,64.20
2022-12-02,01:40:32,3.00,64.40
2022-12-02,01:45:32,3.00,65.20
2022-12-02,01:50:33,3.00,65.40
2022-12-02,01:55:33,2.90,64.70
2022-12-02,02:00:34,3.00,65.40
2022-12-02,02:05:34,3.00,64.90
2022-12-02,02:10:35,2.90,65.40
2022-12-02,02:15:35,3.00,65.60
2022-12-02,02:20:35,2.90,64.80
2022-12-02,02:25:36,2.90,63.90
2022-12-02,02:30:36,2.80,65.10
2022-12-02,02:35:37,2.90,65.60
2022-12-02,02:40:37,3.00,65.70
2022-12-02,02:45:37,3.00,64.70
2022-12-02,02:50:37,3.00,65.70
2022-12-02,02:55:38,2.90,64.50
2022-12-02,03:00:38,2.90,65.00
2022-12-02,03:05:39,2.90,65.00
2022-12-02,03:10:39,3.00,65.10
2022-12-02,03:15:40,3.00,65.90
2022-12-02,03:20:40,2.90,65.50
2022-12-02,03:25:40,2.90,65.10
2022-12-02,03:30:41,3.00,66.50
2022-12-02,03:35:41,3.10,66.70
2022-12-02,03:40:41,3.20,67.10
2022-12-02,03:45:42,3.10,64.70
2022-12-02,03:50:42,2.80,65.60
2022-12-02,03:55:43,2.80,66.10
2022-12-02,04:00:43,2.80,63.90
2022-12-02,04:05:44,2.60,64.20
2022-12-02,04:10:44,2.50,65.70
2022-12-02,04:15:45,2.50,66.00
2022-12-02,04:20:45,2.70,67.00
2022-12-02,04:25:45,2.80,67.20
2022-12-02,04:30:46,2.80,66.80
2022-12-02,04:35:46,2.70,66.60
