날짜,시간,온도,습도
2022-12-14,00:02:37,1.40,69.40
2022-12-14,00:07:37,1.30,69.90
2022-12-14,00:12:37,1.20,70.10
2022-12-14,00:17:38,1.20,70.40
2022-12-14,00:22:38,1.10,70.20
2022-12-14,00:27:38,0.80,69.80
2022-12-14,00:32:39,0.80,70.00
2022-12-14,00:37:39,0.70,68.60
2022-12-14,00:42:39,0.50,67.70
2022-12-14,00:47:40,0.50,67.50
2022-12-14,00:52:40,0.30,66.40
2022-12-14,00:57:41,0.10,65.60
2022-12-14,01:02:41,0.00,65.80
2022-12-14,01:07:41,0.00,65.60
2022-12-14,01:12:42,0.00,64.90
2022-12-14,01:17:42,-0.19,64.50
2022-12-14,01:22:42,-0.19,64.70
2022-12-14,01:27:43,-0.29,63.70
2022-12-14,01:32:43,-0.29,64.20
2022-12-14,01:37:43,-0.29,63.60
2022-12-14,01:42:43,-0.39,63.90
2022-12-14,01:47:44,-0.49,63.30
2022-12-14,01:52:44,-0.59,63.10
2022-12-14,01:57:45,-0.59,63.10
2022-12-14,02:02:45,-0.59,62.60
2022-12-14,02:07:45,-0.79,62.40
2022-12-14,02:12:46,-0.79,62.80
2022-12-14,02:17:46,-0.79,62.60
2022-12-14,02:22:46,-0.89,62.80
2022-12-14,02:27:46,-0.99,62.30
2022-12-14,02:32:47,-0.99,62.40
2022-12-14,02:37:47,-1.19,61.80
2022-12-14,02:42:47,-1.19,62.40
2022-12-14,02:47:48,-1.19,61.30
2022-12-14,02:52:48,-1.09,62.60
2022-12-14,02:57:49,-1.09,62.00
2022-12-14,03:02:49,-1.19,61.10
2022-12-14,03:07:49,-1.29,62.30
2022-12-14,03:12:50,-1.19,62.60
2022-12-14,03:17:50,-1.19,63.00
2022-12-14,03:22:51,-1.29,62.60
2022-12-14,03:27:51,-1.29,62.70
2022-12-14,03:32:51,-1.39,62.40
2022-12-14,03:37:52,-1.29,62.60
2022-12-14,03:42:52,-1.49,62.50
2022-12-14,03:47:53,-1.59,62.70
2022-12-14,03:52:53,-1.69,62.50
2022-12-14,03:57:53,-1.79,61.90
2022-12-14,04:02:53,-1.89,62.60
2022-12-14,04:07:54,-1.99,61.20
2022-12-14,04:12:54,-1.99,62.50
2022-12-14,04:17:54,-2.09,62.70
2022-12-14,04:22:54,-2.09,62.50
2022-12-14,04:27:54,-2.09,62.80
2022-12-14,04:32:55,-2.19,62.60
2022-12-14,04:37:55,-2.39,62.50
2022-12-14,04:42:55,-2.39,62.70
2022-12-14,04:47:56,-2.29,63.00
2022-12-14,04:52:56,-2.29,62.20
2022-12-14,04:57:56,-2.59,61.20
2022-12-14,05:02:57,-2.69,62.40
2022-12-14,05:07:57,-2.49,62.20
2022-12-14,05:12:58,-2.59,62.30
2022-12-14,05:17:58,-2.59,61.40
2022-12-14,05:22:58,-2.59,62.10
2022-12-14,05:27:58,-2.59,62.30
2022-12-14,05:32:59,-2.69,61.40
2022-12-14,05:37:59,-2.89,61.50
2022-12-14,05:42:59,-2.99,60.80
2022-12-14,05:48:00,-3.09,61.60
2022-12-14,05:53:00,-2.99,61.70
2022-12-14,05:58:00,-2.89,61.70
2022-12-14,06:03:01,-2.79,60.90
2022-12-14,06:08:01,-2.79,61.70
2022-12-14,06:13:02,-2.69,61.40
2022-12-14,06:18:02,-2.59,61.40
2022-12-14,06:23:02,-2.29,62.40
2022-12-14,06:28:03,-2.19,62.90
2022-12-14,06:33:03,-1.99,63.20
2022-12-14,06:38:04,-2.09,61.80
2022-12-14,06:43:04,-2.09,63.10
2022-12-14,06:48:04,-1.99,62.90
2022-12-14,06:53:05,-1.99,62.40
2022-12-14,06:58:05,-2.09,61.90
2022-12-14,07:03:05,-1.99,64.00
2022-12-14,07:08:06,-1.99,63.40
2022-12-14,07:13:06,-1.89,62.70
2022-12-14,07:18:06,-1.89,63.70
2022-12-14,07:23:07,-1.89,61.30
2022-12-14,07:28:07,-1.99,63.20
2022-12-14,07:33:07,-1.89,64.60
2022-12-14,07:38:07,-1.79,65.30
2022-12-14,07:43:07,-1.99,64.50
2022-12-14,07:48:08,-1.89,63.20
2022-12-14,07:53:08,-1.99,62.90
2022-12-14,07:58:08,-1.99,64.40
2022-12-14,08:03:08,-1.89,65.50
2022-12-14,08:08:09,-1.59,66.60
2022-12-14,08:13:09,-1.39,67.10
2022-12-14,08:18:09,-1.09,67.50
2022-12-14,08:23:10,-0.89,65.20
2022-12-14,08:28:10,-0.89,62.90
2022-12-14,08:33:10,-0.39,67.00
2022-12-14,08:38:10,0.00,66.10
2022-12-14,08:43:11,0.30,66.20
2022-12-14,08:48:11,0.70,64.80
2022-12-14,08:53:11,1.00,65.30
2022-12-14,08:58:12,1.10,62.70
2022-12-14,09:03:12,1.30,61.00
2022-12-14,09:08:13,1.10,60.70
2022-12-14,09:13:13,1.30,61.50
2022-12-14,09:18:14,1.50,61.80
2022-12-14,09:23:14,1.50,59.90
2022-12-14,09:28:14,1.40,59.50
2022-12-14,09:33:15,1.60,61.00
2022-12-14,09:38:15,1.70,59.40
2022-12-14,09:43:16,1.80,59.30
2022-12-14,09:48:16,1.80,58.50
2022-12-14,09:53:16,2.00,58.30
2022-12-14,09:58:17,1.90,57.40
2022-12-14,10:03:17,1.70,56.50
2022-12-14,10:08:17,1.40,55.00
2022-12-14,10:13:18,1.20,55.60
2022-12-14,10:18:18,1.10,56.10
2022-12-14,10:23:18,1.10,56.50
2022-12-14,10:28:18,1.20,55.70
2022-12-14,10:33:19,1.00,54.90
2022-12-14,10:38:19,0.90,56.00
2022-12-14,10:43:20,0.80,54.30
2022-12-14,10:48:20,0.60,55.00
2022-12-14,10:53:20,0.50,55.00
2022-12-14,10:58:21,0.40,54.10
2022-12-14,11:03:21,0.30,54.10
2022-12-14,11:08:22,0.20,54.00
2022-12-14,11:13:22,0.20,54.10
2022-12-14,11:18:22,0.20,54.40
2022-12-14,11:23:22,0.20,54.60
2022-12-14,11:28:23,0.10,53.90
2022-12-14,11:33:24,0.10,53.60
2022-12-14,11:38:24,0.00,53.70
2022-12-14,11:43:25,-0.09,53.10
2022-12-14,11:48:25,-0.19,53.30
2022-12-14,11:53:25,-0.19,53.30
2022-12-14,11:58:26,-0.29,52.40
2022-12-14,12:03:26,-0.39,51.50
2022-12-14,12:08:26,-0.29,52.50
2022-12-14,12:13:27,-0.19,53.30
2022-12-14,12:18:27,-0.09,52.70
2022-12-14,12:23:27,-0.09,52.50
2022-12-14,12:28:28,-0.09,53.10
2022-12-14,12:33:28,-0.19,52.40
2022-12-14,12:38:29,-0.09,52.10
2022-12-14,12:43:29,-0.09,52.80
2022-12-14,12:48:30,-0.09,51.80
2022-12-14,12:53:30,-0.29,51.90
2022-12-14,12:58:30,-0.39,51.50
2022-12-14,13:03:31,-0.49,51.80
2022-12-14,13:08:31,-0.29,52.00
2022-12-14,13:13:31,-0.09,51.80
2022-12-14,13:18:32,0.10,53.20
2022-12-14,13:23:32,0.20,52.40
2022-12-14,13:28:33,0.20,53.00
2022-12-14,13:33:33,0.50,53.90
2022-12-14,13:38:33,0.70,54.50
2022-12-14,13:43:34,0.90,53.50
2022-12-14,13:48:34,0.80,52.90
2022-12-14,13:53:34,1.00,53.50
2022-12-14,13:58:35,1.00,52.30
2022-12-14,14:03:35,0.90,51.90
2022-12-14,14:08:35,1.00,53.00
2022-12-14,14:13:35,1.10,53.00
2022-12-14,14:18:35,1.30,54.30
2022-12-14,14:23:36,1.60,54.60
2022-12-14,14:28:36,1.80,53.80
2022-12-14,14:33:36,1.60,52.70
2022-12-14,14:38:37,1.50,51.40
2022-12-14,14:43:37,1.20,52.60
2022-12-14,14:48:37,0.90,52.80
2022-12-14,14:53:38,0.80,51.60
2022-12-14,14:58:38,0.60,53.10
2022-12-14,15:03:39,0.70,53.20
2022-12-14,15:08:39,0.80,53.40
2022-12-14,15:13:39,0.80,52.50
2022-12-14,15:18:40,1.00,53.80
2022-12-14,15:23:40,1.00,52.80
2022-12-14,15:28:40,0.90,53.70
2022-12-14,15:33:41,0.80,53.80
2022-12-14,15:38:41,0.90,52.80
2022-12-14,15:43:42,0.90,53.90
2022-12-14,15:48:42,0.90,54.00
2022-12-14,15:53:42,0.90,52.60
2022-12-14,15:58:43,1.00,53.30
2022-12-14,16:03:43,1.10,53.00
2022-12-14,16:08:43,0.90,52.70
2022-12-14,16:13:44,0.80,53.30
2022-12-14,16:18:44,0.80,53.30
2022-12-14,16:23:44,0.80,53.40
2022-12-14,16:28:44,0.80,54.80
2022-12-14,16:33:45,0.90,54.80
2022-12-14,16:38:45,0.80,54.20
2022-12-14,16:43:45,0.80,54.90
2022-12-14,16:48:45,0.60,54.20
2022-12-14,16:53:46,0.40,55.80
2022-12-14,16:58:46,0.40,56.10
2022-12-14,17:03:46,0.30,56.20
2022-12-14,17:08:47,0.30,56.60
2022-12-14,17:13:47,0.30,58.50
2022-12-14,17:18:48,0.40,59.90
2022-12-14,17:23:48,0.60,60.60
2022-12-14,17:28:48,0.70,60.90
2022-12-14,17:33:48,0.80,61.70
2022-12-14,17:38:49,0.80,61.70
2022-12-14,17:43:49,0.70,61.50
2022-12-14,17:48:49,0.60,61.70
2022-12-14,17:53:50,0.60,62.80
2022-12-14,17:58:50,0.50,62.00
2022-12-14,18:03:51,0.50,62.90
2022-12-14,18:08:51,0.40,63.00
2022-12-14,18:13:51,0.40,62.00
2022-12-14,18:18:51,0.50,64.40
2022-12-14,18:23:52,0.50,61.50
2022-12-14,18:28:52,0.40,63.30
2022-12-14,18:33:53,0.40,64.90
2022-12-14,18:38:53,0.50,65.80
2022-12-14,18:43:53,0.50,66.10
2022-12-14,18:48:53,0.50,65.70
2022-12-14,18:53:53,0.40,65.40
2022-12-14,18:58:53,0.30,65.30
2022-12-14,19:03:53,0.10,64.80
2022-12-14,19:08:54,0.00,63.90
2022-12-14,19:13:54,-0.09,64.10
2022-12-14,19:18:55,-0.09,65.00
2022-12-14,19:23:55,0.00,65.70
2022-12-14,19:28:55,0.10,65.80
2022-12-14,19:33:55,0.10,65.80
2022-12-14,19:38:56,0.10,65.80
2022-12-14,19:43:56,0.00,66.00
2022-12-14,19:48:56,0.00,66.10
2022-12-14,19:53:57,0.10,66.30
2022-12-14,19:58:57,0.10,66.50
2022-12-14,20:03:57,0.20,66.60
2022-12-14,20:08:58,0.30,67.20
2022-12-14,20:13:58,0.30,67.50
2022-12-14,20:18:58,0.20,66.60
2022-12-14,20:23:59,0.10,66.30
2022-12-14,20:29:00,0.00,66.40
2022-12-14,20:34:00,0.00,66.60
2022-12-14,20:39:00,0.00,67.10
2022-12-14,20:44:01,-0.09,67.30
2022-12-14,20:49:01,0.00,67.60
2022-12-14,20:54:01,0.00,67.80
2022-12-14,20:59:02,0.00,67.70
2022-12-14,21:04:02,0.00,67.90
2022-12-14,21:09:02,0.00,68.20
2022-12-14,21:14:02,-0.09,67.50
2022-12-14,21:19:02,-0.49,65.60
2022-12-14,21:24:02,-0.49,68.70
