날짜,시간,온도,습도
2022-12-29,00:02:53,2.00,72.80
2022-12-29,00:07:53,1.90,72.30
2022-12-29,00:12:54,1.90,72.50
2022-12-29,00:17:54,1.70,72.60
2022-12-29,00:22:54,1.70,73.30
2022-12-29,00:27:54,1.80,73.40
2022-12-29,00:32:55,1.80,73.50
2022-12-29,00:37:55,1.60,73.50
2022-12-29,00:42:55,1.70,73.90
2022-12-29,00:47:56,1.70,73.10
2022-12-29,00:52:56,1.70,73.60
2022-12-29,00:57:56,1.70,73.60
2022-12-29,01:02:57,1.60,73.10
2022-12-29,01:07:57,1.60,73.50
2022-12-29,01:12:58,1.60,73.10
2022-12-29,01:17:58,1.40,72.50
2022-12-29,01:22:58,1.50,73.30
2022-12-29,01:27:59,1.50,71.90
2022-12-29,01:32:59,1.40,74.00
2022-12-29,01:37:59,1.40,73.00
2022-12-29,01:43:00,1.40,73.40
2022-12-29,01:48:00,1.40,73.20
2022-12-29,01:53:00,1.30,73.20
2022-12-29,01:58:01,1.30,73.60
2022-12-29,02:03:01,1.20,73.00
2022-12-29,02:08:01,1.30,73.70
2022-12-29,02:13:01,1.30,74.00
2022-12-29,02:18:02,1.30,74.20
2022-12-29,02:23:02,1.30,74.20
2022-12-29,02:28:02,1.30,74.20
2022-12-29,02:33:02,1.30,73.70
2022-12-29,02:38:03,1.30,73.90
2022-12-29,02:43:03,1.30,73.70
2022-12-29,02:48:03,1.20,73.00
2022-12-29,02:53:03,1.20,73.20
2022-12-29,02:58:04,1.10,73.40
2022-12-29,03:03:04,1.10,73.20
2022-12-29,03:08:05,1.00,72.90
2022-12-29,03:13:05,0.90,73.00
2022-12-29,03:18:05,0.90,73.50
2022-12-29,03:23:05,0.90,73.80
2022-12-29,03:28:06,0.90,73.80
2022-12-29,03:33:06,0.90,73.60
2022-12-29,03:38:06,0.80,73.10
2022-12-29,03:43:07,0.70,72.90
2022-12-29,03:48:08,0.70,73.30
2022-12-29,03:53:08,0.70,72.40
2022-12-29,03:58:08,0.60,72.50
2022-12-29,04:03:08,0.60,72.80
2022-12-29,04:08:09,0.60,71.60
2022-12-29,04:13:09,0.50,71.60
2022-12-29,04:18:09,0.50,72.10
2022-12-29,04:23:10,0.50,71.70
2022-12-29,04:28:10,0.40,71.40
2022-12-29,04:33:10,0.30,70.20
2022-12-29,04:38:11,0.30,71.50
2022-12-29,04:43:11,0.40,71.30
2022-12-29,04:48:11,0.40,71.30
2022-12-29,04:53:12,0.20,70.80
2022-12-29,04:58:12,0.20,70.50
2022-12-29,05:03:12,0.10,70.60
2022-12-29,05:08:13,0.10,70.50
2022-12-29,05:13:13,0.10,71.90
2022-12-29,05:18:14,0.10,69.20
2022-12-29,05:23:14,0.20,72.80
2022-12-29,05:28:14,0.30,71.30
2022-12-29,05:33:14,0.10,71.70
2022-12-29,05:38:15,0.00,70.60
2022-12-29,05:43:15,-0.39,67.30
2022-12-29,05:48:15,-0.79,68.60
2022-12-29,05:53:15,-0.99,70.10
2022-12-29,05:58:16,-0.99,71.00
2022-12-29,06:03:16,-0.89,70.90
2022-12-29,06:08:17,-0.79,71.30
2022-12-29,06:13:17,-0.89,70.00
2022-12-29,06:18:17,-0.69,72.90
2022-12-29,06:23:17,-0.59,69.60
2022-12-29,06:28:18,-0.49,72.30
2022-12-29,06:33:18,-0.39,71.80
2022-12-29,06:38:19,-0.29,70.10
2022-12-29,06:43:19,-0.09,72.80
2022-12-29,06:48:19,0.00,73.10
2022-12-29,06:53:20,0.10,70.70
2022-12-29,06:58:20,-0.19,70.90
2022-12-29,07:03:21,-0.19,72.80
2022-12-29,07:08:21,-0.19,71.40
2022-12-29,07:13:21,-0.39,69.80
2022-12-29,07:18:22,-0.69,69.60
2022-12-29,07:23:22,-0.29,72.90
2022-12-29,07:28:23,-0.19,72.80
2022-12-29,07:33:23,-0.29,69.50
2022-12-29,07:38:23,-0.29,70.30
2022-12-29,07:43:23,-0.19,71.40
2022-12-29,07:48:23,-0.19,70.50
2022-12-29,07:53:24,-0.09,71.90
2022-12-29,07:58:24,0.00,72.70
2022-12-29,08:03:24,0.10,70.80
2022-12-29,08:08:25,0.30,72.60
2022-12-29,08:13:25,0.40,69.50
2022-12-29,08:18:25,0.50,70.40
2022-12-29,08:23:25,1.00,73.50
2022-12-29,08:28:26,1.30,72.40
2022-12-29,08:33:26,1.60,72.80
2022-12-29,08:38:26,1.80,72.60
2022-12-29,08:43:27,2.10,73.30
2022-12-29,08:48:27,2.40,72.60
2022-12-29,08:53:27,2.70,71.90
2022-12-29,08:58:28,2.90,71.20
2022-12-29,09:03:28,3.20,69.90
2022-12-29,09:08:28,3.50,69.30
2022-12-29,09:13:29,3.80,68.80
2022-12-29,09:18:29,4.00,68.60
2022-12-29,09:23:29,4.20,67.20
2022-12-29,09:28:30,4.40,65.50
2022-12-29,09:33:30,4.60,66.20
2022-12-29,09:38:31,4.90,64.90
2022-12-29,09:43:31,5.10,65.40
2022-12-29,09:48:31,5.30,62.80
2022-12-29,09:53:32,5.40,64.70
2022-12-29,09:58:32,5.50,63.00
2022-12-29,10:03:32,5.50,60.80
2022-12-29,10:08:33,5.70,65.00
2022-12-29,10:13:33,5.80,65.30
2022-12-29,10:18:33,6.00,63.80
2022-12-29,10:23:34,6.10,61.20
2022-12-29,10:28:34,6.30,63.00
2022-12-29,10:33:34,6.40,64.80
2022-12-29,10:38:35,6.60,65.10
2022-12-29,10:43:35,6.70,63.60
2022-12-29,10:48:35,6.60,61.30
2022-12-29,10:53:36,6.70,63.60
2022-12-29,10:58:36,6.80,61.00
2022-12-29,11:03:37,6.80,62.60
