날짜,시간,온도,습도
2022-12-01,07:24:10,1.00,62.60
2022-12-01,07:29:10,0.90,61.90
2022-12-01,07:34:10,0.80,61.50
2022-12-01,07:39:10,0.80,62.00
2022-12-01,07:44:10,0.80,61.60
2022-12-01,07:49:11,0.80,61.30
2022-12-01,07:54:11,0.80,61.50
2022-12-01,07:59:11,0.70,59.90
2022-12-01,08:04:11,0.60,60.60
2022-12-01,08:09:12,0.40,59.20
2022-12-01,08:14:12,0.30,59.90
2022-12-01,08:19:13,0.30,59.40
2022-12-01,08:24:13,0.30,59.80
2022-12-01,08:29:14,0.40,60.10
2022-12-01,08:34:14,0.50,60.00
2022-12-01,08:39:14,0.50,59.80
2022-12-01,08:44:15,0.60,59.60
2022-12-01,08:49:15,0.60,60.00
2022-12-01,08:54:15,0.80,60.50
2022-12-01,08:59:15,1.00,60.60
2022-12-01,09:04:16,1.20,60.70
2022-12-01,09:09:16,1.30,60.90
2022-12-01,09:14:17,1.40,60.10
2022-12-01,09:19:17,1.50,60.60
2022-12-01,09:24:18,1.70,59.60
2022-12-01,09:29:18,1.90,61.00
2022-12-01,09:34:18,2.10,59.60
2022-12-01,09:39:19,2.40,59.50
2022-12-01,09:44:19,2.40,57.90
2022-12-01,09:49:19,2.40,56.70
2022-12-01,09:54:20,2.50,57.70
2022-12-01,09:59:20,2.70,57.70
2022-12-01,10:04:20,2.90,56.40
2022-12-01,10:09:21,3.00,55.80
2022-12-01,10:14:21,3.20,57.00
2022-12-01,10:19:21,3.40,51.40
2022-12-01,10:24:22,3.80,55.10
2022-12-01,10:29:22,4.20,55.60
2022-12-01,10:34:23,4.40,54.30
2022-12-01,10:39:23,4.40,52.20
2022-12-01,10:44:23,4.70,55.20
2022-12-01,10:49:24,4.80,55.40
2022-12-01,10:54:24,5.10,54.40
2022-12-01,10:59:24,5.30,54.50
2022-12-01,11:04:25,5.50,55.80
2022-12-01,11:09:25,5.70,52.80
2022-12-01,11:14:25,5.80,56.30
2022-12-01,11:19:26,6.00,53.80
2022-12-01,11:24:26,5.80,52.80
2022-12-01,11:29:26,5.90,55.80
2022-12-01,11:34:27,6.00,53.10
2022-12-01,11:39:27,6.10,54.20
2022-12-01,11:44:27,6.10,53.50
2022-12-01,11:49:28,6.20,52.60
2022-12-01,11:54:28,6.30,53.80
2022-12-01,11:59:29,6.30,53.50
2022-12-01,12:04:29,6.40,56.50
2022-12-01,12:09:29,6.50,55.90
2022-12-01,12:14:30,6.60,57.00
2022-12-01,12:19:30,6.80,55.60
2022-12-01,12:24:30,6.70,55.90
2022-12-01,12:29:31,6.90,56.70
2022-12-01,12:34:31,6.80,55.80
2022-12-01,12:39:32,6.90,55.80
2022-12-01,12:44:32,7.00,57.00
2022-12-01,12:49:32,7.10,55.60
2022-12-01,12:54:33,7.10,54.40
2022-12-01,12:59:33,6.80,51.60
2022-12-01,13:04:34,7.00,53.10
2022-12-01,13:09:34,6.90,53.90
2022-12-01,13:14:34,7.10,55.10
2022-12-01,13:19:34,7.10,52.50
2022-12-01,13:24:35,7.00,53.00
2022-12-01,13:29:35,6.80,50.80
2022-12-01,13:34:35,7.00,54.40
2022-12-01,13:39:36,7.30,54.80
2022-12-01,13:44:36,7.30,54.20
2022-12-01,13:49:37,6.90,52.60
2022-12-01,13:54:37,7.00,51.30
2022-12-01,13:59:37,7.20,54.20
2022-12-01,14:04:38,7.50,53.50
2022-12-01,14:09:38,7.60,53.00
2022-12-01,14:14:39,7.70,53.20
2022-12-01,14:19:39,7.70,53.70
2022-12-01,14:24:39,7.60,51.30
2022-12-01,14:29:39,7.60,54.20
2022-12-01,14:34:40,7.70,53.10
2022-12-01,14:39:40,7.50,51.60
2022-12-01,14:44:41,7.10,52.90
2022-12-01,14:49:41,6.70,52.40
2022-12-01,14:54:41,6.80,54.00
2022-12-01,14:59:42,6.60,52.90
2022-12-01,15:04:42,6.40,53.00
2022-12-01,15:09:43,6.20,52.40
2022-12-01,15:14:43,6.10,53.00
2022-12-01,15:19:43,6.20,53.30
2022-12-01,15:24:44,6.40,51.40
2022-12-01,15:29:44,6.50,52.10
2022-12-01,15:34:45,6.50,53.00
2022-12-01,15:39:45,6.70,52.40
2022-12-01,15:44:45,6.80,53.40
2022-12-01,15:49:46,6.80,50.80
2022-12-01,15:54:46,6.70,52.00
2022-12-01,15:59:47,6.70,52.90
2022-12-01,16:04:47,6.80,52.50
2022-12-01,16:09:48,6.70,52.00
2022-12-01,16:14:48,6.70,52.80
2022-12-01,16:19:48,6.50,51.10
2022-12-01,16:24:49,6.50,52.90
2022-12-01,16:29:49,6.60,51.90
2022-12-01,16:34:51,6.60,52.50
2022-12-01,16:39:52,6.40,51.80
2022-12-01,16:44:52,6.50,53.10
2022-12-01,16:49:53,6.50,52.80
2022-12-01,16:54:53,6.50,54.60
2022-12-01,16:59:54,6.40,56.10
2022-12-01,17:04:54,6.40,55.40
2022-12-01,17:09:54,6.30,57.00
2022-12-01,17:14:55,6.20,56.60
2022-12-01,17:19:55,6.00,57.50
2022-12-01,17:24:56,5.90,58.90
2022-12-01,17:29:56,5.90,59.30
