날짜,시간,오류 값,온도,습도
2022-12-27,00:08:10,T,-0.19,69.80
2022-12-27,00:08:10,H,-0.19,69.80
2022-12-27,00:08:20,T,-0.19,70.10
2022-12-27,00:08:20,H,-0.19,70.10
2022-12-27,00:08:30,T,-0.19,70.60
2022-12-27,00:08:30,H,-0.19,70.60
2022-12-27,00:08:40,T,-0.19,71.00
2022-12-27,00:08:40,H,-0.19,71.00
2022-12-27,00:08:50,T,-0.19,71.00
2022-12-27,00:08:50,H,-0.19,71.00
2022-12-27,00:09:00,T,-0.19,70.70
2022-12-27,00:09:00,H,-0.19,70.70
2022-12-27,00:09:10,T,-0.19,70.50
2022-12-27,00:09:10,H,-0.19,70.50
2022-12-27,00:09:20,T,-0.19,70.20
2022-12-27,00:09:20,H,-0.19,70.20
2022-12-27,00:09:30,T,-0.29,70.30
2022-12-27,00:09:30,H,-0.29,70.30
2022-12-27,00:09:40,T,-0.19,70.40
2022-12-27,00:09:40,H,-0.19,70.40
2022-12-27,00:09:50,T,-0.29,70.50
2022-12-27,00:09:50,H,-0.29,70.50
2022-12-27,00:10:00,T,-0.19,70.80
2022-12-27,00:10:00,H,-0.19,70.80
2022-12-27,00:10:10,T,-0.29,70.90
2022-12-27,00:10:10,H,-0.29,70.90
2022-12-27,00:10:20,T,-0.29,71.20
2022-12-27,00:10:20,H,-0.29,71.20
2022-12-27,00:10:30,T,-0.29,71.60
2022-12-27,00:10:30,H,-0.29,71.60
2022-12-27,00:10:40,T,-0.19,72.10
2022-12-27,00:10:40,H,-0.19,72.10
2022-12-27,00:10:50,T,-0.19,72.40
2022-12-27,00:10:50,H,-0.19,72.40
2022-12-27,00:11:00,T,-0.19,72.60
2022-12-27,00:11:00,H,-0.19,72.60
2022-12-27,00:11:10,T,-0.19,72.80
2022-12-27,00:11:10,H,-0.19,72.80
2022-12-27,00:11:20,T,-0.19,73.00
2022-12-27,00:11:20,H,-0.19,73.00
2022-12-27,00:11:30,T,-0.19,73.20
2022-12-27,00:11:30,H,-0.19,73.20
2022-12-27,00:11:40,T,-0.19,73.40
2022-12-27,00:11:40,H,-0.19,73.40
2022-12-27,00:11:50,T,-0.19,73.40
2022-12-27,00:11:50,H,-0.19,73.40
2022-12-27,00:12:00,T,-0.19,73.20
2022-12-27,00:12:00,H,-0.19,73.20
2022-12-27,00:12:10,T,-0.19,72.90
2022-12-27,00:12:10,H,-0.19,72.90
2022-12-27,00:12:20,T,-0.19,72.60
2022-12-27,00:12:20,H,-0.19,72.60
2022-12-27,00:12:30,T,-0.19,72.50
2022-12-27,00:12:30,H,-0.19,72.50
2022-12-27,00:12:40,T,-0.19,72.60
2022-12-27,00:12:40,H,-0.19,72.60
2022-12-27,00:12:50,T,-0.19,72.70
2022-12-27,00:12:50,H,-0.19,72.70
2022-12-27,00:13:00,T,-0.19,72.80
2022-12-27,00:13:00,H,-0.19,72.80
2022-12-27,00:13:10,T,-0.19,72.60
2022-12-27,00:13:10,H,-0.19,72.60
2022-12-27,00:13:20,T,-0.19,72.40
2022-12-27,00:13:20,H,-0.19,72.40
2022-12-27,00:13:40,T,-0.19,72.10
2022-12-27,00:13:40,H,-0.19,72.10
2022-12-27,00:13:50,T,-0.19,71.90
2022-12-27,00:13:50,H,-0.19,71.90
2022-12-27,00:14:00,T,-0.19,71.80
2022-12-27,00:14:00,H,-0.19,71.80
2022-12-27,00:14:10,T,-0.19,71.80
2022-12-27,00:14:10,H,-0.19,71.80
2022-12-27,00:14:20,T,-0.19,71.80
2022-12-27,00:14:20,H,-0.19,71.80
2022-12-27,00:14:30,T,-0.19,71.80
2022-12-27,00:14:30,H,-0.19,71.80
2022-12-27,00:14:40,T,-0.19,71.60
2022-12-27,00:14:40,H,-0.19,71.60
2022-12-27,00:14:50,T,-0.19,71.50
2022-12-27,00:14:50,H,-0.19,71.50
2022-12-27,00:15:00,T,-0.19,71.70
2022-12-27,00:15:00,H,-0.19,71.70
2022-12-27,00:15:10,T,-0.19,71.80
2022-12-27,00:15:10,H,-0.19,71.80
2022-12-27,00:15:20,T,-0.19,72.10
2022-12-27,00:15:20,H,-0.19,72.10
2022-12-27,00:15:30,T,-0.19,72.30
2022-12-27,00:15:30,H,-0.19,72.30
2022-12-27,00:15:40,T,-0.19,72.30
2022-12-27,00:15:40,H,-0.19,72.30
2022-12-27,00:15:50,T,-0.19,72.30
2022-12-27,00:15:50,H,-0.19,72.30
2022-12-27,00:16:00,T,-0.19,72.30
2022-12-27,00:16:00,H,-0.19,72.30
2022-12-27,00:16:10,T,-0.19,72.40
2022-12-27,00:16:10,H,-0.19,72.40
2022-12-27,00:16:20,T,-0.19,72.60
2022-12-27,00:16:20,H,-0.19,72.60
2022-12-27,00:16:30,T,-0.19,72.70
2022-12-27,00:16:30,H,-0.19,72.70
2022-12-27,00:16:40,T,-0.19,72.70
2022-12-27,00:16:40,H,-0.19,72.70
2022-12-27,00:16:50,T,-0.19,72.60
2022-12-27,00:16:50,H,-0.19,72.60
2022-12-27,00:17:00,T,-0.19,72.50
2022-12-27,00:17:00,H,-0.19,72.50
2022-12-27,00:17:10,T,-0.19,72.60
2022-12-27,00:17:10,H,-0.19,72.60
2022-12-27,00:17:20,T,-0.19,72.50
2022-12-27,00:17:20,H,-0.19,72.50
2022-12-27,00:17:30,T,-0.19,72.40
2022-12-27,00:17:30,H,-0.19,72.40
2022-12-27,00:17:40,T,-0.19,72.20
2022-12-27,00:17:40,H,-0.19,72.20
2022-12-27,00:17:50,T,-0.19,72.00
2022-12-27,00:17:50,H,-0.19,72.00
2022-12-27,00:18:00,T,-0.19,71.70
2022-12-27,00:18:00,H,-0.19,71.70
2022-12-27,00:18:09,T,-0.19,71.50
2022-12-27,00:18:09,H,-0.19,71.50
2022-12-27,00:18:19,T,-0.19,71.40
2022-12-27,00:18:19,H,-0.19,71.40
2022-12-27,00:18:29,T,-0.19,71.60
2022-12-27,00:18:29,H,-0.19,71.60
2022-12-27,00:18:39,T,-0.19,71.70
2022-12-27,00:18:39,H,-0.19,71.70
2022-12-27,00:18:49,T,-0.19,71.70
2022-12-27,00:18:49,H,-0.19,71.70
2022-12-27,00:18:59,T,-0.19,71.30
2022-12-27,00:18:59,H,-0.19,71.30
2022-12-27,00:19:09,T,-0.19,71.00
2022-12-27,00:19:09,H,-0.19,71.00
2022-12-27,00:19:19,T,-0.29,70.90
2022-12-27,00:19:19,H,-0.29,70.90
2022-12-27,00:19:29,T,-0.29,71.00
2022-12-27,00:19:29,H,-0.29,71.00
2022-12-27,00:19:39,T,-0.29,71.00
2022-12-27,00:19:39,H,-0.29,71.00
2022-12-27,00:19:49,T,-0.29,71.10
2022-12-27,00:19:49,H,-0.29,71.10
2022-12-27,00:19:59,T,-0.29,71.20
2022-12-27,00:19:59,H,-0.29,71.20
2022-12-27,00:20:09,T,-0.29,71.00
2022-12-27,00:20:09,H,-0.29,71.00
2022-12-27,00:20:19,T,-0.29,70.90
2022-12-27,00:20:19,H,-0.29,70.90
2022-12-27,00:20:29,T,-0.29,71.00
2022-12-27,00:20:29,H,-0.29,71.00
2022-12-27,00:20:39,T,-0.29,71.10
2022-12-27,00:20:39,H,-0.29,71.10
2022-12-27,00:20:49,T,-0.29,71.10
2022-12-27,00:20:49,H,-0.29,71.10
2022-12-27,00:20:59,T,-0.29,71.00
2022-12-27,00:20:59,H,-0.29,71.00
2022-12-27,00:21:09,T,-0.29,70.90
2022-12-27,00:21:09,H,-0.29,70.90
2022-12-27,00:21:19,T,-0.39,70.70
2022-12-27,00:21:19,H,-0.39,70.70
2022-12-27,00:21:29,T,-0.39,70.60
2022-12-27,00:21:29,H,-0.39,70.60
2022-12-27,00:21:39,T,-0.39,70.70
2022-12-27,00:21:39,H,-0.39,70.70
2022-12-27,00:21:49,T,-0.39,70.70
2022-12-27,00:21:49,H,-0.39,70.70
2022-12-27,00:21:59,T,-0.39,70.80
2022-12-27,00:21:59,H,-0.39,70.80
2022-12-27,00:22:09,T,-0.39,70.80
2022-12-27,00:22:09,H,-0.39,70.80
2022-12-27,00:22:19,T,-0.39,70.80
2022-12-27,00:22:19,H,-0.39,70.80
2022-12-27,00:22:29,T,-0.39,70.70
2022-12-27,00:22:29,H,-0.39,70.70
2022-12-27,00:22:39,T,-0.49,70.80
2022-12-27,00:22:39,H,-0.49,70.80
2022-12-27,00:22:49,T,-0.49,70.90
2022-12-27,00:22:49,H,-0.49,70.90
2022-12-27,00:22:59,T,-0.49,71.10
2022-12-27,00:22:59,H,-0.49,71.10
2022-12-27,00:23:09,T,-0.49,71.00
2022-12-27,00:23:09,H,-0.49,71.00
2022-12-27,00:23:19,T,-0.49,70.70
2022-12-27,00:23:19,H,-0.49,70.70
2022-12-27,00:23:29,T,-0.49,70.50
2022-12-27,00:23:29,H,-0.49,70.50
2022-12-27,00:23:39,T,-0.49,70.60
2022-12-27,00:23:39,H,-0.49,70.60
2022-12-27,00:23:49,T,-0.59,70.80
2022-12-27,00:23:49,H,-0.59,70.80
2022-12-27,00:23:59,T,-0.49,70.90
2022-12-27,00:23:59,H,-0.49,70.90
2022-12-27,00:24:09,T,-0.59,71.00
2022-12-27,00:24:09,H,-0.59,71.00
2022-12-27,00:24:19,T,-0.59,71.00
2022-12-27,00:24:19,H,-0.59,71.00
2022-12-27,00:24:29,T,-0.59,71.00
2022-12-27,00:24:29,H,-0.59,71.00
2022-12-27,00:24:39,T,-0.59,70.90
2022-12-27,00:24:39,H,-0.59,70.90
2022-12-27,00:24:49,T,-0.59,71.00
2022-12-27,00:24:49,H,-0.59,71.00
2022-12-27,00:24:59,T,-0.59,71.00
2022-12-27,00:24:59,H,-0.59,71.00
2022-12-27,00:25:09,T,-0.59,70.80
2022-12-27,00:25:09,H,-0.59,70.80
2022-12-27,00:25:19,T,-0.59,70.80
2022-12-27,00:25:19,H,-0.59,70.80
2022-12-27,00:25:29,T,-0.59,70.70
2022-12-27,00:25:29,H,-0.59,70.70
2022-12-27,00:25:39,T,-0.69,70.60
2022-12-27,00:25:39,H,-0.69,70.60
2022-12-27,00:25:49,T,-0.69,70.60
2022-12-27,00:25:49,H,-0.69,70.60
2022-12-27,00:25:59,T,-0.69,70.50
2022-12-27,00:25:59,H,-0.69,70.50
2022-12-27,00:26:09,T,-0.69,70.40
2022-12-27,00:26:09,H,-0.69,70.40
2022-12-27,00:26:19,T,-0.69,70.50
2022-12-27,00:26:19,H,-0.69,70.50
2022-12-27,00:26:29,T,-0.69,70.60
2022-12-27,00:26:29,H,-0.69,70.60
2022-12-27,00:26:39,T,-0.69,70.90
2022-12-27,00:26:39,H,-0.69,70.90
2022-12-27,00:26:49,T,-0.69,71.10
2022-12-27,00:26:49,H,-0.69,71.10
2022-12-27,00:26:59,T,-0.79,71.20
2022-12-27,00:26:59,H,-0.79,71.20
2022-12-27,00:27:09,T,-0.79,71.20
2022-12-27,00:27:09,H,-0.79,71.20
2022-12-27,00:27:19,T,-0.79,71.00
2022-12-27,00:27:19,H,-0.79,71.00
2022-12-27,00:27:29,T,-0.79,70.90
2022-12-27,00:27:29,H,-0.79,70.90
2022-12-27,00:27:39,T,-0.79,71.00
2022-12-27,00:27:39,H,-0.79,71.00
2022-12-27,00:27:49,T,-0.79,71.20
2022-12-27,00:27:49,H,-0.79,71.20
2022-12-27,00:27:59,T,-0.79,71.30
2022-12-27,00:27:59,H,-0.79,71.30
2022-12-27,00:28:09,T,-0.79,71.30
2022-12-27,00:28:09,H,-0.79,71.30
2022-12-27,00:28:19,T,-0.79,71.20
2022-12-27,00:28:19,H,-0.79,71.20
2022-12-27,00:28:29,T,-0.79,71.30
2022-12-27,00:28:29,H,-0.79,71.30
2022-12-27,00:28:39,T,-0.79,71.10
2022-12-27,00:28:39,H,-0.79,71.10
2022-12-27,00:28:49,T,-0.79,70.90
2022-12-27,00:28:49,H,-0.79,70.90
2022-12-27,00:28:59,T,-0.89,70.90
2022-12-27,00:28:59,H,-0.89,70.90
2022-12-27,00:29:09,T,-0.89,71.00
2022-12-27,00:29:09,H,-0.89,71.00
2022-12-27,00:29:19,T,-0.89,71.00
2022-12-27,00:29:19,H,-0.89,71.00
2022-12-27,00:29:29,T,-0.89,71.10
2022-12-27,00:29:29,H,-0.89,71.10
2022-12-27,00:29:39,T,-0.89,71.20
2022-12-27,00:29:39,H,-0.89,71.20
2022-12-27,00:29:49,T,-0.89,71.40
2022-12-27,00:29:49,H,-0.89,71.40
2022-12-27,00:29:59,T,-0.89,71.60
2022-12-27,00:29:59,H,-0.89,71.60
2022-12-27,00:30:09,T,-0.89,71.80
2022-12-27,00:30:09,H,-0.89,71.80
2022-12-27,00:30:19,T,-0.89,71.90
2022-12-27,00:30:19,H,-0.89,71.90
2022-12-27,00:30:29,T,-0.89,71.90
2022-12-27,00:30:29,H,-0.89,71.90
2022-12-27,00:30:39,T,-0.89,72.00
2022-12-27,00:30:39,H,-0.89,72.00
2022-12-27,00:30:49,T,-0.89,71.80
2022-12-27,00:30:49,H,-0.89,71.80
2022-12-27,00:30:59,T,-0.89,71.40
2022-12-27,00:30:59,H,-0.89,71.40
2022-12-27,00:31:09,T,-0.89,71.20
2022-12-27,00:31:09,H,-0.89,71.20
2022-12-27,00:31:19,T,-0.89,71.00
2022-12-27,00:31:19,H,-0.89,71.00
2022-12-27,00:31:29,T,-0.89,71.10
2022-12-27,00:31:29,H,-0.89,71.10
2022-12-27,00:31:39,T,-0.89,71.40
2022-12-27,00:31:39,H,-0.89,71.40
2022-12-27,00:31:49,T,-0.89,71.60
2022-12-27,00:31:49,H,-0.89,71.60
2022-12-27,00:31:59,T,-0.89,71.60
2022-12-27,00:31:59,H,-0.89,71.60
2022-12-27,00:32:09,T,-0.89,71.50
2022-12-27,00:32:09,H,-0.89,71.50
2022-12-27,00:32:19,T,-0.89,71.50
2022-12-27,00:32:19,H,-0.89,71.50
2022-12-27,00:32:29,T,-0.99,71.60
2022-12-27,00:32:29,H,-0.99,71.60
2022-12-27,00:32:39,T,-0.99,71.50
2022-12-27,00:32:39,H,-0.99,71.50
2022-12-27,00:32:49,T,-0.99,71.50
2022-12-27,00:32:49,H,-0.99,71.50
2022-12-27,00:32:59,T,-0.99,71.50
2022-12-27,00:32:59,H,-0.99,71.50
2022-12-27,00:33:09,T,-0.99,71.50
2022-12-27,00:33:09,H,-0.99,71.50
2022-12-27,00:33:19,T,-0.99,71.30
2022-12-27,00:33:19,H,-0.99,71.30
2022-12-27,00:33:29,T,-0.99,71.20
2022-12-27,00:33:29,H,-0.99,71.20
2022-12-27,00:33:39,T,-0.99,71.20
2022-12-27,00:33:39,H,-0.99,71.20
2022-12-27,00:33:49,T,-0.99,71.50
2022-12-27,00:33:49,H,-0.99,71.50
2022-12-27,00:33:59,T,-0.99,71.60
2022-12-27,00:33:59,H,-0.99,71.60
2022-12-27,00:34:09,T,-0.99,71.80
2022-12-27,00:34:09,H,-0.99,71.80
2022-12-27,00:34:19,T,-0.99,71.90
2022-12-27,00:34:19,H,-0.99,71.90
2022-12-27,00:34:29,T,-0.99,71.90
2022-12-27,00:34:29,H,-0.99,71.90
2022-12-27,00:34:39,T,-0.99,71.80
2022-12-27,00:34:39,H,-0.99,71.80
2022-12-27,00:34:59,T,-0.99,71.80
2022-12-27,00:34:59,H,-0.99,71.80
2022-12-27,00:35:09,T,-0.99,71.80
2022-12-27,00:35:09,H,-0.99,71.80
2022-12-27,00:35:19,T,-0.99,71.70
2022-12-27,00:35:19,H,-0.99,71.70
2022-12-27,00:35:29,T,-0.99,71.80
2022-12-27,00:35:29,H,-0.99,71.80
2022-12-27,00:35:39,T,-0.99,72.10
2022-12-27,00:35:39,H,-0.99,72.10
2022-12-27,00:35:49,T,-0.99,72.30
2022-12-27,00:35:49,H,-0.99,72.30
2022-12-27,00:35:59,T,-0.99,72.40
2022-12-27,00:35:59,H,-0.99,72.40
2022-12-27,00:36:09,T,-0.99,72.40
2022-12-27,00:36:09,H,-0.99,72.40
2022-12-27,00:36:19,T,-0.99,72.40
2022-12-27,00:36:19,H,-0.99,72.40
2022-12-27,00:36:29,T,-0.99,72.20
2022-12-27,00:36:29,H,-0.99,72.20
2022-12-27,00:36:39,T,-0.99,71.90
2022-12-27,00:36:39,H,-0.99,71.90
2022-12-27,00:36:49,T,-0.99,71.70
2022-12-27,00:36:49,H,-0.99,71.70
2022-12-27,00:36:59,T,-0.99,71.60
2022-12-27,00:36:59,H,-0.99,71.60
2022-12-27,00:37:09,T,-0.99,71.70
2022-12-27,00:37:09,H,-0.99,71.70
2022-12-27,00:37:19,T,-0.99,71.50
2022-12-27,00:37:19,H,-0.99,71.50
2022-12-27,00:37:29,T,-0.99,71.40
2022-12-27,00:37:29,H,-0.99,71.40
2022-12-27,00:37:39,T,-0.99,71.40
2022-12-27,00:37:39,H,-0.99,71.40
2022-12-27,00:37:49,T,-0.99,71.50
2022-12-27,00:37:49,H,-0.99,71.50
2022-12-27,00:37:59,T,-0.99,71.80
2022-12-27,00:37:59,H,-0.99,71.80
2022-12-27,00:38:09,T,-0.99,72.00
2022-12-27,00:38:09,H,-0.99,72.00
2022-12-27,00:38:19,T,-0.99,72.10
2022-12-27,00:38:19,H,-0.99,72.10
2022-12-27,00:38:29,T,-0.99,72.10
2022-12-27,00:38:29,H,-0.99,72.10
2022-12-27,00:38:39,T,-0.99,72.10
2022-12-27,00:38:39,H,-0.99,72.10
2022-12-27,00:38:49,T,-0.99,72.30
2022-12-27,00:38:49,H,-0.99,72.30
2022-12-27,00:38:59,T,-0.99,72.50
2022-12-27,00:38:59,H,-0.99,72.50
2022-12-27,00:39:09,T,-0.99,72.60
2022-12-27,00:39:09,H,-0.99,72.60
2022-12-27,00:39:19,T,-0.99,72.70
2022-12-27,00:39:19,H,-0.99,72.70
2022-12-27,00:39:29,T,-0.99,72.50
2022-12-27,00:39:29,H,-0.99,72.50
2022-12-27,00:39:39,T,-0.99,72.40
2022-12-27,00:39:40,H,-0.99,72.40
2022-12-27,00:39:49,T,-0.99,72.50
2022-12-27,00:39:49,H,-0.99,72.50
2022-12-27,00:39:59,T,-0.99,72.50
2022-12-27,00:40:00,H,-0.99,72.50
2022-12-27,00:40:09,T,-0.99,72.70
2022-12-27,00:40:09,H,-0.99,72.70
2022-12-27,00:40:19,T,-0.99,72.80
2022-12-27,00:40:20,H,-0.99,72.80
2022-12-27,00:40:29,T,-0.99,72.90
2022-12-27,00:40:29,H,-0.99,72.90
2022-12-27,00:40:39,T,-0.99,72.90
2022-12-27,00:40:39,H,-0.99,72.90
2022-12-27,00:40:49,T,-0.99,73.00
2022-12-27,00:40:49,H,-0.99,73.00
2022-12-27,00:40:59,T,-0.99,73.10
2022-12-27,00:41:00,H,-0.99,73.10
2022-12-27,00:41:09,T,-0.89,73.10
2022-12-27,00:41:10,H,-0.89,73.10
2022-12-27,00:41:19,T,-0.99,73.00
2022-12-27,00:41:20,H,-0.99,73.00
2022-12-27,00:41:29,T,-0.89,72.90
2022-12-27,00:41:30,H,-0.89,72.90
2022-12-27,00:41:39,T,-0.89,73.00
2022-12-27,00:41:39,H,-0.89,73.00
2022-12-27,00:41:49,T,-0.89,73.30
2022-12-27,00:41:49,H,-0.89,73.30
2022-12-27,00:41:59,T,-0.89,73.50
2022-12-27,00:41:59,H,-0.89,73.50
2022-12-27,00:42:09,T,-0.89,73.70
2022-12-27,00:42:09,H,-0.89,73.70
2022-12-27,00:42:19,T,-0.89,73.80
2022-12-27,00:42:20,H,-0.89,73.80
2022-12-27,00:42:29,T,-0.89,73.90
2022-12-27,00:42:29,H,-0.89,73.90
2022-12-27,00:42:39,T,-0.79,73.80
2022-12-27,00:42:39,H,-0.79,73.80
2022-12-27,00:42:49,T,-0.79,73.80
2022-12-27,00:42:49,H,-0.79,73.80
2022-12-27,00:42:59,T,-0.79,73.90
2022-12-27,00:43:00,H,-0.79,73.90
2022-12-27,00:43:09,T,-0.79,74.00
2022-12-27,00:43:09,H,-0.79,74.00
2022-12-27,00:43:19,T,-0.79,74.00
2022-12-27,00:43:20,H,-0.79,74.00
2022-12-27,00:43:29,T,-0.79,74.10
2022-12-27,00:43:29,H,-0.79,74.10
2022-12-27,00:43:39,T,-0.79,74.20
2022-12-27,00:43:40,H,-0.79,74.20
2022-12-27,00:43:49,T,-0.79,74.40
2022-12-27,00:43:50,H,-0.79,74.40
2022-12-27,00:43:59,T,-0.69,74.40
2022-12-27,00:44:00,H,-0.69,74.40
2022-12-27,00:44:19,T,-0.69,74.30
2022-12-27,00:44:20,H,-0.69,74.30
2022-12-27,00:44:29,T,-0.69,74.10
2022-12-27,00:44:30,H,-0.69,74.10
2022-12-27,00:44:39,T,-0.69,74.00
2022-12-27,00:44:40,H,-0.69,74.00
2022-12-27,00:44:49,T,-0.69,73.90
2022-12-27,00:44:50,H,-0.69,73.90
2022-12-27,00:44:59,T,-0.69,73.80
2022-12-27,00:45:00,H,-0.69,73.80
2022-12-27,00:45:09,T,-0.69,73.90
2022-12-27,00:45:10,H,-0.69,73.90
2022-12-27,00:45:19,T,-0.69,73.80
2022-12-27,00:45:20,H,-0.69,73.80
2022-12-27,00:45:29,T,-0.69,73.80
2022-12-27,00:45:30,H,-0.69,73.80
2022-12-27,00:45:39,T,-0.59,73.80
2022-12-27,00:45:40,H,-0.59,73.80
2022-12-27,00:45:49,T,-0.59,73.80
2022-12-27,00:45:50,H,-0.59,73.80
2022-12-27,00:45:59,T,-0.59,73.70
2022-12-27,00:46:00,H,-0.59,73.70
2022-12-27,00:46:09,T,-0.59,73.60
2022-12-27,00:46:10,H,-0.59,73.60
2022-12-27,00:46:19,T,-0.59,73.50
2022-12-27,00:46:20,H,-0.59,73.50
2022-12-27,00:46:29,T,-0.59,73.40
2022-12-27,00:46:30,H,-0.59,73.40
2022-12-27,00:46:39,T,-0.59,73.40
2022-12-27,00:46:40,H,-0.59,73.40
2022-12-27,00:46:49,T,-0.59,73.40
2022-12-27,00:46:50,H,-0.59,73.40
2022-12-27,00:46:59,T,-0.59,73.30
2022-12-27,00:47:00,H,-0.59,73.30
2022-12-27,00:47:09,T,-0.59,73.10
2022-12-27,00:47:10,H,-0.59,73.10
2022-12-27,00:47:19,T,-0.59,72.90
2022-12-27,00:47:20,H,-0.59,72.90
2022-12-27,00:47:29,T,-0.59,72.80
2022-12-27,00:47:30,H,-0.59,72.80
2022-12-27,00:47:39,T,-0.59,72.60
2022-12-27,00:47:40,H,-0.59,72.60
2022-12-27,00:47:49,T,-0.59,72.40
2022-12-27,00:47:50,H,-0.59,72.40
2022-12-27,00:47:59,T,-0.59,72.20
2022-12-27,00:48:00,H,-0.59,72.20
2022-12-27,00:48:09,T,-0.59,72.10
2022-12-27,00:48:10,H,-0.59,72.10
2022-12-27,00:48:19,T,-0.59,72.00
2022-12-27,00:48:20,H,-0.59,72.00
2022-12-27,00:48:29,T,-0.59,72.30
2022-12-27,00:48:30,H,-0.59,72.30
2022-12-27,00:48:40,T,-0.59,72.50
2022-12-27,00:48:40,H,-0.59,72.50
2022-12-27,00:48:49,T,-0.59,72.70
2022-12-27,00:48:50,H,-0.59,72.70
2022-12-27,00:48:59,T,-0.59,72.80
2022-12-27,00:49:00,H,-0.59,72.80
2022-12-27,00:49:09,T,-0.59,72.70
2022-12-27,00:49:10,H,-0.59,72.70
2022-12-27,00:49:20,T,-0.59,72.30
2022-12-27,00:49:20,H,-0.59,72.30
2022-12-27,00:49:30,T,-0.59,71.80
2022-12-27,00:49:30,H,-0.59,71.80
2022-12-27,00:49:39,T,-0.59,71.40
2022-12-27,00:49:40,H,-0.59,71.40
2022-12-27,00:49:49,T,-0.59,71.10
2022-12-27,00:49:50,H,-0.59,71.10
2022-12-27,00:50:00,T,-0.69,71.00
2022-12-27,00:50:00,H,-0.69,71.00
2022-12-27,00:50:10,T,-0.69,71.20
2022-12-27,00:50:10,H,-0.69,71.20
2022-12-27,00:50:19,T,-0.69,71.00
2022-12-27,00:50:20,H,-0.69,71.00
2022-12-27,00:50:29,T,-0.69,70.80
2022-12-27,00:50:30,H,-0.69,70.80
2022-12-27,00:50:39,T,-0.69,70.80
2022-12-27,00:50:40,H,-0.69,70.80
2022-12-27,00:50:49,T,-0.69,71.00
2022-12-27,00:50:50,H,-0.69,71.00
2022-12-27,00:50:59,T,-0.69,71.20
2022-12-27,00:51:00,H,-0.69,71.20
2022-12-27,00:51:09,T,-0.69,71.20
2022-12-27,00:51:10,H,-0.69,71.20
2022-12-27,00:51:20,T,-0.69,71.20
2022-12-27,00:51:20,H,-0.69,71.20
2022-12-27,00:51:29,T,-0.69,71.60
2022-12-27,00:51:30,H,-0.69,71.60
2022-12-27,00:51:40,T,-0.69,71.90
2022-12-27,00:51:40,H,-0.69,71.90
2022-12-27,00:51:50,T,-0.79,71.90
2022-12-27,00:51:50,H,-0.79,71.90
2022-12-27,00:52:00,T,-0.69,72.00
2022-12-27,00:52:00,H,-0.69,72.00
2022-12-27,00:52:09,T,-0.79,72.20
2022-12-27,00:52:10,H,-0.79,72.20
2022-12-27,00:52:20,T,-0.69,72.20
