날짜,시간,오류 값,온도,습도
2022-12-27,00:29:54,H,0.30,72.10
2022-12-27,00:30:04,H,0.30,72.10
2022-12-27,00:30:14,H,0.30,72.00
2022-12-27,00:30:24,H,0.30,72.00
2022-12-27,00:30:34,H,0.30,72.00
2022-12-27,00:30:44,H,0.30,71.90
2022-12-27,00:30:54,H,0.30,71.90
2022-12-27,00:31:04,H,0.30,72.00
2022-12-27,00:31:14,H,0.30,72.10
2022-12-27,00:31:24,H,0.30,72.10
2022-12-27,00:31:34,H,0.30,72.10
2022-12-27,00:31:44,H,0.20,72.10
2022-12-27,00:31:54,H,0.20,72.10
2022-12-27,00:32:04,H,0.20,72.10
2022-12-27,00:32:24,H,0.20,72.10
2022-12-27,00:32:34,H,0.20,72.10
2022-12-27,00:32:44,H,0.20,72.10
2022-12-27,00:32:54,H,0.20,72.10
2022-12-27,00:33:04,H,0.20,72.20
2022-12-27,00:33:14,H,0.20,72.20
2022-12-27,00:33:24,H,0.20,72.30
2022-12-27,00:33:34,H,0.20,72.30
2022-12-27,00:33:44,H,0.20,72.30
2022-12-27,00:33:54,H,0.20,72.30
2022-12-27,00:34:04,H,0.20,72.30
2022-12-27,00:34:14,H,0.20,72.30
2022-12-27,00:34:24,H,0.20,72.30
2022-12-27,00:34:34,H,0.20,72.30
2022-12-27,00:34:44,H,0.20,72.30
2022-12-27,00:34:54,H,0.20,72.40
2022-12-27,00:35:04,H,0.20,72.40
2022-12-27,00:35:14,H,0.20,72.50
2022-12-27,00:35:24,H,0.20,72.50
2022-12-27,00:35:34,H,0.20,72.50
2022-12-27,00:35:44,H,0.20,72.60
2022-12-27,00:35:54,H,0.20,72.60
2022-12-27,00:36:04,H,0.20,72.60
2022-12-27,00:36:14,H,0.20,72.60
2022-12-27,00:36:24,H,0.20,72.60
2022-12-27,00:36:34,H,0.20,72.60
2022-12-27,00:36:44,H,0.20,72.60
2022-12-27,00:36:54,H,0.20,72.60
2022-12-27,00:37:04,H,0.20,72.60
2022-12-27,00:37:14,H,0.20,72.70
2022-12-27,00:37:24,H,0.20,72.70
2022-12-27,00:37:34,H,0.20,72.80
2022-12-27,00:37:44,H,0.20,72.80
2022-12-27,00:37:54,H,0.20,72.80
2022-12-27,00:38:04,H,0.20,72.80
2022-12-27,00:38:14,H,0.20,72.70
2022-12-27,00:38:24,H,0.20,72.80
2022-12-27,00:38:34,H,0.20,72.80
2022-12-27,00:38:44,H,0.20,72.80
2022-12-27,00:38:54,H,0.20,72.80
2022-12-27,00:39:04,H,0.20,72.80
2022-12-27,00:39:14,H,0.10,72.80
2022-12-27,00:39:24,H,0.20,72.80
2022-12-27,00:39:34,H,0.20,72.80
2022-12-27,00:39:44,H,0.20,72.80
2022-12-27,00:39:54,H,0.10,72.80
2022-12-27,00:40:04,H,0.10,72.90
2022-12-27,00:40:14,H,0.20,72.90
2022-12-27,00:40:24,H,0.10,72.90
2022-12-27,00:40:34,H,0.10,72.80
2022-12-27,00:40:44,H,0.20,72.90
2022-12-27,00:40:54,H,0.10,72.90
2022-12-27,00:41:04,H,0.10,73.00
2022-12-27,00:41:14,H,0.10,73.00
2022-12-27,00:41:24,H,0.20,73.10
2022-12-27,00:41:34,H,0.20,73.10
2022-12-27,00:41:44,H,0.10,73.10
2022-12-27,00:41:54,H,0.10,73.10
2022-12-27,00:42:04,H,0.20,73.20
2022-12-27,00:42:14,H,0.20,73.20
2022-12-27,00:42:24,H,0.20,73.20
2022-12-27,00:42:34,H,0.20,73.20
2022-12-27,00:42:44,H,0.20,73.20
2022-12-27,00:42:54,H,0.20,73.20
2022-12-27,00:43:04,H,0.20,73.20
2022-12-27,00:43:14,H,0.20,73.20
2022-12-27,00:43:24,H,0.20,73.20
2022-12-27,00:43:34,H,0.20,73.20
2022-12-27,00:43:44,H,0.20,73.10
2022-12-27,00:43:54,H,0.20,73.10
2022-12-27,00:44:04,H,0.20,73.10
2022-12-27,00:44:14,H,0.20,73.10
2022-12-27,00:44:24,H,0.20,73.10
2022-12-27,00:44:34,H,0.20,73.20
2022-12-27,00:44:44,H,0.20,73.20
2022-12-27,00:44:54,H,0.20,73.30
2022-12-27,00:45:04,H,0.20,73.30
2022-12-27,00:45:14,H,0.20,73.30
2022-12-27,00:45:24,H,0.20,73.30
2022-12-27,00:45:34,H,0.20,73.30
2022-12-27,00:45:44,H,0.20,73.20
2022-12-27,00:45:54,H,0.20,73.20
2022-12-27,00:46:04,H,0.20,73.20
2022-12-27,00:46:14,H,0.20,73.20
2022-12-27,00:46:24,H,0.20,73.20
2022-12-27,00:46:34,H,0.20,73.20
2022-12-27,00:46:44,H,0.20,73.20
2022-12-27,00:46:54,H,0.20,73.10
2022-12-27,00:47:04,H,0.20,73.10
2022-12-27,00:47:14,H,0.20,73.20
2022-12-27,00:47:24,H,0.20,73.20
2022-12-27,00:47:34,H,0.20,73.20
2022-12-27,00:47:44,H,0.20,73.20
2022-12-27,00:47:54,H,0.20,73.20
2022-12-27,00:48:04,H,0.20,73.20
2022-12-27,00:48:14,H,0.20,73.20
2022-12-27,00:48:24,H,0.20,73.20
2022-12-27,00:48:34,H,0.20,73.20
2022-12-27,00:48:44,H,0.20,73.20
2022-12-27,00:48:55,H,0.20,73.10
2022-12-27,00:49:05,H,0.20,73.10
2022-12-27,00:49:14,H,0.20,73.10
2022-12-27,00:49:24,H,0.20,73.10
2022-12-27,00:49:34,H,0.20,73.10
2022-12-27,00:49:44,H,0.20,73.00
2022-12-27,00:49:54,H,0.20,72.90
2022-12-27,00:50:05,H,0.20,72.90
2022-12-27,00:50:15,H,0.20,72.90
2022-12-27,00:50:24,H,0.20,72.90
2022-12-27,00:50:35,H,0.20,72.80
2022-12-27,00:50:44,H,0.20,72.80
2022-12-27,00:50:55,H,0.20,72.70
2022-12-27,00:51:05,H,0.20,72.80
2022-12-27,00:51:14,H,0.10,72.80
2022-12-27,00:51:24,H,0.20,72.80
2022-12-27,00:51:34,H,0.20,72.90
2022-12-27,00:51:45,H,0.20,72.90
2022-12-27,00:51:54,H,0.20,73.00
2022-12-27,00:52:04,H,0.20,73.00
2022-12-27,00:52:14,H,0.20,73.00
2022-12-27,00:52:24,H,0.20,73.10
2022-12-27,00:52:34,H,0.20,73.10
2022-12-27,00:52:44,H,0.20,73.10
2022-12-27,00:52:54,H,0.20,73.20
2022-12-27,00:53:05,H,0.10,73.20
2022-12-27,00:53:15,H,0.20,73.20
2022-12-27,00:53:25,H,0.20,73.30
2022-12-27,00:53:35,H,0.20,73.30
2022-12-27,00:53:45,H,0.20,73.30
2022-12-27,00:53:55,H,0.20,73.20
2022-12-27,00:54:05,H,0.20,73.10
2022-12-27,00:54:15,H,0.20,73.00
2022-12-27,00:54:25,H,0.10,72.90
2022-12-27,00:54:35,H,0.20,72.80
2022-12-27,00:54:45,H,0.10,72.80
2022-12-27,00:54:55,H,0.10,72.80
2022-12-27,00:55:05,H,0.20,72.90
2022-12-27,00:55:14,H,0.20,72.80
2022-12-27,00:55:24,H,0.10,72.70
2022-12-27,00:55:35,H,0.10,72.60
2022-12-27,00:55:44,H,0.10,72.50
2022-12-27,00:55:55,H,0.10,72.40
2022-12-27,00:56:04,H,0.10,72.40
2022-12-27,00:56:14,H,0.10,72.40
2022-12-27,00:56:25,H,0.10,72.40
2022-12-27,00:56:35,H,0.10,72.40
2022-12-27,00:56:45,H,0.10,72.40
2022-12-27,00:56:55,H,0.10,72.50
2022-12-27,00:57:05,H,0.10,72.60
2022-12-27,00:57:15,H,0.10,72.60
2022-12-27,00:57:25,H,0.10,72.50
2022-12-27,00:57:35,H,0.10,72.50
2022-12-27,00:57:45,H,0.10,72.60
2022-12-27,00:57:55,H,0.10,72.60
2022-12-27,00:58:05,H,0.10,72.70
2022-12-27,00:58:15,H,0.10,72.70
2022-12-27,00:58:25,H,0.10,72.70
2022-12-27,00:58:35,H,0.10,72.70
2022-12-27,00:58:45,H,0.10,72.70
2022-12-27,00:58:55,H,0.10,72.60
2022-12-27,00:59:05,H,0.10,72.60
2022-12-27,00:59:15,H,0.10,72.60
2022-12-27,00:59:25,H,0.00,72.60
2022-12-27,00:59:35,H,0.00,72.60
2022-12-27,00:59:45,H,0.00,72.60
2022-12-27,00:59:55,H,0.10,72.60
2022-12-27,01:00:05,H,0.00,72.50
2022-12-27,01:00:15,H,0.00,72.50
2022-12-27,01:00:25,H,0.00,72.50
2022-12-27,01:00:35,H,0.00,72.60
2022-12-27,01:00:45,H,0.00,72.60
2022-12-27,01:00:55,H,0.00,72.60
2022-12-27,01:01:15,H,0.00,72.70
2022-12-27,01:01:25,H,0.00,72.80
2022-12-27,01:01:35,H,0.00,72.80
2022-12-27,01:01:45,H,0.00,72.80
2022-12-27,01:01:55,H,0.00,72.90
2022-12-27,01:02:05,H,0.00,72.80
2022-12-27,01:02:15,H,0.00,72.80
2022-12-27,01:02:25,H,0.00,72.80
2022-12-27,01:02:35,H,0.00,72.80
2022-12-27,01:02:45,H,0.00,72.80
2022-12-27,01:02:55,H,0.00,72.80
2022-12-27,01:03:05,H,0.00,72.80
2022-12-27,01:03:15,H,0.00,72.80
2022-12-27,01:03:25,H,0.00,72.80
2022-12-27,01:03:35,H,0.00,72.80
2022-12-27,01:03:45,H,0.00,72.90
2022-12-27,01:03:55,H,0.00,72.90
2022-12-27,01:04:05,H,0.00,73.00
2022-12-27,01:04:15,H,0.00,73.00
2022-12-27,01:04:25,H,0.00,73.00
2022-12-27,01:04:35,H,0.00,73.10
2022-12-27,01:04:45,H,0.00,73.00
2022-12-27,01:04:55,H,0.00,72.90
2022-12-27,01:05:05,H,0.00,72.80
2022-12-27,01:05:15,H,0.00,72.70
2022-12-27,01:05:25,H,0.00,72.70
2022-12-27,01:05:35,H,0.00,72.70
2022-12-27,01:05:45,H,0.00,72.70
2022-12-27,01:05:55,H,0.00,72.70
2022-12-27,01:06:05,H,0.00,72.70
2022-12-27,01:06:15,H,0.00,72.80
2022-12-27,01:06:25,H,0.00,72.90
2022-12-27,01:06:35,H,0.00,72.90
2022-12-27,01:06:44,H,0.00,72.90
2022-12-27,01:06:54,H,0.00,72.90
2022-12-27,01:07:04,H,0.00,73.00
2022-12-27,01:07:14,H,0.00,73.00
2022-12-27,01:07:24,H,0.00,73.00
2022-12-27,01:07:34,H,0.00,73.00
2022-12-27,01:07:44,H,0.00,73.00
2022-12-27,01:07:54,H,0.00,73.00
2022-12-27,01:08:04,H,0.00,73.00
2022-12-27,01:08:14,H,0.00,73.00
2022-12-27,01:08:24,H,0.00,73.10
2022-12-27,01:08:34,H,0.00,73.10
2022-12-27,01:08:44,H,0.00,73.10
2022-12-27,01:08:54,H,0.00,73.10
2022-12-27,01:09:04,H,0.00,73.10
2022-12-27,01:09:14,H,0.00,73.10
2022-12-27,01:09:24,H,0.00,73.00
2022-12-27,01:09:34,H,0.00,73.10
2022-12-27,01:09:44,H,0.00,73.00
2022-12-27,01:09:54,H,0.00,73.00
2022-12-27,01:10:04,H,0.00,73.00
2022-12-27,01:10:14,H,0.00,73.00
2022-12-27,01:10:24,H,0.00,73.00
2022-12-27,01:10:34,H,0.00,73.00
2022-12-27,01:10:44,H,0.00,73.00
2022-12-27,01:10:54,H,0.00,73.10
2022-12-27,01:11:04,H,0.00,73.00
2022-12-27,01:11:14,H,0.00,73.00
2022-12-27,01:11:24,H,0.00,73.00
2022-12-27,01:11:34,H,0.00,73.00
2022-12-27,01:11:44,H,0.00,73.00
2022-12-27,01:11:54,H,0.00,73.00
2022-12-27,01:12:04,H,0.00,73.00
2022-12-27,01:12:14,H,0.00,72.90
2022-12-27,01:12:24,H,0.00,72.90
2022-12-27,01:12:34,H,0.00,72.80
2022-12-27,01:12:44,H,0.00,72.80
2022-12-27,01:12:54,H,0.00,72.80
2022-12-27,01:13:04,H,0.00,72.80
2022-12-27,01:13:14,H,0.00,72.90
2022-12-27,01:13:24,H,0.00,72.90
2022-12-27,01:13:34,H,0.00,73.00
2022-12-27,01:13:44,H,0.00,73.10
2022-12-27,01:13:54,H,0.00,73.10
2022-12-27,01:14:04,H,0.00,73.10
2022-12-27,01:14:14,H,0.00,73.10
2022-12-27,01:14:24,H,0.00,73.10
2022-12-27,01:14:34,H,0.00,73.10
2022-12-27,01:14:44,H,0.00,73.10
2022-12-27,01:14:54,H,0.00,73.20
2022-12-27,01:15:04,H,0.00,73.30
2022-12-27,01:15:14,H,0.00,73.30
2022-12-27,01:15:24,H,0.00,73.30
2022-12-27,01:15:34,H,0.00,73.30
2022-12-27,01:15:44,H,0.00,73.30
2022-12-27,01:15:54,H,0.00,73.30
2022-12-27,01:16:04,H,0.00,73.30
2022-12-27,01:16:14,H,0.00,73.30
2022-12-27,01:16:24,H,0.00,73.30
2022-12-27,01:16:34,H,0.00,73.30
2022-12-27,01:16:44,H,0.00,73.20
2022-12-27,01:16:54,H,0.00,73.20
2022-12-27,01:17:04,H,0.00,73.20
2022-12-27,01:17:14,H,0.00,73.10
2022-12-27,01:17:24,H,0.00,73.00
2022-12-27,01:17:34,H,0.00,73.00
2022-12-27,01:17:44,H,0.00,73.00
2022-12-27,01:17:54,H,0.00,73.00
2022-12-27,01:18:04,H,0.00,73.00
2022-12-27,01:18:14,H,0.00,73.00
2022-12-27,01:18:24,H,0.00,73.00
2022-12-27,01:18:34,H,0.00,73.00
2022-12-27,01:18:44,H,0.00,73.00
2022-12-27,01:18:54,H,0.00,72.90
2022-12-27,01:19:04,H,0.00,72.90
2022-12-27,01:19:14,H,0.00,72.90
2022-12-27,01:19:24,H,0.00,72.90
2022-12-27,01:19:34,H,0.00,73.00
2022-12-27,01:19:44,H,0.00,72.90
2022-12-27,01:19:54,H,0.00,72.90
2022-12-27,01:20:04,H,0.00,72.80
2022-12-27,01:20:14,H,0.00,72.80
2022-12-27,01:20:24,H,0.00,72.90
2022-12-27,01:20:34,H,0.00,73.00
2022-12-27,01:20:44,H,0.00,73.10
2022-12-27,01:20:54,H,0.00,73.10
2022-12-27,01:21:04,H,0.00,73.20
2022-12-27,01:21:14,H,0.00,73.30
2022-12-27,01:21:24,H,0.00,73.30
2022-12-27,01:21:34,H,0.00,73.40
2022-12-27,01:21:44,H,0.00,73.40
2022-12-27,01:21:54,H,0.00,73.40
2022-12-27,01:22:04,H,0.00,73.40
2022-12-27,01:22:14,H,0.00,73.50
2022-12-27,01:22:24,H,0.00,73.50
2022-12-27,01:22:34,H,0.00,73.50
2022-12-27,01:22:44,H,0.00,73.50
2022-12-27,01:22:54,H,0.00,73.50
2022-12-27,01:23:04,H,0.00,73.50
2022-12-27,01:23:14,H,0.00,73.60
2022-12-27,01:23:24,H,0.00,73.50
2022-12-27,01:23:34,H,0.00,73.50
2022-12-27,01:23:44,H,0.00,73.50
2022-12-27,01:23:54,H,0.00,73.50
2022-12-27,01:24:04,H,0.00,73.50
2022-12-27,01:24:14,H,0.00,73.50
2022-12-27,01:24:24,H,0.00,73.50
2022-12-27,01:24:34,H,0.00,73.40
2022-12-27,01:24:44,H,0.00,73.40
2022-12-27,01:24:54,H,0.00,73.40
2022-12-27,01:25:04,H,0.00,73.40
2022-12-27,01:25:14,H,0.00,73.50
2022-12-27,01:25:24,H,0.00,73.40
2022-12-27,01:25:34,H,0.00,73.40
2022-12-27,01:25:44,H,0.00,73.30
2022-12-27,01:25:54,H,0.00,73.30
2022-12-27,01:26:04,H,0.00,73.40
2022-12-27,01:26:14,H,0.00,73.40
2022-12-27,01:26:24,H,0.00,73.50
2022-12-27,01:26:34,H,0.00,73.50
2022-12-27,01:26:44,H,0.00,73.50
2022-12-27,01:26:54,H,0.00,73.60
2022-12-27,01:27:04,H,0.00,73.60
2022-12-27,01:27:14,H,0.00,73.60
2022-12-27,01:27:24,H,0.00,73.60
2022-12-27,01:27:34,H,0.00,73.60
2022-12-27,01:27:44,H,0.00,73.70
2022-12-27,01:27:54,H,0.00,73.70
2022-12-27,01:28:04,H,0.00,73.60
2022-12-27,01:28:14,H,0.00,73.60
2022-12-27,01:28:24,H,0.00,73.50
2022-12-27,01:28:34,H,0.00,73.30
2022-12-27,01:28:44,H,0.00,73.20
2022-12-27,01:28:54,H,0.00,73.20
2022-12-27,01:29:04,H,0.00,73.20
2022-12-27,01:29:14,H,0.00,73.20
2022-12-27,01:29:24,H,0.00,73.30
2022-12-27,01:29:34,H,0.00,73.30
2022-12-27,01:29:44,H,0.00,73.40
2022-12-27,01:29:54,H,0.00,73.40
2022-12-27,01:30:04,H,0.00,73.40
2022-12-27,01:30:14,H,0.00,73.40
2022-12-27,01:30:24,H,0.00,73.30
2022-12-27,01:30:34,H,0.00,73.40
2022-12-27,01:30:44,H,0.00,73.30
2022-12-27,01:30:54,H,0.00,73.30
2022-12-27,01:31:04,H,0.00,73.40
2022-12-27,01:31:14,H,0.00,73.40
2022-12-27,01:31:24,H,0.00,73.40
2022-12-27,01:31:34,H,0.00,73.40
2022-12-27,01:31:44,H,0.00,73.40
2022-12-27,01:31:54,H,0.00,73.40
2022-12-27,01:32:04,H,0.00,73.40
2022-12-27,01:32:14,H,0.00,73.40
2022-12-27,01:32:24,H,0.00,73.40
2022-12-27,01:32:34,H,0.00,73.40
2022-12-27,01:32:44,H,0.00,73.40
2022-12-27,01:32:54,H,0.00,73.40
2022-12-27,01:33:04,H,0.00,73.40
2022-12-27,01:33:14,H,0.00,73.50
2022-12-27,01:33:24,H,0.00,73.50
2022-12-27,01:33:34,H,0.00,73.60
2022-12-27,01:33:44,H,0.00,73.70
2022-12-27,01:33:54,H,0.00,73.70
2022-12-27,01:34:04,H,0.00,73.70
2022-12-27,01:34:14,H,0.00,73.80
2022-12-27,01:34:24,H,0.00,73.80
2022-12-27,01:34:34,H,0.00,73.80
2022-12-27,01:34:44,H,0.00,73.80
2022-12-27,01:34:54,H,0.00,73.90
2022-12-27,01:35:04,H,0.00,73.80
2022-12-27,01:35:14,H,0.00,73.70
2022-12-27,01:35:24,H,0.00,73.40
2022-12-27,01:35:34,H,0.00,73.30
2022-12-27,01:35:44,H,0.00,73.20
2022-12-27,01:35:54,H,0.00,73.30
2022-12-27,01:36:04,H,0.00,73.50
2022-12-27,01:36:14,H,0.00,73.60
2022-12-27,01:36:24,H,0.00,73.70
2022-12-27,01:36:34,H,0.00,73.80
2022-12-27,01:36:44,H,0.10,73.90
2022-12-27,01:36:54,H,0.00,74.00
2022-12-27,01:37:04,H,0.00,74.10
2022-12-27,01:37:14,H,0.10,74.10
2022-12-27,01:37:24,H,0.10,74.10
2022-12-27,01:37:34,H,0.10,74.10
2022-12-27,01:37:44,H,0.10,74.00
2022-12-27,01:37:54,H,0.10,73.90
2022-12-27,01:38:04,H,0.10,74.00
2022-12-27,01:38:14,H,0.10,74.00
2022-12-27,01:38:24,H,0.10,74.00
2022-12-27,01:38:34,H,0.10,73.90
2022-12-27,01:38:44,H,0.10,73.90
2022-12-27,01:38:54,H,0.10,73.90
2022-12-27,01:39:04,H,0.10,73.90
2022-12-27,01:39:14,H,0.10,73.90
2022-12-27,01:39:24,H,0.10,73.90
2022-12-27,01:39:34,H,0.10,74.00
2022-12-27,01:39:44,H,0.10,74.00
2022-12-27,01:39:54,H,0.10,74.00
2022-12-27,01:40:04,H,0.10,74.10
2022-12-27,01:40:14,H,0.10,74.10
2022-12-27,01:40:24,H,0.10,74.10
2022-12-27,01:40:34,H,0.10,74.10
2022-12-27,01:40:44,H,0.10,74.10
2022-12-27,01:40:54,H,0.10,74.10
2022-12-27,01:41:04,H,0.10,74.10
2022-12-27,01:41:14,H,0.10,74.10
2022-12-27,01:41:24,H,0.10,74.10
2022-12-27,01:41:34,H,0.10,74.10
2022-12-27,01:41:44,H,0.10,74.20
