날짜,시간,오류 값,온도,습도
2022-11-28,17:31:51,H,13.10,63.40
2022-11-28,17:32:01,H,13.10,63.30
2022-11-28,17:32:11,H,13.10,63.20
2022-11-28,17:32:21,H,13.10,63.20
2022-11-28,17:32:31,H,13.10,63.10
2022-11-28,17:32:41,H,13.10,63.10
2022-11-28,17:32:51,H,13.10,63.10
2022-11-28,17:33:01,H,13.10,63.10
2022-11-28,17:33:11,H,13.10,63.10
2022-11-28,17:33:21,H,13.10,63.10
2022-11-28,17:33:31,H,13.10,63.10
2022-11-28,17:33:41,H,13.20,63.10
2022-11-28,17:33:51,H,13.10,63.10
2022-11-28,17:34:01,H,13.20,63.20
2022-11-28,17:34:11,H,13.20,63.20
2022-11-28,17:34:21,H,13.10,63.20
2022-11-28,17:34:31,H,13.20,63.20
2022-11-28,17:34:41,H,13.20,63.10
2022-11-28,17:34:51,H,13.20,63.10
2022-11-28,17:35:11,H,13.20,63.10
2022-11-28,17:35:21,H,13.20,63.00
2022-11-28,17:35:31,H,13.20,62.90
2022-11-28,17:35:41,H,13.20,62.90
2022-11-28,17:35:51,H,13.20,62.80
2022-11-28,17:36:01,H,13.20,62.80
2022-11-28,17:36:11,H,13.20,62.80
2022-11-28,17:36:21,H,13.20,62.80
2022-11-28,17:36:31,H,13.20,62.70
2022-11-28,17:36:41,H,13.20,62.60
2022-11-28,17:36:51,H,13.20,62.50
2022-11-28,17:37:01,H,13.20,62.40
2022-11-28,17:37:11,H,13.20,62.40
2022-11-28,17:37:21,H,13.20,62.40
2022-11-28,17:37:31,H,13.20,62.30
2022-11-28,17:37:41,H,13.20,62.30
2022-11-28,17:37:51,H,13.20,62.30
2022-11-28,17:38:01,H,13.20,62.30
2022-11-28,17:38:11,H,13.20,62.30
2022-11-28,17:38:21,H,13.20,62.40
2022-11-28,17:38:31,H,13.20,62.40
2022-11-28,17:38:41,H,13.20,62.30
2022-11-28,17:38:51,H,13.20,62.30
2022-11-28,17:39:01,H,13.20,62.40
2022-11-28,17:39:11,H,13.20,62.60
2022-11-28,17:39:21,H,13.20,62.70
2022-11-28,17:39:31,H,13.20,62.70
2022-11-28,17:39:41,H,13.20,63.00
2022-11-28,17:39:51,H,13.20,63.10
2022-11-28,17:40:01,H,13.20,63.20
2022-11-28,17:40:11,H,13.20,63.30
2022-11-28,17:40:21,H,13.20,63.50
2022-11-28,17:40:31,H,13.20,63.60
2022-11-28,17:40:41,H,13.20,63.70
2022-11-28,17:40:51,H,13.20,63.70
2022-11-28,17:41:01,H,13.20,63.80
2022-11-28,17:41:11,H,13.20,64.20
2022-11-28,17:41:21,H,13.20,64.10
2022-11-28,17:41:31,H,13.20,64.20
2022-11-28,17:41:41,H,13.20,64.40
2022-11-28,17:41:51,H,13.20,64.40
2022-11-28,17:42:01,H,13.20,64.50
2022-11-28,17:42:11,H,13.20,64.50
2022-11-28,17:42:21,H,13.20,64.30
2022-11-28,17:42:31,H,13.20,64.30
2022-11-28,17:42:41,H,13.20,64.50
2022-11-28,17:42:51,H,13.20,64.90
2022-11-28,17:43:01,H,13.20,65.20
2022-11-28,17:43:11,H,13.10,65.20
2022-11-28,17:43:21,H,13.20,65.00
2022-11-28,17:43:31,H,13.10,64.60
2022-11-28,17:43:41,H,13.10,64.30
2022-11-28,17:43:51,H,13.10,64.30
2022-11-28,17:44:01,H,13.10,64.60
2022-11-28,17:44:11,H,13.10,64.60
2022-11-28,17:44:21,H,13.10,64.70
2022-11-28,17:44:31,H,13.10,64.80
2022-11-28,17:44:41,H,13.10,64.70
2022-11-28,17:44:51,H,13.10,64.90
2022-11-28,17:45:01,H,13.10,64.90
2022-11-28,17:45:11,H,13.10,64.80
2022-11-28,17:45:21,H,13.10,65.20
2022-11-28,17:45:31,H,13.10,64.80
2022-11-28,17:45:41,H,13.10,64.50
2022-11-28,17:45:51,H,13.10,64.30
2022-11-28,17:46:01,H,13.10,64.50
2022-11-28,17:46:11,H,13.10,64.90
2022-11-28,17:46:21,H,13.10,65.30
2022-11-28,17:46:31,H,13.00,65.20
2022-11-28,17:46:41,H,13.00,64.90
2022-11-28,17:46:51,H,13.00,64.70
2022-11-28,17:47:01,H,13.00,64.70
2022-11-28,17:47:11,H,13.00,64.90
2022-11-28,17:47:21,H,13.00,65.10
2022-11-28,17:47:31,H,13.00,65.20
2022-11-28,17:47:41,H,13.00,65.20
2022-11-28,17:47:51,H,13.00,64.90
2022-11-28,17:48:01,H,13.00,64.80
2022-11-28,17:48:11,H,13.00,64.80
2022-11-28,17:48:21,H,13.00,64.90
2022-11-28,17:48:31,H,13.00,65.00
2022-11-28,17:48:41,H,13.00,64.70
2022-11-28,17:48:51,H,13.00,64.30
2022-11-28,17:49:01,H,13.00,64.10
2022-11-28,17:49:11,H,13.00,64.00
2022-11-28,17:49:21,H,13.00,64.00
2022-11-28,17:49:31,H,13.00,64.30
2022-11-28,17:49:41,H,13.00,64.40
2022-11-28,17:49:51,H,13.00,64.30
2022-11-28,17:50:01,H,13.00,64.20
2022-11-28,17:50:11,H,13.00,64.10
2022-11-28,17:50:21,H,13.00,64.00
2022-11-28,17:50:31,H,13.00,64.10
2022-11-28,17:50:41,H,13.00,64.20
2022-11-28,17:50:51,H,13.00,64.30
2022-11-28,17:51:01,H,13.00,64.20
2022-11-28,17:51:11,H,13.10,64.10
2022-11-28,17:51:21,H,13.00,64.10
2022-11-28,17:51:31,H,13.00,64.10
2022-11-28,17:51:41,H,13.10,63.90
2022-11-28,17:51:51,H,13.00,63.90
2022-11-28,17:52:01,H,13.00,64.00
2022-11-28,17:52:11,H,13.00,64.00
2022-11-28,17:52:21,H,13.00,63.90
2022-11-28,17:52:31,H,13.00,63.90
2022-11-28,17:52:41,H,13.10,63.80
2022-11-28,17:52:51,H,13.00,63.90
2022-11-28,17:53:01,H,13.10,63.80
2022-11-28,17:53:11,H,13.00,63.80
2022-11-28,17:53:21,H,13.00,63.70
2022-11-28,17:53:31,H,13.10,63.70
2022-11-28,17:53:41,H,13.00,63.70
2022-11-28,17:53:51,H,13.10,63.90
2022-11-28,17:54:01,H,13.00,63.80
2022-11-28,17:54:11,H,13.10,63.80
2022-11-28,17:54:21,H,13.10,63.80
2022-11-28,17:54:31,H,13.10,63.80
2022-11-28,17:54:41,H,13.10,63.70
2022-11-28,17:54:51,H,13.10,63.70
2022-11-28,17:55:01,H,13.10,63.70
2022-11-28,17:55:11,H,13.10,63.80
2022-11-28,17:55:21,H,13.10,64.00
2022-11-28,17:55:31,H,13.10,64.00
2022-11-28,17:55:41,H,13.10,63.80
2022-11-28,17:55:51,H,13.10,63.70
2022-11-28,17:56:01,H,13.10,63.80
2022-11-28,17:56:11,H,13.10,63.80
2022-11-28,17:56:21,H,13.10,63.90
2022-11-28,17:56:31,H,13.10,64.10
2022-11-28,17:56:41,H,13.10,64.20
2022-11-28,17:56:51,H,13.10,64.40
2022-11-28,17:57:01,H,13.10,64.40
2022-11-28,17:57:11,H,13.10,64.30
2022-11-28,17:57:21,H,13.10,64.50
2022-11-28,17:57:31,H,13.10,64.80
2022-11-28,17:57:41,H,13.10,65.00
2022-11-28,17:57:51,H,13.10,65.00
2022-11-28,17:58:01,H,13.10,64.60
2022-11-28,17:58:11,H,13.10,64.40
2022-11-28,17:58:21,H,13.10,64.30
2022-11-28,17:58:31,H,13.10,64.30
2022-11-28,17:58:41,H,13.10,64.20
2022-11-28,17:58:51,H,13.10,64.20
2022-11-28,17:59:01,H,13.10,64.20
2022-11-28,17:59:11,H,13.10,64.20
2022-11-28,17:59:21,H,13.10,64.20
2022-11-28,17:59:31,H,13.10,64.10
2022-11-28,17:59:41,H,13.10,63.90
2022-11-28,17:59:51,H,13.10,63.90
2022-11-28,18:00:01,H,13.10,63.90
2022-11-28,18:00:11,H,13.10,63.70
2022-11-28,18:00:21,H,13.10,63.60
2022-11-28,18:00:31,H,13.10,63.50
2022-11-28,18:00:41,H,13.10,63.40
2022-11-28,18:00:51,H,13.10,63.30
2022-11-28,18:01:01,H,13.10,63.30
2022-11-28,18:01:11,H,13.10,63.30
2022-11-28,18:01:21,H,13.10,63.60
2022-11-28,18:01:31,H,13.10,63.80
2022-11-28,18:01:41,H,13.10,63.90
2022-11-28,18:01:51,H,13.10,64.10
2022-11-28,18:02:01,H,13.10,64.30
2022-11-28,18:02:11,H,13.10,64.50
2022-11-28,18:02:21,H,13.10,64.80
2022-11-28,18:02:31,H,13.10,65.00
2022-11-28,18:02:41,H,13.10,65.70
2022-11-28,18:02:51,H,13.10,66.10
2022-11-28,18:03:01,H,13.10,66.40
2022-11-28,18:03:11,H,13.10,66.50
2022-11-28,18:03:21,H,13.10,66.10
2022-11-28,18:03:31,H,13.10,66.10
2022-11-28,18:03:41,H,13.10,65.80
2022-11-28,18:03:51,H,13.10,65.40
2022-11-28,18:04:11,H,13.10,66.00
2022-11-28,18:04:21,H,13.10,65.80
2022-11-28,18:04:31,H,13.10,65.40
2022-11-28,18:04:41,H,13.10,64.90
2022-11-28,18:04:51,H,13.10,64.50
2022-11-28,18:05:01,H,13.10,64.30
2022-11-28,18:05:11,H,13.10,64.20
2022-11-28,18:05:21,H,13.10,64.20
2022-11-28,18:05:31,H,13.10,64.20
2022-11-28,18:05:41,H,13.10,64.20
2022-11-28,18:05:51,H,13.10,64.10
2022-11-28,18:06:01,H,13.10,64.10
2022-11-28,18:06:11,H,13.10,64.00
2022-11-28,18:06:21,H,13.10,63.90
2022-11-28,18:06:31,H,13.10,64.00
2022-11-28,18:06:41,H,13.10,64.00
2022-11-28,18:06:51,H,13.10,64.00
2022-11-28,18:07:01,H,13.10,63.80
2022-11-28,18:07:11,H,13.10,63.80
2022-11-28,18:07:21,H,13.10,63.60
2022-11-28,18:07:31,H,13.10,63.40
2022-11-28,18:07:41,H,13.10,63.40
2022-11-28,18:07:51,H,13.10,63.30
2022-11-28,18:08:01,H,13.10,63.20
2022-11-28,18:08:11,H,13.10,63.10
2022-11-28,18:08:21,H,13.10,63.20
2022-11-28,18:08:31,H,13.10,63.40
2022-11-28,18:08:41,H,13.10,63.60
2022-11-28,18:08:51,H,13.10,63.60
2022-11-28,18:09:01,H,13.10,63.60
2022-11-28,18:09:11,H,13.10,63.60
2022-11-28,18:09:21,H,13.10,63.50
2022-11-28,18:09:31,H,13.10,63.40
2022-11-28,18:09:41,H,13.10,63.30
2022-11-28,18:09:51,H,13.10,63.30
2022-11-28,18:10:01,H,13.10,63.30
2022-11-28,18:10:11,H,13.10,63.20
2022-11-28,18:10:21,H,13.10,63.10
2022-11-28,18:10:31,H,13.10,63.00
2022-11-28,18:10:41,H,13.10,63.00
2022-11-28,18:10:51,H,13.10,63.10
2022-11-28,18:11:01,H,13.10,63.10
2022-11-28,18:11:11,H,13.10,63.10
2022-11-28,18:11:21,H,13.10,63.10
2022-11-28,18:11:31,H,13.10,63.20
2022-11-28,18:11:41,H,13.10,63.30
2022-11-28,18:11:51,H,13.10,63.40
2022-11-28,18:12:01,H,13.10,63.40
2022-11-28,18:12:11,H,13.10,63.30
2022-11-28,18:12:21,H,13.10,63.10
2022-11-28,18:12:31,H,13.10,63.20
2022-11-28,18:12:41,H,13.10,63.30
2022-11-28,18:12:51,H,13.10,63.10
2022-11-28,18:13:01,H,13.10,63.00
2022-11-28,18:13:11,H,13.10,62.90
2022-11-28,18:13:21,H,13.10,62.80
2022-11-28,18:13:31,H,13.10,62.80
2022-11-28,18:13:41,H,13.10,62.80
2022-11-28,18:13:51,H,13.10,62.70
2022-11-28,18:14:01,H,13.10,62.90
2022-11-28,18:14:11,H,13.10,63.00
2022-11-28,18:14:21,H,13.10,63.00
2022-11-28,18:14:31,H,13.10,63.00
2022-11-28,18:14:41,H,13.10,63.20
2022-11-28,18:14:51,H,13.10,63.40
2022-11-28,18:15:01,H,13.10,63.40
2022-11-28,18:15:11,H,13.10,63.20
2022-11-28,18:15:21,H,13.10,63.20
2022-11-28,18:15:31,H,13.10,63.10
2022-11-28,18:15:41,H,13.10,63.10
2022-11-28,18:15:51,H,13.10,63.20
2022-11-28,18:16:01,H,13.10,63.30
2022-11-28,18:16:11,H,13.10,63.50
2022-11-28,18:16:21,H,13.10,63.70
2022-11-28,18:16:31,H,13.10,63.70
2022-11-28,18:16:41,H,13.10,63.70
2022-11-28,18:16:51,H,13.10,63.60
2022-11-28,18:17:01,H,13.10,63.40
2022-11-28,18:17:11,H,13.10,63.40
2022-11-28,18:17:21,H,13.10,63.10
2022-11-28,18:17:31,H,13.10,63.10
2022-11-28,18:17:41,H,13.10,63.30
2022-11-28,18:17:51,H,13.10,63.30
2022-11-28,18:18:01,H,13.10,63.30
2022-11-28,18:18:11,H,13.10,63.40
2022-11-28,18:18:21,H,13.10,63.80
2022-11-28,18:18:31,H,13.10,64.10
2022-11-28,18:18:41,H,13.10,64.30
2022-11-28,18:18:51,H,13.00,64.40
2022-11-28,18:19:01,H,13.00,64.50
2022-11-28,18:19:11,H,13.10,64.50
2022-11-28,18:19:21,H,13.00,64.40
2022-11-28,18:19:31,H,13.10,64.60
2022-11-28,18:19:41,H,13.10,64.50
2022-11-28,18:19:51,H,13.00,64.40
2022-11-28,18:20:01,H,13.00,64.30
2022-11-28,18:20:11,H,13.00,64.20
2022-11-28,18:20:21,H,13.00,64.20
2022-11-28,18:20:31,H,13.00,64.10
2022-11-28,18:20:41,H,13.00,64.00
2022-11-28,18:20:51,H,13.00,63.90
2022-11-28,18:21:01,H,13.00,63.80
2022-11-28,18:21:11,H,13.00,63.70
2022-11-28,18:21:21,H,13.00,63.60
2022-11-28,18:21:31,H,13.00,63.40
2022-11-28,18:21:41,H,13.00,63.30
2022-11-28,18:21:51,H,13.00,63.20
2022-11-28,18:22:01,H,13.00,63.20
